tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,         1,       1,    0.012313,   20.000000,40001.203125,    0.005460,          262144
000,         1,       1,    0.014793,   20.000000,39999.871094,    0.006573,         2097152
000,         1,       1,    0.012747,   20.000000,40000.613281,    0.005700,        16777216
000,         1,       1,    0.018860,   20.000000,40000.570312,    0.005707,        67108864
001, 653492225,   19944, 4996.929688,   20.000000,35002.972656,   66.991882,          262144
001,         1,       1,    0.013360,   20.000000,40000.566406,    0.005887,         2097152
001,         1,       1,    0.006533,   20.000000,40000.988281,    0.006073,        16777216
001,         1,       1,    0.007627,   20.000000,40000.796875,    0.007060,        67108864
002,         1,       1,    0.006187,   20.000000,40001.421875,    0.005607,          262144
002,         1,       1,    0.006047,   20.000000,40000.828125,    0.005647,         2097152
002,         1,       1,    0.006460,   20.000000,40000.039062,    0.005773,        16777216
002,         1,       1,    0.005920,   20.000000,40001.156250,    0.005493,        67108864
003,         1,       1,    0.005880,   20.000000,40001.367188,    0.005520,          262144
003,         1,       1,    0.003747,   20.000000,40000.910156,    0.003347,         2097152
003,         1,       1,    0.006020,   20.000000,40000.671875,    0.005487,        16777216
003,         1,       1,    0.013693,   20.000000,40000.203125,    0.006453,        67108864
004,         1,       1,    0.006120,   20.000000,40001.445312,    0.005713,          262144
004,         1,       1,    0.005813,   20.000000,40000.812500,    0.005420,         2097152
004,         1,       1,    0.013293,   20.000000,39999.894531,    0.006027,        16777216
004,         1,       1,    0.005920,   20.000000,40000.980469,    0.005487,        67108864
005,         1,       1,    0.004500,   20.000000,40001.562500,    0.003973,          262144
005,         1,       1,    0.006493,   20.000000,40000.722656,    0.006020,         2097152
005,         1,       1,    0.006333,   20.000000,40001.050781,    0.005927,        16777216
005,         1,       1,    0.006273,   20.000000,40000.609375,    0.005547,        67108864
006,         1,       1,    0.007747,   20.000000,40000.179688,    0.006547,          262144
006,         1,       1,    0.006840,   20.000000,40000.144531,    0.006227,         2097152
006,         1,       1,    0.005920,   20.000000,40000.464844,    0.005440,        16777216
006,         1,       1,    0.013147,   20.000000,39999.906250,    0.005813,        67108864
007,         1,       1,    0.014740,   20.000000,39999.957031,    0.006940,          262144
007,         1,       1,    0.011813,   20.000000,40000.070312,    0.005893,         2097152
007,         1,       1,    0.006740,   20.000000,40000.078125,    0.006107,        16777216
007,         1,       1,    0.005853,   20.000000,40001.089844,    0.005427,        67108864
008,         1,       1,    0.007140,   20.000000,40000.992188,    0.006373,          262144
008,         1,       1,    0.017367,   20.000000,39999.812500,    0.005713,         2097152
008,         1,       1,    0.007133,   20.000000,40000.195312,    0.006400,        16777216
008,         1,       1,    0.006253,   20.000000,40000.820312,    0.005787,        67108864
009, 102596609,    3132,  783.470337,   20.000000,39216.847656,   10.557457,          262144
009,         1,       1,    0.006700,   20.000000,40000.105469,    0.005987,         2097152
009,         1,       1,    0.006247,   20.000000,40000.390625,    0.005707,        16777216
009,         1,       1,    0.006387,   20.000000,40000.847656,    0.006133,        67108864
010,         1,       1,    0.015407,   20.000000,39999.863281,    0.007027,          262144
010,         1,       1,    0.006240,   20.000000,40000.050781,    0.005540,         2097152
010,         1,       1,    0.005853,   20.000000,40000.425781,    0.005400,        16777216
010,         1,       1,    0.020460,   20.000000,39999.953125,    0.014300,        67108864
011,         1,       1,    0.007393,   20.000000,40001.273438,    0.006700,          262144
011,         1,       1,    0.007093,   20.000000,40000.878906,    0.006500,         2097152
