tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     19840,   19840,    4.507872
001,     19483,   19483,    3.698272
002,     19799,   19799,    4.540865
003,     19798,   19798,    3.980053
004,     19931,   19931,    3.051938
005,     19477,   19477,    3.408208
006,     19704,   19704,    4.318560
007,     19885,   19885,    3.841805
008,     19956,   19956,    4.196456
009,     19889,   19889,    4.045759
010,     20115,   20115,    4.135262
011,     19735,   19735,    3.685499
012,     19277,   19277,    4.352568
013,     19726,   19726,    3.892262
014,     19968,   19968,    3.297126
015,     19223,   19223,    3.238196
-------------------------------------------------------------------------------------------------------

RUN 1
000,     20098,   20098,    4.614238
001,     19685,   19685,    3.955230
002,     20396,   20396,    4.584792
003,     19917,   19917,    4.014659
004,     19956,   19956,    2.973201
005,     19934,   19934,    3.330684
006,     19824,   19824,    4.225775
007,     19936,   19936,    3.943545
008,     20601,   20601,    4.274052
009,     20059,   20059,    3.825063
010,     19886,   19886,    4.108243
011,     19697,   19697,    3.795610
012,     19578,   19578,    4.553283
013,     19996,   19996,    4.027647
014,     20498,   20498,    3.167265
015,     19443,   19443,    3.131100
-------------------------------------------------------------------------------------------------------

RUN 2
000,     19803,   19803,    4.481262
001,     19395,   19395,    3.571698
002,     20003,   20003,    4.310708
003,     20004,   20004,    3.940830
004,     19801,   19801,    2.939660
005,     19415,   19415,    3.268567
006,     19723,   19723,    4.198157
007,     19594,   19594,    3.908035
008,     20172,   20172,    4.040607
009,     19921,   19921,    3.958482
010,     19517,   19517,    3.924150
011,     19663,   19663,    3.588799
012,     19626,   19626,    4.203170
013,     19508,   19508,    4.096488
014,     19947,   19947,    2.993096
015,     19595,   19595,    3.089281
-------------------------------------------------------------------------------------------------------

RUN 3
000,     19869,   19869,    4.675998
001,     19589,   19589,    3.753587
002,     19345,   19345,    4.209403
003,     20253,   20253,    3.871825
004,     20275,   20275,    2.935899
005,     19187,   19187,    3.249232
006,     19851,   19851,    4.423810
007,     20023,   20023,    4.313404
008,     20148,   20148,    4.181594
009,     19066,   19066,    3.876959
010,     20075,   20075,    4.322428
011,     19703,   19703,    4.060251
012,     19484,   19484,    4.322658
013,     19909,   19909,    3.976761
014,     20213,   20213,    3.127965
015,     19552,   19552,    3.464065
-------------------------------------------------------------------------------------------------------

RUN 4
000,     19827,   19827,    4.519599
001,     19094,   19094,    3.928730
002,     18368,   18368,    3.922156
003,     19625,   19625,    3.885156
004,     20342,   20342,    3.053093
005,     19266,   19266,    3.294320
006,     19774,   19774,    4.160336
007,     19753,   19753,    4.009439
008,     19812,   19812,    4.152157
009,     19344,   19344,    3.946121
010,     19877,   19877,    3.897222
011,     19832,   19832,    4.118172
012,     19606,   19606,    4.279039
013,     19597,   19597,    3.866746
014,     19804,   19804,    3.301683
015,     19205,   19205,    3.082459
-------------------------------------------------------------------------------------------------------

