tid,lock_impl_time(ms)
RUN 0
001, 22664.998
002, 23586.070
003, 22656.924
004, 22874.846
005, 23096.922
006, 22712.705
007, 23011.742
008, 23141.115
-----------------------------------------------------------------------------------------------

RUN 1
001, 23151.385
002, 23083.369
003, 22452.332
004, 23385.406
005, 22897.863
006, 22921.242
007, 22355.719
008, 23287.283
-----------------------------------------------------------------------------------------------

RUN 2
001, 22741.350
002, 23159.844
003, 22633.908
004, 22779.883
005, 23400.932
006, 23043.959
007, 22605.479
008, 23208.541
-----------------------------------------------------------------------------------------------

RUN 3
001, 22604.762
002, 23032.799
003, 22517.553
004, 23002.967
005, 22791.051
006, 22892.809
007, 22551.053
008, 23380.467
-----------------------------------------------------------------------------------------------

RUN 4
001, 22898.848
002, 22732.025
003, 22548.494
004, 22750.461
005, 22959.654
006, 23037.947
007, 23234.904
008, 23004.477
-----------------------------------------------------------------------------------------------

