tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     22465,   22465,    2.952923
001,     22451,   22451,    4.112923
002,     22450,   22450,    3.693139
003,     22445,   22445,    4.029068
004,     22466,   22466,    2.588243
005,     22448,   22448,    3.744158
006,     22451,   22451,    4.259202
007,     22466,   22466,    3.850059
008,     22465,   22465,    3.956464
009,     22451,   22451,    2.976167
010,     22451,   22451,    4.544238
011,     22460,   22460,    4.703106
012,     22452,   22452,    3.998842
013,     22438,   22438,    3.649595
014,     22464,   22464,    5.336222
015,     22427,   22427,    3.952664
-------------------------------------------------------------------------------------------------------

RUN 1
000,     22662,   22662,    4.790479
001,     22651,   22651,    3.796683
002,     22662,   22662,    3.366381
003,     22636,   22636,    3.554763
004,     22662,   22662,    3.600073
005,     22622,   22622,    4.463235
006,     22652,   22652,    3.958830
007,     22661,   22661,    4.180771
008,     22659,   22659,    3.532927
009,     22653,   22653,    3.435609
010,     22648,   22648,    3.548313
011,     22662,   22662,    4.495207
012,     22652,   22652,    4.481384
013,     22648,   22648,    3.356509
014,     22661,   22661,    3.909733
015,     22651,   22651,    3.907347
-------------------------------------------------------------------------------------------------------

RUN 2
000,     22713,   22713,    3.158606
001,     22702,   22702,    3.628366
002,     22714,   22714,    4.873783
003,     22703,   22703,    3.140287
004,     22713,   22713,    2.853924
005,     22714,   22714,    4.504353
006,     22704,   22704,    4.395890
007,     22713,   22713,    3.359990
008,     22714,   22714,    3.736359
009,     22704,   22704,    3.034087
010,     22703,   22703,    3.257956
011,     22713,   22713,    4.710151
012,     22703,   22703,    5.283636
013,     22703,   22703,    4.186325
014,     22714,   22714,    3.830611
015,     22704,   22704,    3.345332
-------------------------------------------------------------------------------------------------------

RUN 3
000,     22269,   22269,    3.220680
001,     22256,   22256,    3.471797
002,     22271,   22271,    4.280472
003,     22257,   22257,    3.482436
004,     22271,   22271,    3.866227
005,     22263,   22263,    3.202254
006,     22257,   22257,    3.938483
007,     22254,   22254,    4.123253
008,     22258,   22258,    4.044141
009,     22258,   22258,    3.889911
010,     22258,   22258,    4.535528
011,     22269,   22269,    3.825552
012,     22256,   22256,    4.488590
013,     22243,   22243,    3.874227
014,     22262,   22262,    2.679340
015,     22251,   22251,    3.429225
-------------------------------------------------------------------------------------------------------

RUN 4
000,     22474,   22474,    3.369879
001,     22483,   22483,    3.628199
002,     22477,   22477,    4.166326
003,     22486,   22486,    3.645620
004,     22477,   22477,    3.152308
005,     22485,   22485,    3.155263
006,     22485,   22485,    3.972323
007,     22476,   22476,    3.759905
008,     22476,   22476,    3.073664
009,     22486,   22486,    4.012251
010,     22486,   22486,    3.895524
011,     22476,   22476,    3.969585
012,     22485,   22485,    3.434115
013,     22475,   22475,    4.779642
014,     22477,   22477,    4.177035
015,     22483,   22483,    3.571263
-------------------------------------------------------------------------------------------------------

