lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0010881,0000922,0000130,0001009,0005119,0010119,0016391,001024,001,000,0512
0061596,0001029,0000912,0001115,0044574,0060745,0088728,001024,001,000,0512
0011602,0000882,0000121,0001010,0006322,0010851,0018595,001024,002,000,0512
0067678,0001029,0000922,0001109,0054482,0066876,0108805,001024,002,000,0512
0010890,0000922,0000130,0001009,0005160,0010119,0016451,001024,003,000,0512
0062007,0001029,0000941,0001115,0044744,0061145,0089078,001024,003,000,0512
0011832,0001001,0000160,0001010,0006331,0011040,0018775,001024,004,000,0512
0068168,0001038,0001102,0001111,0055044,0067336,0109927,001024,004,000,0512
0014136,0000902,0000130,0001012,0006843,0013385,0021350,001024,001,001,0512
0069140,0001064,0000932,0001120,0055665,0068349,0110448,001024,001,001,0512
0013726,0000932,0000130,0001013,0005160,0012995,0019748,001024,002,001,0512
0063961,0001064,0000932,0001128,0045566,0063039,0091192,001024,002,001,0512
0014287,0000931,0000130,0001014,0005210,0013555,0020649,001024,003,001,0512
0063309,0001064,0000922,0001123,0045495,0062427,0090310,001024,003,001,0512
0014999,0001001,0000161,0001013,0006943,0014197,0022242,001024,004,001,0512
0069651,0001085,0001082,0001120,0055995,0068819,0111850,001024,004,001,0512
0009678,0000922,0000130,0001008,0005100,0008897,0015229,001024,001,002,0512
0059673,0001028,0000892,0001104,0043803,0058892,0086694,001024,001,002,0512
0010820,0000922,0000121,0001009,0006102,0010059,0017653,001024,002,002,0512
0065904,0001028,0000902,0001098,0053410,0065073,0107513,001024,002,002,0512
0009708,0000892,0000121,0001008,0005109,0008917,0015288,001024,003,002,0512
0059713,0001029,0000912,0001105,0043802,0058840,0086924,001024,003,002,0512
0010941,0001001,0000170,0001009,0006121,0010129,0017804,001024,004,002,0512
0066304,0001037,0001082,0001102,0053832,0065453,0108614,001024,004,002,0512
