tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses
006,00017679,00017679,010,00052835,00015427,00015427,001024,002,000,00000001,00017679,02,0000000744287863
007,00017604,00017604,010,00076203,00014524,00014524,001024,002,000,00000001,00017604,02,0000001001733826
008,00017709,00017709,010,00063769,00015242,00015242,001024,002,000,00000001,00017709,02,0000000857145175
009,00017678,00017678,010,00061986,00015229,00015229,001024,002,000,00000001,00017678,02,0000000835672116
010,00017688,00017688,010,00055935,00015440,00015440,001024,002,000,00000001,00017688,02,0000000741427524
011,00017692,00017692,010,00070501,00014890,00014890,001024,002,000,00000001,00017692,02,0000000907642576
012,00017704,00017704,010,00070029,00014938,00014938,001024,002,000,00000001,00017704,02,0000000895669029
013,00017706,00017706,010,00066264,00014985,00014985,001024,002,000,00000001,00017706,02,0000000872088807
014,00017685,00017685,010,00061733,00015181,00015181,001024,002,000,00000001,00017685,02,0000000819724867
015,00017774,00017774,010,00050632,00015764,00015764,001024,002,000,00000001,00017774,02,0000000705164052
016,00017709,00017709,010,00041390,00015940,00015940,001024,002,000,00000001,00017709,02,0000000645001068
017,00017703,00017703,010,00045616,00015774,00015774,001024,002,000,00000001,00017703,02,0000000686755077
018,00017730,00017730,010,00044057,00015812,00015812,001024,002,000,00000001,00017730,02,0000000639716282
019,00017748,00017748,010,00045400,00015728,00015728,001024,002,000,00000001,00017748,02,0000000706750599
020,00017762,00017762,010,00047497,00015728,00015728,001024,002,000,00000001,00017762,02,0000000734305771
021,00017712,00017712,010,00056077,00015195,00015195,001024,002,000,00000001,00017712,02,0000000812330941
022,00017779,00017779,010,00044841,00015906,00015906,001024,002,000,00000001,00017779,02,0000000680230154
023,00017712,00017712,010,00046063,00015719,00015719,001024,002,000,00000001,00017712,02,0000000671808537
024,00017666,00017666,010,00036064,00016149,00016149,001024,002,000,00000001,00017666,02,0000000557432660
025,00017679,00017679,010,00038645,00015996,00015996,001024,002,000,00000001,00017679,02,0000000598856858
026,00017740,00017740,010,00051851,00015514,00015514,001024,002,000,00000001,00017740,02,0000000749860222
027,00017784,00017784,010,00042388,00016022,00016022,001024,002,000,00000001,00017784,02,0000000625353070
028,00017700,00017700,010,00037360,00015986,00015986,001024,002,000,00000001,00017700,02,0000000578240328
029,00017709,00017709,010,00051556,00015520,00015520,001024,002,000,00000001,00017709,02,0000000784567276
030,00017691,00017691,010,00037638,00015992,00015992,001024,002,000,00000001,00017691,02,0000000596092287
031,00017697,00017697,010,00046123,00015685,00015685,001024,002,000,00000001,00017697,02,0000000710882072
000,00018131,00018131,010,00051822,00015938,00015938,001024,003,000,00000001,00018131,02,0000000757878369
001,00018207,00018207,010,00062199,00015642,00015642,001024,003,000,00000001,00018207,02,0000000853942260
002,00018055,00018055,010,00071786,00015114,00015114,001024,003,000,00000001,00018055,02,0000000969022710
003,00018064,00018064,010,00064487,00015369,00015369,001024,003,000,00000001,00018064,02,0000000882296537
004,00018052,00018052,010,00075106,00014894,00014894,001024,003,000,00000001,00018052,02,0000001004558872
005,00018034,00018034,010,00054437,00015732,00015732,001024,003,000,00000001,00018034,02,0000000768826887
006,00018117,00018117,010,00070182,00015200,00015200,001024,003,000,00000001,00018117,02,0000000944125416
007,00018103,00018103,010,00057931,00015770,00015770,001024,003,000,00000001,00018103,02,0000000798970802
008,00018062,00018062,010,00065527,00015332,00015332,001024,003,000,00000001,00018062,02,0000000889998753
009,00018098,00018098,010,00049621,00016119,00016119,001024,003,000,00000001,00018098,02,0000000715359668
010,00018100,00018100,010,00047602,00016204,00016204,001024,003,000,00000001,00018100,02,0000000668341765
011,00018116,00018116,010,00066799,00015286,00015286,001024,003,000,00000001,00018116,02,0000000887385908
012,00018191,00018191,010,00055918,00015860,00015860,001024,003,000,00000001,00018191,02,0000000756103950
013,00018043,00018043,010,00063254,00015463,00015463,001024,003,000,00000001,00018043,02,0000000837157350
014,00018119,00018119,010,00054452,00015845,00015845,001024,003,000,00000001,00018119,02,0000000755766568
015,00018124,00018124,010,00054598,00015837,00015837,001024,003,000,00000001,00018124,02,0000000741666899
016,00018100,00018100,010,00040235,00016343,00016343,001024,003,000,00000001,00018100,02,0000000651702932
017,00018149,00018149,010,00052357,00015913,00015913,001024,003,000,00000001,00018149,02,0000000761088790
018,00018157,00018157,010,00050374,00015960,00015960,001024,003,000,00000001,00018157,02,0000000723976713
019,00018096,00018096,010,00043397,00016199,00016199,001024,003,000,00000001,00018096,02,0000000684495128
020,00018106,00018106,010,00040510,00016305,00016305,001024,003,000,00000001,00018106,02,0000000667394467
021,00018153,00018153,010,00042915,00016210,00016210,001024,003,000,00000001,00018153,02,0000000669611934
022,00018203,00018203,010,00044504,00016146,00016146,001024,003,000,00000001,00018203,02,0000000676127835
023,00018116,00018116,010,00046694,00016026,00016026,001024,003,000,00000001,00018116,02,0000000697022205
024,00018148,00018148,010,00046764,00016032,00016032,001024,003,000,00000001,00018148,02,0000000664035705
025,00018199,00018199,010,00040579,00016321,00016321,001024,003,000,00000001,00018199,02,0000000627406887
026,00018168,00018168,010,00048036,00016144,00016144,001024,003,000,00000001,00018168,02,0000000698908999
027,00018157,00018157,010,00052309,00015805,00015805,001024,003,000,00000001,00018157,02,0000000750450322
028,00018159,00018159,010,00051202,00015842,00015842,001024,003,000,00000001,00018159,02,0000000752127910
029,00018137,00018137,010,00039650,00016352,00016352,001024,003,000,00000001,00018137,02,0000000649057507
030,00018175,00018175,010,00051523,00015928,00015928,001024,003,000,00000001,00018175,02,0000000761403428
031,00018191,00018191,010,00041097,00016341,00016341,001024,003,000,00000001,00018191,02,0000000660728663
000,00036619,00036619,010,00112962,00031856,00031856,001024,000,001,00000001,00036619,02,0000000873127529
001,00036619,00036619,010,00117204,00031571,00031571,001024,000,001,00000001,00036619,02,0000000885582105
002,00036612,00036612,010,00122364,00031305,00031305,001024,000,001,00000001,00036612,02,0000000919402776
003,00036719,00036719,010,00112990,00031779,00031779,001024,000,001,00000001,00036719,02,0000000866198603
004,00036587,00036587,010,00109046,00031977,00031977,001024,000,001,00000001,00036587,02,0000000855194580
005,00036636,00036636,010,00112273,00031739,00031739,001024,000,001,00000001,00036636,02,0000000867646982
006,00036691,00036691,010,00131879,00031049,00031049,001024,000,001,00000001,00036691,02,0000000946622790
007,00036644,00036644,010,00108835,00031906,00031906,001024,000,001,00000001,00036644,02,0000000835964370
008,00036711,00036711,010,00114340,00031781,00031781,001024,000,001,00000001,00036711,02,0000000850662703
009,00036636,00036636,010,00102325,00032345,00032345,001024,000,001,00000001,00036636,02,0000000806302066
010,00036589,00036589,010,00098681,00032289,00032289,001024,000,001,00000001,00036589,02,0000000767850854
011,00036640,00036640,010,00094646,00032526,00032526,001024,000,001,00000001,00036640,02,0000000761410220
012,00036601,00036601,010,00128063,00030950,00030950,001024,000,001,00000001,00036601,02,0000000071891045
013,00036762,00036762,010,00114817,00031772,00031772,001024,000,001,00000001,00036762,02,0000000852862383
014,00036780,00036780,010,00111692,00031977,00031977,001024,000,001,00000001,00036780,02,0000000833547215
015,00036735,00036735,010,00084010,00032909,00032909,001024,000,001,00000001,00036735,02,0000000806215394
016,00036688,00036688,010,00094276,00032360,00032360,001024,000,001,00000001,00036688,02,0000000858205677
017,00036758,00036758,010,00099137,00032303,00032303,001024,000,001,00000001,00036758,02,0000000889837764
018,00036774,00036774,010,00096192,00032321,00032321,001024,000,001,00000001,00036774,02,0000000858902138
019,00036698,00036698,010,00089074,00032617,00032617,001024,000,001,00000001,00036698,02,0000000860189150
020,00036848,00036848,010,00095260,00032640,00032640,001024,000,001,00000001,00036848,02,0000000775540053
021,00036807,00036807,010,00107156,00031933,00031933,001024,000,001,00000001,00036807,02,0000000948681531
022,00036755,00036755,010,00098245,00032239,00032239,001024,000,001,00000001,00036755,02,0000000915267783
023,00036835,00036835,010,00081358,00033170,00033170,001024,000,001,00000001,00036835,02,0000000792630201
024,00036687,00036687,010,00098864,00032185,00032185,001024,000,001,00000001,00036687,02,0000000864310413
025,00036830,00036830,010,00084383,00033051,00033051,001024,000,001,00000001,00036830,02,0000000798726531
026,00036701,00036701,010,00088140,00032741,00032741,001024,000,001,00000001,00036701,02,0000000837089786
027,00036732,00036732,010,00103041,00032036,00032036,001024,000,001,00000001,00036732,02,0000000899667483
028,00036818,00036818,010,00112600,00031681,00031681,001024,000,001,00000001,00036818,02,0000000951253942
029,00036782,00036782,010,00107140,00032059,00032059,001024,000,001,00000001,00036782,02,0000000959296311
030,00036767,00036767,010,00094953,00032565,00032565,001024,000,001,00000001,00036767,02,0000000877569458
031,00036768,00036768,010,00107712,00032083,00032083,001024,000,001,00000001,00036768,02,0000000957826710
000,00017741,00017741,010,00070737,00014944,00014944,001024,001,001,00000001,00017741,02,0000000959998780
001,00017789,00017789,010,00053539,00015538,00015538,001024,001,001,00000001,00017789,02,0000000757265149
002,00017769,00017769,010,00057953,00015390,00015390,001024,001,001,00000001,00017769,02,0000000818330895
003,00017805,00017805,010,00059053,00015445,00015445,001024,001,001,00000001,00017805,02,0000000830387888
004,00017787,00017787,010,00050058,00015794,00015794,001024,001,001,00000001,00017787,02,0000000724908625
005,00017752,00017752,010,00058604,00015286,00015286,001024,001,001,00000001,00017752,02,0000000808893509
006,00017901,00017901,010,00056058,00015571,00015571,001024,001,001,00000001,00017901,02,0000000781740900
007,00017799,00017799,010,00059801,00015369,00015369,001024,001,001,00000001,00017799,02,0000000818434042
008,00017748,00017748,010,00053925,00015637,00015637,001024,001,001,00000001,00017748,02,0000000762862438
009,00017744,00017744,010,00062987,00015211,00015211,001024,001,001,00000001,00017744,02,0000000863583646
010,00017763,00017763,010,00063677,00015160,00015160,001024,001,001,00000001,00017763,02,0000000838931113
011,00017787,00017787,010,00050941,00015697,00015697,001024,001,001,00000001,00017787,02,0000000727682261
012,00017800,00017800,010,00050087,00015738,00015738,001024,001,001,00000001,00017800,02,0000000689510139
013,00017816,00017816,010,00071264,00014958,00014958,001024,001,001,00000001,00017816,02,0000000929695605
014,00017847,00017847,010,00066447,00015139,00015139,001024,001,001,00000001,00017847,02,0000000892222212
015,00017781,00017781,010,00061984,00015297,00015297,001024,001,001,00000001,00017781,02,0000000824265076
016,00017800,00017800,010,00040647,00016043,00016043,001024,001,001,00000001,00017800,02,0000000639073200
017,00017825,00017825,010,00051480,00015644,00015644,001024,001,001,00000001,00017825,02,0000000758592706
018,00017883,00017883,010,00050964,00015700,00015700,001024,001,001,00000001,00017883,02,0000000734841782
019,00017832,00017832,010,00059136,00015372,00015372,001024,001,001,00000001,00017832,02,0000000880223899
020,00017814,00017814,010,00055522,00015427,00015427,001024,001,001,00000001,00017814,02,0000000812452707
021,00017824,00017824,010,00043078,00015898,00015898,001024,001,001,00000001,00017824,02,0000000655587456
022,00017844,00017844,010,00041340,00016039,00016039,001024,001,001,00000001,00017844,02,0000000646464681
023,00017854,00017854,010,00042244,00016006,00016006,001024,001,001,00000001,00017854,02,0000000618172510
024,00017858,00017858,010,00040422,00016027,00016027,001024,001,001,00000001,00017858,02,0000000582519924
025,00017836,00017836,010,00050612,00015609,00015609,001024,001,001,00000001,00017836,02,0000000728318942
026,00017857,00017857,010,00056002,00015396,00015396,001024,001,001,00000001,00017857,02,0000000795818765
027,00017813,00017813,010,00041996,00016051,00016051,001024,001,001,00000001,00017813,02,0000000620435805
028,00017789,00017789,010,00038639,00016166,00016166,001024,001,001,00000001,00017789,02,0000000611953207
029,00017827,00017827,010,00053460,00015446,00015446,001024,001,001,00000001,00017827,02,0000000803377178
030,00017823,00017823,010,00043616,00015862,00015862,001024,001,001,00000001,00017823,02,0000000666149708
031,00017825,00017825,010,00046827,00015780,00015780,001024,001,001,00000001,00017825,02,0000000719077464
000,00017801,00017801,010,00048567,00015859,00015859,001024,002,001,00000001,00017801,02,0000000709571666
001,00017805,00017805,010,00055757,00015632,00015632,001024,002,001,00000001,00017805,02,0000000782294057
002,00017824,00017824,010,00054046,00015778,00015778,001024,002,001,00000001,00017824,02,0000000755846675
003,00017819,00017819,010,00046117,00015905,00015905,001024,002,001,00000001,00017819,02,0000000669297555
004,00017916,00017916,010,00050346,00015853,00015853,001024,002,001,00000001,00017916,02,0000000717704753
005,00017844,00017844,010,00074422,00014793,00014793,001024,002,001,00000001,00017844,02,0000000978450902
006,00017850,00017850,010,00061149,00015380,00015380,001024,002,001,00000001,00017850,02,0000000835905877
007,00017844,00017844,010,00060249,00015340,00015340,001024,002,001,00000001,00017844,02,0000000816470042
008,00017844,00017844,010,00077426,00014701,00014701,001024,002,001,00000001,00017844,02,0000001009424760
009,00017846,00017846,010,00081860,00014503,00014503,001024,002,001,00000001,00017846,02,0000001057435508
010,00017842,00017842,010,00056617,00015531,00015531,001024,002,001,00000001,00017842,02,0000000754042011
011,00017893,00017893,010,00059780,00015508,00015508,001024,002,001,00000001,00017893,02,0000000808847849
012,00017860,00017860,010,00074669,00014756,00014756,001024,002,001,00000001,00017860,02,0000000938532822
013,00017915,00017915,010,00047440,00015966,00015966,001024,002,001,00000001,00017915,02,0000000677001423
014,00017845,00017845,010,00062265,00015275,00015275,001024,002,001,00000001,00017845,02,0000000826129299
015,00017937,00017937,010,00043026,00016039,00016039,001024,002,001,00000001,00017937,02,0000000675025545
016,00017923,00017923,010,00033333,00016381,00016381,001024,002,001,00000001,00017923,02,0000000565280475
017,00017897,00017897,010,00052642,00015642,00015642,001024,002,001,00000001,00017897,02,0000000783778066
018,00017841,00017841,010,00049366,00015628,00015628,001024,002,001,00000001,00017841,02,0000000726765281
019,00017902,00017902,010,00047731,00015715,00015715,001024,002,001,00000001,00017902,02,0000000757677094
020,00017848,00017848,010,00064596,00015242,00015242,001024,002,001,00000001,00017848,02,0000000874435126
021,00017914,00017914,010,00031947,00016468,00016468,001024,002,001,00000001,00017914,02,0000000543921346
022,00017950,00017950,010,00058012,00015542,00015542,001024,002,001,00000001,00017950,02,0000000849066086
023,00017915,00017915,010,00039448,00016161,00016161,001024,002,001,00000001,00017915,02,0000000617214931
024,00017892,00017892,010,00048412,00015697,00015697,001024,002,001,00000001,00017892,02,0000000742640102
025,00017943,00017943,010,00052623,00015635,00015635,001024,002,001,00000001,00017943,02,0000000766003133
026,00017893,00017893,010,00045110,00016031,00016031,001024,002,001,00000001,00017893,02,0000000696477127
027,00017893,00017893,010,00041517,00016092,00016092,001024,002,001,00000001,00017893,02,0000000649272977
028,00017855,00017855,010,00051965,00015584,00015584,001024,002,001,00000001,00017855,02,0000000773814364
029,00017850,00017850,010,00045639,00015795,00015795,001024,002,001,00000001,00017850,02,0000000722308723
030,00017922,00017922,010,00046807,00015844,00015844,001024,002,001,00000001,00017922,02,0000000706132539
031,00017830,00017830,010,00039104,00016126,00016126,001024,002,001,00000001,00017830,02,0000000634823426
000,00018230,00018230,010,00074608,00015117,00015117,001024,003,001,00000001,00018230,02,0000000972245285
001,00018209,00018209,010,00048705,00016076,00016076,001024,003,001,00000001,00018209,02,0000000708335493
002,00018202,00018202,010,00042901,00016404,00016404,001024,003,001,00000001,00018202,02,0000000634763095
003,00018247,00018247,010,00079546,00014907,00014907,001024,003,001,00000001,00018247,02,0000001030715523
004,00018199,00018199,010,00061096,00015686,00015686,001024,003,001,00000001,00018199,02,0000000846618169
005,00018171,00018171,010,00065474,00015453,00015453,001024,003,001,00000001,00018171,02,0000000871195447
006,00018227,00018227,010,00060384,00015724,00015724,001024,003,001,00000001,00018227,02,0000000826038330
007,00018216,00018216,010,00063837,00015509,00015509,001024,003,001,00000001,00018216,02,0000000854226389
008,00018271,00018271,010,00054578,00015929,00015929,001024,003,001,00000001,00018271,02,0000000758302547
009,00018219,00018219,010,00055341,00015821,00015821,001024,003,001,00000001,00018219,02,0000000763604019
010,00018274,00018274,010,00057259,00015811,00015811,001024,003,001,00000001,00018274,02,0000000776200499
011,00018221,00018221,010,00053989,00015988,00015988,001024,003,001,00000001,00018221,02,0000000722728047
012,00018243,00018243,010,00064252,00015530,00015530,001024,003,001,00000001,00018243,02,0000000812855635
013,00018283,00018283,010,00051518,00016092,00016092,001024,003,001,00000001,00018283,02,0000000708616709
014,00018188,00018188,010,00057413,00015728,00015728,001024,003,001,00000001,00018188,02,0000000757420022
015,00018202,00018202,010,00057453,00015722,00015722,001024,003,001,00000001,00018202,02,0000000772760235
016,00018220,00018220,010,00040689,00016383,00016383,001024,003,001,00000001,00018220,02,0000000620088104
017,00018207,00018207,010,00040221,00016440,00016440,001024,003,001,00000001,00018207,02,0000000625523096
018,00018224,00018224,010,00035893,00016578,00016578,001024,003,001,00000001,00018224,02,0000000561164903
019,00018242,00018242,010,00056481,00015770,00015770,001024,003,001,00000001,00018242,02,0000000839547566
020,00018249,00018249,010,00053637,00015883,00015883,001024,003,001,00000001,00018249,02,0000000776708236
021,00018225,00018225,010,00041797,00016396,00016396,001024,003,001,00000001,00018225,02,0000000641736912
022,00018228,00018228,010,00043018,00016271,00016271,001024,003,001,00000001,00018228,02,0000000658656424
023,00018278,00018278,010,00044176,00016287,00016287,001024,003,001,00000001,00018278,02,0000000663289023
024,00018295,00018295,010,00045133,00016296,00016296,001024,003,001,00000001,00018295,02,0000000640647664
025,00018313,00018313,010,00049602,00016077,00016077,001024,003,001,00000001,00018313,02,0000000716582507
026,00018241,00018241,010,00050475,00015985,00015985,001024,003,001,00000001,00018241,02,0000000724091696
027,00018244,00018244,010,00040473,00016465,00016465,001024,003,001,00000001,00018244,02,0000000606120740
028,00018214,00018214,010,00040201,00016463,00016463,001024,003,001,00000001,00018214,02,0000000611900562
029,00018262,00018262,010,00050845,00015843,00015843,001024,003,001,00000001,00018262,02,0000000769611620
030,00018271,00018271,010,00049694,00016067,00016067,001024,003,001,00000001,00018271,02,0000000739031085
031,00018249,00018249,010,00052096,00015852,00015852,001024,003,001,00000001,00018249,02,0000000781404844
000,00036524,00036524,010,00115248,00031484,00031484,001024,000,002,00000001,00036524,02,0000000872841707
001,00036501,00036501,010,00112039,00031714,00031714,001024,000,002,00000001,00036501,02,0000000854373947
002,00036341,00036341,010,00123143,00031045,00031045,001024,000,002,00000001,00036341,02,0000000071098534
003,00036445,00036445,010,00111596,00031626,00031626,001024,000,002,00000001,00036445,02,0000000852704536
004,00036484,00036484,010,00112505,00031688,00031688,001024,000,002,00000001,00036484,02,0000000859504984
005,00036515,00036515,010,00106796,00031898,00031898,001024,000,002,00000001,00036515,02,0000000820527460
006,00036545,00036545,010,00119254,00031523,00031523,001024,000,002,00000001,00036545,02,0000000877560386
007,00036567,00036567,010,00103893,00032263,00032263,001024,000,002,00000001,00036567,02,0000000813344683
008,00036539,00036539,010,00112133,00031774,00031774,001024,000,002,00000001,00036539,02,0000000853502775
009,00036479,00036479,010,00099165,00032255,00032255,001024,000,002,00000001,00036479,02,0000000787505342
010,00036552,00036552,010,00121727,00031317,00031317,001024,000,002,00000001,00036552,02,0000000871576949
011,00036532,00036532,010,00104498,00032067,00032067,001024,000,002,00000001,00036532,02,0000000808396267
012,00036608,00036608,010,00086307,00032726,00032726,001024,000,002,00000001,00036608,02,0000000805301633
013,00036619,00036619,010,00110522,00031811,00031811,001024,000,002,00000001,00036619,02,0000000842449337
014,00036574,00036574,010,00107132,00031939,00031939,001024,000,002,00000001,00036574,02,0000000828531294
015,00036560,00036560,010,00102416,00032148,00032148,001024,000,002,00000001,00036560,02,0000000892292539
016,00036499,00036499,010,00103257,00031792,00031792,001024,000,002,00000001,00036499,02,0000000899915758
017,00036638,00036638,010,00108205,00031745,00031745,001024,000,002,00000001,00036638,02,0000000918508115
018,00036578,00036578,010,00090780,00032476,00032476,001024,000,002,00000001,00036578,02,0000000816808144
019,00036589,00036589,010,00094093,00032340,00032340,001024,000,002,00000001,00036589,02,0000000872364916
020,00036408,00036408,010,00111185,00031659,00031659,001024,000,002,00000001,00036408,02,0000000854379910
021,00036583,00036583,010,00100541,00032102,00032102,001024,000,002,00000001,00036583,02,0000000886243992
022,00036543,00036543,010,00103315,00031897,00031897,001024,000,002,00000001,00036543,02,0000000898107043
023,00036550,00036550,010,00104138,00031823,00031823,001024,000,002,00000001,00036550,02,0000000895798861
024,00036571,00036571,010,00098701,00032173,00032173,001024,000,002,00000001,00036571,02,0000000865238134
025,00036605,00036605,010,00093386,00032414,00032414,001024,000,002,00000001,00036605,02,0000000828016529
026,00036574,00036574,010,00097421,00032229,00032229,001024,000,002,00000001,00036574,02,0000000858008643
027,00036516,00036516,010,00096069,00032165,00032165,001024,000,002,00000001,00036516,02,0000000844604504
028,00036558,00036558,010,00109616,00031606,00031606,001024,000,002,00000001,00036558,02,0000000923875325
029,00036580,00036580,010,00090550,00032484,00032484,001024,000,002,00000001,00036580,02,0000000842092581
030,00036534,00036534,010,00086914,00032582,00032582,001024,000,002,00000001,00036534,02,0000000810705100
031,00036610,00036610,010,00103095,00032218,00032218,001024,000,002,00000001,00036610,02,0000000811982961
