tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000, 395056967,395056967,10549.571289,      30.000,19122.472656,19455.763672,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000, 395195904,395195904,10549.290039,      30.000,19120.904297,19445.984375,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000, 395194975,395194975,10549.427734,      30.000,19121.824219,19452.464844,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000, 395198301,395198301,10550.751953,      30.000,19121.425781,19445.917969,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000, 395192961,395192961,10549.199219,      30.000,19121.837891,19447.437500,               0
-------------------------------------------------------------------------------------------------------

