tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000, 492044288,    1876,  302.305939,   20.000000,19190.849609,  458.964203,18731.242188,    0.310760,  459.472473,  458.708893,  444.116486,  445.299774,      1876,         1048576,000,000,000001
001, 491782144,    1875,  302.020050,   20.000000,19194.123047,  459.437225,18734.853516,    0.304663,  459.144958,  459.176758,  443.986359,  445.445221,      1875,         1048576,000,000,000001
002, 491782144,    1875,  302.242645,   20.000000,19192.736328,  459.259521,18733.509766,    0.301738,  459.085449,  459.035034,  443.920654,  445.435638,      1875,         1048576,000,000,000001
003, 491782144,    1875,  302.172119,   20.000000,19187.535156,  462.472473,18726.906250,    0.352935,  460.463684,  462.097748,  443.596527,  446.861481,      1875,         1048576,000,000,000001
004, 491782144,    1875,  302.127899,   20.000000,19190.718750,  458.883148,18731.525391,    0.285410,  459.065277,  458.643188,  443.877319,  445.130371,      1875,         1048576,000,000,000001
005, 491782144,    1875,  301.912750,   20.000000,19191.970703,  459.151794,18732.597656,    0.297140,  459.241760,  458.900482,  443.909058,  445.327393,      1875,         1048576,000,000,000001
006, 491782144,    1875,  302.052612,   20.000000,19192.634766,  458.937378,18733.310547,    0.301343,  459.182068,  458.713440,  443.867523,  445.193481,      1875,         1048576,000,000,000001
007, 491782144,    1875,  302.009949,   20.000000,19193.958984,  458.918976,18734.640625,    0.280565,  459.192108,  458.703583,  444.108002,  445.236206,      1875,         1048576,000,000,000001
008, 493617152,    1882,  345.112518,   20.000000,19177.005859,  468.032654,18715.339844,    0.337653,  466.496368,  467.664948,  448.545441,  450.715515,      1883,         1048576,000,000,000001
009, 493617152,    1882,  345.037811,   20.000000,19183.410156,  464.820007,18718.382812,    0.303810,  464.898621,  464.568115,  447.496063,  449.090759,      1882,         1048576,000,000,000001
010, 493617152,    1882,  345.893860,   20.000000,19180.166016,  466.004333,18714.466797,    0.273153,  465.551361,  465.799316,  447.866089,  449.532532,      1882,         1048576,000,000,000001
011, 493879296,    1883,  348.960968,   20.000000,19180.517578,  465.638824,18715.072266,    0.283013,  465.314728,  465.421906,  447.861542,  449.491211,      1883,         1048576,000,000,000001
012, 493617152,    1882,  347.814636,   20.000000,19178.142578,  465.564758,18712.810547,    0.284128,  465.205078,  465.334778,  447.816681,  449.467346,      1882,         1048576,000,000,000001
013, 493617152,    1882,  346.491119,   20.000000,19181.207031,  464.978516,18716.068359,    0.270653,  465.006073,  464.761017,  447.631958,  449.093079,      1882,         1048576,000,000,000001
014, 493617152,    1882,  345.245636,   20.000000,19180.425781,  465.304108,18714.916016,    0.286442,  465.369965,  465.080811,  447.720490,  449.351257,      1882,         1048576,000,000,000001
015, 493879296,    1883,  347.339203,   20.000000,19180.187500,  466.888306,18714.302734,    0.283160,  465.753662,  466.671143,  447.992371,  450.457642,      1883,         1048576,000,000,000001
000, 493879296,    1883,  303.373322,   20.000000,19228.193359,  460.789276,18766.964844,    0.378784,  461.094086,  460.467560,  445.791748,  447.005615,      1883,         1048576,000,001,000001
001, 493879296,    1883,  303.242706,   20.000000,19229.939453,  461.196594,18768.462891,    0.273401,  461.352417,  460.962769,  445.973907,  447.277588,      1883,         1048576,000,001,000001
002, 493617152,    1882,  303.406006,   20.000000,19226.773438,  460.774872,18770.333984,    0.290941,  461.103943,  460.552155,  445.882904,  446.932617,      1883,         1048576,000,001,000001
003, 493879296,    1883,  303.342255,   20.000000,19226.136719,  464.139893,18763.779297,    0.347472,  462.187103,  463.769012,  445.479767,  448.723145,      1883,         1048576,000,001,000001
004, 493879296,    1883,  303.376129,   20.000000,19229.164062,  460.894073,18768.175781,    0.315696,  460.855133,  460.620789,  445.782410,  447.114319,      1883,         1048576,000,001,000001
005, 494141440,    1884,  303.693848,   20.000000,19230.955078,  461.062775,18769.560547,    0.265097,  461.267456,  460.843506,  446.007477,  447.342560,      1884,         1048576,000,001,000001
006, 493879296,    1883,  303.418304,   20.000000,19231.261719,  460.878723,18770.197266,    0.314305,  460.919525,  460.651947,  445.767639,  447.165436,      1883,         1048576,000,001,000001
007, 493879296,    1883,  303.345367,   20.000000,19228.710938,  460.759583,18767.755859,    0.267422,  460.830444,  460.561768,  445.780365,  447.092743,      1883,         1048576,000,001,000001
008, 491782144,    1875,  343.880432,   20.000000,19142.828125,  466.879150,18677.701172,    0.360027,  464.963409,  466.512848,  446.887421,  449.503723,      1875,         1048576,000,001,000001
009, 491782144,    1875,  344.821625,   20.000000,19143.871094,  463.724121,18680.351562,    0.301050,  463.394287,  463.482147,  446.073456,  447.854614,      1875,         1048576,000,001,000001
010, 491782144,    1875,  344.216827,   20.000000,19141.078125,  464.521484,18677.189453,    0.263070,  463.742340,  464.331940,  446.257568,  448.036591,      1875,         1048576,000,001,000001
