tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 329318401,   10051, 2500.897949,   20.000000,37506.605469,    3.314363,          262144
000, 331087873,    1264, 2515.991211,   20.000000,37483.777344,    0.551080,         2097152
000, 341835777,     164, 2593.161377,   20.000000,37406.679688,    0.189770,        16777216
000, 310378497,      38, 2357.982178,   20.000000,37641.828125,    0.115207,        67108864
001, 329318401,   10051, 2499.789307,   20.000000,37507.550781,    3.121493,          262144
001, 330825729,    1263, 2514.242676,   20.000000,37485.515625,    0.593070,         2097152
001, 341835777,     164, 2608.721924,   20.000000,37391.121094,    0.190490,        16777216
001, 310378497,      38, 2358.018311,   20.000000,37641.792969,    0.113730,        67108864
002, 329318401,   10051, 2498.549561,   20.000000,37508.710938,    2.888337,          262144
002, 331087873,    1264, 2517.729736,   20.000000,37482.031250,    0.571823,         2097152
002, 341835777,     164, 2593.516602,   20.000000,37406.324219,    0.194163,        16777216
002, 318767105,      39, 2419.596436,   20.000000,37580.234375,    0.114093,        67108864
003, 329318401,   10051, 2498.558838,   20.000000,37508.671875,    3.061187,          262144
003, 330825729,    1263, 2511.912354,   20.000000,37487.843750,    0.597743,         2097152
003, 339738625,     163, 2576.217285,   20.000000,37423.601562,    0.197443,        16777216
003, 310378497,      38, 2355.824463,   20.000000,37643.988281,    0.109530,        67108864
004, 329318401,   10051, 2499.717529,   20.000000,37507.609375,    3.510987,          262144
004, 330825729,    1263, 2511.677734,   20.000000,37488.074219,    0.585100,         2097152
004, 339738625,     163, 2578.264404,   20.000000,37421.558594,    0.191463,        16777216
004, 318767105,      39, 2418.993164,   20.000000,37580.832031,    0.114990,        67108864
005, 329318401,   10051, 2498.454590,   20.000000,37508.804688,    3.589980,          262144
005, 331087873,    1264, 2510.289551,   20.000000,37489.484375,    0.597747,         2097152
005, 339738625,     163, 2575.238525,   20.000000,37424.593750,    0.185827,        16777216
005, 318767105,      39, 2419.294922,   20.000000,37580.531250,    0.114067,        67108864
006, 329318401,   10051, 2498.362061,   20.000000,37509.000000,    2.849333,          262144
006, 331087873,    1264, 2511.786621,   20.000000,37487.996094,    0.569230,         2097152
006, 339738625,     163, 2575.595947,   20.000000,37424.238281,    0.193063,        16777216
006, 318767105,      39, 2419.634277,   20.000000,37580.187500,    0.116223,        67108864
007, 329318401,   10051, 2498.345703,   20.000000,37508.992188,    3.225697,          262144
007, 330825729,    1263, 2509.325684,   20.000000,37490.445312,    0.584040,         2097152
007, 341835777,     164, 2592.435791,   20.000000,37407.406250,    0.184420,        16777216
007, 310378497,      38, 2355.424805,   20.000000,37644.386719,    0.110983,        67108864
008, 329121793,   10045, 2496.665283,   20.000000,37510.820312,    3.485863,          262144
008, 327942145,    1252, 2488.599365,   20.000000,37511.156250,    0.593483,         2097152
008, 318767105,     153, 2417.413574,   20.000000,37582.410156,    0.177960,        16777216
008, 343932929,      42, 2611.258545,   20.000000,37388.554688,    0.140383,        67108864
009, 329154561,   10046, 2494.563965,   20.000000,37512.953125,    3.452297,          262144
009, 327942145,    1252, 2490.007568,   20.000000,37509.746094,    0.591370,         2097152
009, 318767105,     153, 2416.196289,   20.000000,37583.625000,    0.178360,        16777216
009, 340330135,      41, 2583.857178,   20.000000,37415.937500,    0.122080,        67108864
010, 329154561,   10046, 2494.944580,   20.000000,37512.503906,    3.013633,          262144
010, 327942145,    1252, 2485.865967,   20.000000,37513.882812,    0.561157,         2097152
010, 316669953,     152, 2404.354980,   20.000000,37595.457031,    0.179123,        16777216
010, 343932929,      42, 2610.218994,   20.000000,37389.593750,    0.138620,        67108864
011, 329138772,   10045, 2494.150146,   20.000000,37513.328125,    3.565177,          262144
011, 327942145,    1252, 2484.160645,   20.000000,37515.589844,    0.611613,         2097152
011, 316669953,     152, 2400.164307,   20.000000,37599.632812,    0.185217,        16777216
011, 343932929,      42, 2650.086182,   20.000000,37349.722656,    0.141967,        67108864
012, 329121793,   10045, 2493.632812,   20.000000,37513.589844,    3.197767,          262144
012, 327942145,    1252, 2486.957275,   20.000000,37512.777344,    0.569453,         2097152
012, 318767105,     153, 2430.906738,   20.000000,37568.917969,    0.185610,        16777216
012, 343932929,      42, 2611.268555,   20.000000,37388.542969,    0.144817,        67108864
013, 329154561,   10046, 2492.567139,   20.000000,37514.699219,    3.340427,          262144
013, 327942145,    1252, 2484.298096,   20.000000,37515.457031,    0.598090,         2097152
013, 316984874,     152, 2406.903564,   20.000000,37592.906250,    0.176580,        16777216
013, 343932929,      42, 2610.973877,   20.000000,37388.835938,    0.138353,        67108864
014, 329121793,   10045, 2493.488770,   20.000000,37513.714844,    3.161097,          262144
014, 327942145,    1252, 2488.231689,   20.000000,37511.515625,    0.569873,         2097152
014, 318767105,     153, 2416.222412,   20.000000,37583.597656,    0.184050,        16777216
014, 343932929,      42, 2610.371338,   20.000000,37389.441406,    0.144810,        67108864
015, 329154561,   10046, 2491.594971,   20.000000,37515.777344,    3.309173,          262144
015, 327786630,    1251, 2480.364258,   20.000000,37519.394531,    0.597287,         2097152
015, 318767105,     153, 2412.914795,   20.000000,37586.910156,    0.181900,        16777216
015, 343932929,      42, 2606.480469,   20.000000,37393.332031,    0.143583,        67108864
-------------------------------------------------------------------------------------------------------

RUN 1
000, 329285633,   10050, 2499.510010,   20.000000,37499.902344,    3.318403,          262144
