tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1245056,   19454,  620.122864,   30.000000,21879.939453,  615.615540,21174.357422,   25.455372,  702.829041,  588.196045,          262144,000,000
000,   1232256,   19254,  634.936462,   30.000000,21865.253906,  630.551392,21177.867188,   26.036724,  684.744568,  602.615295,        16777216,000,000
000,   1233920,   19280,  610.997864,   30.000000,21888.792969,  607.608337,21215.099609,   23.901859,  671.121277,  581.851074,       134217728,000,000
001,   1245056,   19454,  635.301453,   30.000000,21865.152344,  630.712830,21153.373047,   27.519905,  709.023987,  601.344971,          262144,000,000
001,   1232192,   19253,  624.098511,   30.000000,21875.773438,  619.732361,21176.097656,   26.072115,  696.942139,  591.823181,        16777216,000,000
001,   1233920,   19280,  624.060730,   30.000000,21875.666016,  620.537842,21185.400391,   24.744061,  687.546387,  593.940796,       134217728,000,000
002,   1245056,   19454,  610.714417,   30.000000,21889.447266,  607.197266,21209.908203,   24.238455,  676.838318,  581.179382,          262144,000,000
002,   1232256,   19254,  617.052368,   30.000000,21883.107422,  613.636292,21195.925781,   24.209320,  684.528625,  587.590820,        16777216,000,000
002,   1233920,   19280,  629.000732,   30.000000,21871.216797,  624.531189,21180.113281,   27.311279,  688.552429,  595.343384,       134217728,000,000
003,   1245056,   19454,  677.587341,   30.000000,21822.638672,  673.542175,21099.275391,   28.592548,  720.025330,  642.741028,          262144,000,000
003,   1232192,   19253,  683.282959,   30.000000,21816.240234,  678.590576,21005.515625,   26.817083,  807.504700,  649.577026,        16777216,000,000
003,   1233920,   19280,  648.821716,   30.000000,21850.650391,  644.539795,21140.228516,   24.928637,  707.414001,  617.658264,       134217728,000,000
004,   1245056,   19454,  702.256226,   30.000000,21797.777344,  698.432312,21036.986328,   32.373878,  757.602783,  663.615051,          262144,000,000
004,   1232256,   19254,  656.888977,   30.000000,21843.578125,  652.479065,21122.636719,   29.543446,  718.058350,  620.906006,        16777216,000,000
004,   1233920,   19280,  668.895264,   30.000000,21830.986328,  663.952515,21096.697266,   29.930363,  731.219604,  631.921448,       134217728,000,000
005,   1245056,   19454,  605.927734,   30.000000,21894.302734,  602.287659,21185.447266,   23.838768,  706.295532,  576.782593,          262144,000,000
005,   1232256,   19254,  619.443237,   30.000000,21880.716797,  615.978943,21144.863281,   25.216108,  733.249756,  589.003296,        16777216,000,000
005,   1233920,   19280,  620.766052,   30.000000,21878.945312,  617.406067,21195.164062,   25.836613,  681.114624,  589.788147,       134217728,000,000
006,   1245056,   19454,  621.041016,   30.000000,21879.869141,  616.576721,21192.503906,   25.795080,  684.978943,  589.153259,          262144,000,000
006,   1232192,   19253,  603.812134,   30.000000,21895.826172,  599.602356,21215.861328,   24.944824,  677.701172,  573.115601,        16777216,000,000
006,   1233920,   19280,  676.860291,   30.000000,21822.773438,  673.274902,21083.185547,   27.537230,  736.937378,  643.844543,       134217728,000,000
007,   1245056,   19454,  672.156372,   30.000000,21828.546875,  666.662659,21113.453125,   27.894180,  712.038147,  636.756287,          262144,000,000
007,   1232192,   19253,  669.435669,   30.000000,21830.261719,  665.565613,21074.753906,   29.047886,  752.310181,  634.595520,        16777216,000,000
007,   1233920,   19280,  639.811951,   30.000000,21860.302734,  635.247742,21141.095703,   27.101681,  716.454590,  606.313416,       134217728,000,000
008,   1245056,   19454,  640.852295,   30.000000,21859.945312,  636.793701,21163.437500,   24.243546,  694.403259,  610.927429,          262144,000,000
008,   1232192,   19253,  640.553162,   30.000000,21859.306641,  637.262573,21180.873047,   22.493275,  676.479736,  613.182129,        16777216,000,000
008,   1233984,   19281,  638.176575,   30.000000,21862.531250,  634.991516,21186.589844,   22.241133,  673.954956,  611.169250,       134217728,000,000
009,   1245056,   19454,  638.563904,   30.000000,21862.671875,  635.182190,21190.003906,   22.369457,  670.567627,  611.263184,          262144,000,000
009,   1232192,   19253,  656.681702,   30.000000,21843.310547,  652.717834,21156.191406,   23.343466,  685.170776,  627.860779,        16777216,000,000
009,   1233920,   19280,  640.831787,   30.000000,21859.199219,  636.781250,21170.058594,   23.577696,  687.128540,  611.569458,       134217728,000,000
010,   1245056,   19454,  632.582886,   30.000000,21868.853516,  629.098755,21186.123047,   22.827456,  680.708557,  604.816223,          262144,000,000
010,   1232256,   19254,  656.663391,   30.000000,21843.845703,  652.509460,21139.507812,   25.371132,  702.100830,  625.488770,        16777216,000,000
010,   1233920,   19280,  663.111694,   30.000000,21837.353516,  659.104614,21150.531250,   23.962763,  684.859253,  633.692505,       134217728,000,000
011,   1245056,   19454,  648.963013,   30.000000,21852.310547,  645.604309,21182.259766,   22.271006,  667.901184,  621.568970,          262144,000,000
011,   1232192,   19253,  653.750488,   30.000000,21845.947266,  649.589111,21147.000000,   25.246756,  696.730530,  622.538269,        16777216,000,000
011,   1233984,   19281,  719.888184,   30.000000,21780.429688,  716.165710,21007.740234,   31.054440,  769.367371,  682.852661,       134217728,000,000
012,   1245056,   19454,  630.376953,   30.000000,21870.621094,  627.156616,21198.326172,   21.912951,  670.331421,  603.794495,          262144,000,000
012,   1232256,   19254,  665.028809,   30.000000,21835.511719,  660.863159,21130.583984,   27.232195,  702.666260,  631.899536,        16777216,000,000
012,   1233920,   19280,  649.161377,   30.000000,21851.177734,  645.043152,21158.609375,   24.290705,  690.500549,  619.184021,       134217728,000,000
013,   1245056,   19454,  701.440430,   30.000000,21798.796875,  697.136414,21060.238281,   28.717627,  735.904907,  666.448181,          262144,000,000
013,   1232256,   19254,  656.869934,   30.000000,21843.173828,  653.396545,21142.119141,   24.999229,  698.760071,  626.722778,        16777216,000,000
013,   1233920,   19280,  641.688538,   30.000000,21857.878906,  638.387268,21139.158203,   22.388315,  716.583130,  614.451294,       134217728,000,000
014,   1245056,   19454,  631.868408,   30.000000,21869.052734,  627.852173,21182.728516,   23.797270,  684.379333,  602.706299,          262144,000,000
014,   1232256,   19254,  653.718628,   30.000000,21846.855469,  650.461609,21177.275391,   22.152147,  667.795654,  627.052734,        16777216,000,000
014,   1233920,   19280,  644.078308,   30.000000,21856.130859,  640.089294,21128.027344,   23.585859,  726.270630,  615.166687,       134217728,000,000
015,   1245056,   19454,  686.444397,   30.000000,21814.437500,  682.033630,21036.457031,   29.024143,  775.374634,  651.063171,          262144,000,000
015,   1232192,   19253,  633.546631,   30.000000,21866.664062,  629.472778,21170.773438,   22.977020,  694.037659,  605.089294,        16777216,000,000
015,   1233984,   19281,  634.120850,   30.000000,21866.642578,  630.817017,21197.042969,   21.680288,  667.713257,  607.716187,       134217728,000,000
000,   1257472,   19648,  636.806580,   30.000000,21863.662109,  631.947144,21160.197266,   28.096590,  700.547974,  601.749146,          262144,000,001
000,   1282240,   20035,  608.981140,   30.000000,21891.482422,  605.559387,21188.375000,   24.334616,  700.304260,  579.273254,        16777216,000,001
000,   1257600,   19650,  653.869141,   30.000000,21846.187500,  649.392456,21140.449219,   26.009167,  702.833435,  621.356323,       134217728,000,001
001,   1257472,   19648,  663.509949,   30.000000,21836.644531,  658.953979,21131.068359,   26.399666,  702.616333,  630.529968,          262144,000,001
001,   1282240,   20035,  661.539490,   30.000000,21838.720703,  657.592346,21103.201172,   29.478020,  732.355469,  625.971802,        16777216,000,001
001,   1257600,   19650,  646.630615,   30.000000,21853.521484,  643.045166,21112.869141,   25.557913,  737.737183,  615.526306,       134217728,000,001
002,   1257408,   19647,  626.041931,   30.000000,21873.707031,  621.420776,21168.976562,   25.488503,  702.091614,  594.034851,          262144,000,001
002,   1282240,   20035,  603.322510,   30.000000,21896.722656,  598.973694,21227.503906,   24.448875,  666.742859,  572.725464,        16777216,000,001
002,   1257600,   19650,  617.314331,   30.000000,21882.412109,  613.756165,21203.089844,   25.551172,  676.781738,  586.376770,       134217728,000,001
003,   1257472,   19648,  685.952393,   30.000000,21814.128906,  682.203674,21108.566406,   29.585979,  702.357666,  650.463928,          262144,000,001
003,   1282240,   20035,  662.650330,   30.000000,21837.511719,  658.229248,21105.808594,   26.567347,  728.456482,  629.533020,        16777216,000,001
003,   1257600,   19650,  683.012085,   30.000000,21816.847656,  679.141174,21099.978516,   27.449965,  713.408508,  649.359192,       134217728,000,001
004,   1257408,   19647,  606.223572,   30.000000,21893.800781,  602.430603,21228.744141,   24.799561,  662.393250,  575.855530,          262144,000,001
004,   1282240,   20035,  658.704590,   30.000000,21841.400391,  654.720520,21067.281250,   30.148548,  770.771606,  622.472412,        16777216,000,001
004,   1257600,   19650,  609.098206,   30.000000,21891.097656,  605.629700,21217.990234,   23.902010,  670.373047,  579.944092,       134217728,000,001
005,   1257408,   19647,  644.526733,   30.000000,21854.960938,  639.947754,21153.345703,   26.071753,  698.995605,  612.030029,          262144,000,001
005,   1282240,   20035,  620.994263,   30.000000,21878.523438,  616.529175,21188.773438,   27.260178,  687.045654,  587.392578,        16777216,000,001
005,   1257600,   19650,  620.831909,   30.000000,21878.689453,  616.475647,21173.943359,   25.100460,  702.168701,  589.609497,       134217728,000,001
006,   1257408,   19647,  673.023499,   30.000000,21826.326172,  668.230591,21121.771484,   33.617188,  701.739441,  632.599304,          262144,000,001
006,   1282240,   20035,  654.709717,   30.000000,21844.849609,  650.049255,21147.292969,   29.664202,  694.925598,  618.434509,        16777216,000,001
006,   1257600,   19650,  684.568726,   30.000000,21815.654297,  680.643616,21065.562500,   31.886423,  747.070068,  646.615479,       134217728,000,001
007,   1257408,   19647,  616.950867,   30.000000,21882.958984,  613.134521,21198.828125,   24.782238,  681.514893,  586.583984,          262144,000,001
007,   1282240,   20035,  651.028015,   30.000000,21848.871094,  646.360718,21137.347656,   28.218145,  708.804932,  616.260620,        16777216,000,001
007,   1257600,   19650,  627.939880,   30.000000,21872.009766,  623.522827,21184.054688,   28.211800,  685.484802,  593.542786,       134217728,000,001
008,   1257408,   19647,  637.638367,   30.000000,21862.171875,  634.160767,21185.804688,   23.182415,  674.372009,  609.379883,          262144,000,001
008,   1282240,   20035,  633.081848,   30.000000,21866.685547,  629.625427,21142.843750,   23.381315,  721.763977,  604.613220,        16777216,000,001
008,   1257600,   19650,  672.286255,   30.000000,21828.250000,  667.981506,21123.755859,   26.625900,  702.244385,  639.454590,       134217728,000,001
009,   1257408,   19647,  640.021423,   30.000000,21859.857422,  635.877075,21172.666016,   24.108488,  685.152222,  610.098389,          262144,000,001
009,   1282240,   20035,  638.926941,   30.000000,21861.050781,  634.743408,21171.689453,   24.774242,  687.288269,  608.308228,        16777216,000,001
009,   1257600,   19650,  643.878418,   30.000000,21856.253906,  639.773010,21123.855469,   23.895309,  730.378662,  614.252380,       134217728,000,001
010,   1257408,   19647,  633.253906,   30.000000,21866.529297,  629.119568,21133.365234,   23.116758,  731.161133,  604.566895,          262144,000,001
010,   1282240,   20035,  625.621216,   30.000000,21874.093750,  622.222961,21207.373047,   22.449017,  664.736328,  598.309631,        16777216,000,001
010,   1257664,   19651,  634.779724,   30.000000,21865.984375,  631.431702,21188.908203,   22.532749,  675.107666,  607.425781,       134217728,000,001
011,   1257408,   19647,  644.433411,   30.000000,21855.771484,  640.176758,21167.371094,   23.723707,  686.264221,  614.704651,          262144,000,001
011,   1282240,   20035,  630.603821,   30.000000,21869.617188,  626.482910,21191.593750,   24.219833,  675.989685,  600.537292,        16777216,000,001
011,   1257600,   19650,  650.760132,   30.000000,21848.962891,  647.429382,21181.056641,   21.906750,  665.925537,  623.859253,       134217728,000,001
012,   1257472,   19648,  639.245056,   30.000000,21861.316406,  635.109192,21173.583984,   24.622072,  685.736572,  608.940674,          262144,000,001
012,   1282240,   20035,  631.806458,   30.000000,21867.916016,  627.641113,21188.425781,   24.309275,  677.492004,  601.796143,        16777216,000,001
012,   1257664,   19651,  633.307373,   30.000000,21867.318359,  629.960205,21137.716797,   22.147348,  727.678162,  606.323303,       134217728,000,001
