tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   7080056, 7080056,  226.242508,      30.000,58075.429688, 1471.088501,               0
001,   7314310, 7314310,  229.827942,      30.000,58051.488281, 1483.632690,               0
002,   7327221, 7327221,  230.210541,      30.000,58068.472656, 1464.627686,               0
003,   6988138, 6988138,  219.392883,      30.000,58105.957031, 1449.491333,               0
004,   7195926, 7195926,  226.348129,      30.000,58099.957031, 1441.409546,               0
005,   7158215, 7158215,  224.531250,      30.000,58052.421875, 1491.916260,               0
006,   7087718, 7087718,  223.144348,      30.000,58076.425781, 1473.043457,               0
007,   7213206, 7213206,  226.439621,      30.000,58054.937500, 1485.055298,               0
008,   6718836, 6718836,  211.458252,      30.000,58171.199219, 1400.327881,               0
009,   7356212, 7356212,  230.908218,      30.000,58057.128906, 1474.156860,               0
010,   7134521, 7134521,  224.614532,      30.000,58112.472656, 1432.131104,               0
011,   7097671, 7097671,  222.776215,      30.000,58055.257812, 1492.434082,               0
012,   7015515, 7015515,  220.727020,      30.000,58157.589844, 1394.466919,               0
013,   7112693, 7112693,  223.396133,      30.000,58059.835938, 1485.512451,               0
014,   7241365, 7241365,  228.214874,      30.000,58092.312500, 1444.975708,               0
015,   7235105, 7235105,  227.289200,      30.000,58027.402344, 1509.877197,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   7130134, 7130134,  227.951233,      30.000,58060.648438, 1482.431519,               0
001,   7363033, 7363033,  231.182190,      30.000,58036.058594, 1496.246338,               0
002,   7221685, 7221685,  226.858963,      30.000,58097.296875, 1442.696167,               0
003,   7118229, 7118229,  223.271515,      30.000,58069.796875, 1477.563965,               0
004,   7247409, 7247409,  227.900162,      30.000,58086.453125, 1451.555786,               0
005,   7131875, 7131875,  223.751465,      30.000,58060.238281, 1485.813599,               0
006,   7153006, 7153006,  225.256561,      30.000,58057.269531, 1487.922363,               0
007,   7200857, 7200857,  226.158859,      30.000,58060.234375, 1480.400879,               0
008,   6824553, 6824553,  214.589203,      30.000,58143.921875, 1420.967407,               0
009,   7279384, 7279384,  228.379547,      30.000,58075.832031, 1460.739380,               0
010,   7140308, 7140308,  224.488235,      30.000,58111.070312, 1433.387939,               0
011,   6909427, 6909427,  217.099045,      30.000,58109.796875, 1449.544556,               0
012,   7067553, 7067553,  222.368713,      30.000,58143.875000, 1404.759399,               0
013,   6997122, 6997122,  219.808090,      30.000,58093.664062, 1459.160645,               0
014,   7262856, 7262856,  228.749207,      30.000,58086.632812, 1449.395996,               0
015,   7267951, 7267951,  228.326111,      30.000,58014.078125, 1513.873901,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   7016327, 7016327,  224.182083,      30.000,58095.828125, 1454.585571,               0
001,   7266690, 7266690,  228.121841,      30.000,58062.343750, 1476.047241,               0
002,   7265186, 7265186,  228.247498,      30.000,58087.507812, 1449.684326,               0
003,   6986374, 6986374,  219.372986,      30.000,58104.703125, 1450.724365,               0
004,   7366333, 7366333,  231.562134,      30.000,58054.320312, 1476.238281,               0
005,   7208367, 7208367,  226.080750,      30.000,58042.960938, 1498.162354,               0
