tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1665942, 1665942,   15.709750,   30.000000,11302.045898,11166.357422,   72.099144,  107.521446,11083.298828,10936.902344,   1665942,               0,000,000
000,   1663939, 1663939,   15.624292,   30.000000,11300.013672,11168.503906,   71.960739,  107.293877,11081.974609,10939.498047,   1663939,               0,000,001
