tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001440,       0.000,    0.002560,    0.000953,             256
000,        32,       1,    0.024753,       0.000,    0.012240,    0.024120,             512
000,        64,       1,    0.020133,       0.000,    0.037780,    0.019033,            1024
000,       128,       1,    0.029100,       0.000,    0.024640,    0.027073,            2048
000,       256,       1,    0.021753,       0.000,    0.073967,    0.017807,            4096
000,       512,       1,    0.022967,       0.001,    0.001047,    0.015220,            8192
000,      1024,       1,    0.018668,       0.001,    0.852000,    0.004394,           16384
000,      2048,       1,    0.032868,       0.001,    0.799057,    0.004400,           32768
000,      4096,       1,    0.060983,       0.002,    0.584737,    0.004201,           65536
000,      8192,       1,    0.125372,       0.005,    0.925852,    0.005846,          131072
000,     16384,       1,    0.246102,       0.008,    1.234640,    0.007742,          262144
000,     32768,       1,    0.487578,       0.015,    5.252968,    0.008178,          524288
000,     65536,       1,    0.850470,       0.030,   17.460470,    0.007115,         1048576
000,    131072,       1,    1.869229,       0.059,   10.639125,    0.007333,         2097152
000,    262144,       1,    3.777457,       0.115,   32.196724,    0.008548,         4194304
000,    524288,       1,    7.349514,       0.223,   74.532616,    0.007742,         8388608
000,   1048576,       1,   10.552461,       0.449,  143.205582,    0.006293,        16777216
001,        16,       1,    0.008200,       0.000,    0.036727,    0.007753,             256
001,        32,       1,    0.015260,       0.000,    0.041087,    0.014680,             512
001,        64,       1,    0.008827,       0.000,    0.035547,    0.007680,            1024
001,       128,       1,    0.008413,       0.000,    0.116387,    0.006293,            2048
001,       256,       1,    0.012693,       0.000,    0.173980,    0.008527,            4096
001,       512,       1,    0.018900,       0.001,    0.139527,    0.009747,            8192
001,      1024,       1,    0.020120,       0.001,    1.135253,    0.004667,           16384
001,      2048,       1,    0.037573,       0.002,    0.359220,    0.004973,           32768
001,      4096,       1,    0.066293,       0.002,    2.260993,    0.002887,           65536
001,      8192,       1,    0.128713,       0.005,    2.183520,    0.005660,          131072
001,     16384,       1,    0.229540,       0.008,    1.487790,    0.018655,          262144
001,     32768,       1,    0.427150,       0.015,    0.439800,    0.005600,          524288
001,     65536,       1,    0.942131,       0.030,    0.000972,    0.005639,         1048576
001,    131072,       1,    1.973920,       0.059,   27.301359,    0.007160,         2097152
001,    262144,       1,    3.972513,       0.115,   28.180229,    0.006220,         4194304
001,    524288,       1,    7.391428,       0.223,    6.868086,    0.008588,         8388608
001,   1048576,       1,   15.951400,       0.449,  408.797607,    0.011513,        16777216
002,        16,       1,    0.004714,       0.000,    0.006903,    0.004252,             256
002,        32,       1,    0.013709,       0.000,    0.002400,    0.013132,             512
002,        64,       1,    0.004256,       0.000,    0.071354,    0.003302,            1024
002,       128,       1,    0.030613,       0.000,    0.000868,    0.028657,            2048
002,       256,       1,    0.045165,       0.000,    0.026542,    0.040262,            4096
002,       512,       1,    0.013040,       0.001,    0.556154,    0.005600,            8192
002,      1024,       1,    0.025594,       0.001,    0.000851,    0.009817,           16384
002,      2048,       1,    0.039618,       0.001,    0.438679,    0.010960,           32768
002,      4096,       1,    0.109834,       0.002,    1.923182,    0.006240,           65536
002,      8192,       1,    0.123588,       0.005,    4.403337,    0.007079,          131072
002,     16384,       1,    0.234086,       0.008,    4.697104,    0.007023,          262144
002,     32768,       1,    0.353596,       0.015,    4.177969,    0.006109,          524288
002,     65536,       1,    0.659623,       0.029,   28.552967,    0.003827,         1048576
002,    131072,       1,    1.822652,       0.059,   31.311790,    0.006870,         2097152
002,    262144,       1,    3.275627,       0.115,  104.827652,    0.007115,         4194304
002,    524288,       1,    7.201654,       0.223,  157.985687,    0.008775,         8388608
002,   1048576,       1,   15.822336,       0.449,   77.838600,    0.009627,        16777216
003,        16,       1,    0.006400,       0.000,    0.001947,    0.005860,             256
003,        32,       1,    0.012280,       0.000,    0.005693,    0.011653,             512
003,        64,       1,    0.005613,       0.000,    0.001000,    0.004587,            1024
003,       128,       1,    0.016320,       0.000,    0.001327,    0.014293,            2048
003,       256,       1,    0.008730,       0.000,    0.342953,    0.005062,            4096
003,       512,       1,    0.014554,       0.001,    0.012685,    0.006063,            8192
003,      1024,       1,    0.025982,       0.001,    0.547194,    0.011647,           16384
003,      2048,       1,    0.033469,       0.001,    1.291405,    0.005028,           32768
003,      4096,       1,    0.063321,       0.003,    0.889085,    0.004817,           65536
003,      8192,       1,    0.120086,       0.005,    2.891348,    0.006332,          131072
003,     16384,       1,    0.188835,       0.008,    1.988180,    0.004195,          262144
003,     32768,       1,    0.375315,       0.015,    6.791795,    0.006260,          524288
003,     65536,       1,    0.743130,       0.030,    1.883220,    0.005105,         1048576
003,    131072,       1,    1.319173,       0.059,   24.067425,    0.006928,         2097152
003,    262144,       1,    3.387505,       0.115,   21.559320,    0.007455,         4194304
003,    524288,       1,    7.898400,       0.223,   88.624023,    0.008880,         8388608
003,   1048576,       1,   16.150642,       0.449,   61.647720,    0.008153,        16777216
004,        16,       1,    0.000793,       0.000,    0.001077,    0.000413,             256
004,        32,       1,    0.001133,       0.000,    0.000813,    0.000263,             512
004,        64,       1,    0.003560,       0.000,    0.000627,    0.002980,            1024
004,       128,       1,    0.002753,       0.000,    0.266457,    0.001690,            2048
004,       256,       1,    0.002333,       0.000,    0.000507,    0.000263,            4096
004,       512,       1,    0.005673,       0.001,    0.842487,    0.001620,            8192
004,      1024,       1,    0.011333,       0.001,    1.005630,    0.003270,           16384
004,      2048,       1,    0.019647,       0.001,    0.879967,    0.003553,           32768
004,      4096,       1,    0.035757,       0.002,    0.076550,    0.003630,           65536
004,      8192,       1,    0.071883,       0.005,    0.001360,    0.004300,          131072
004,     16384,       1,    0.220975,       0.008,    0.001180,    0.005320,          262144
004,     32768,       1,    0.431985,       0.015,    0.000850,    0.005775,          524288
004,     65536,       1,    0.927473,       0.030,    0.951321,    0.005565,         1048576
004,    131072,       1,    1.962216,       0.059,   36.825535,    0.008320,         2097152
004,    262144,       1,    3.974187,       0.115,   43.199558,    0.008607,         4194304
004,    524288,       1,    5.562037,       0.223,  217.750031,    0.004173,         8388608
004,   1048576,       1,   15.552412,       0.449,  104.185074,    0.007526,        16777216
005,        16,       1,    0.016400,       0.000,    0.002080,    0.015887,             256
005,        32,       1,    0.004193,       0.000,    0.001593,    0.003607,             512
005,        64,       1,    0.014800,       0.000,    0.005527,    0.013760,            1024
005,       128,       1,    0.018107,       0.000,    0.054860,    0.016113,            2048
005,       256,       1,    0.029587,       0.000,    0.001473,    0.025347,            4096
005,       512,       1,    0.014933,       0.001,    0.501300,    0.007080,            8192
005,      1024,       1,    0.024220,       0.001,    0.112253,    0.007387,           16384
005,      2048,       1,    0.036433,       0.001,    0.614800,    0.005573,           32768
005,      4096,       1,    0.057930,       0.002,    2.036500,    0.005135,           65536
005,      8192,       1,    0.127830,       0.005,    3.162415,    0.005875,          131072
005,     16384,       1,    0.219170,       0.008,    6.408140,    0.005735,          262144
005,     32768,       1,    0.427760,       0.015,   10.060510,    0.006000,          524288
005,     65536,       1,    0.913795,       0.030,   12.562060,    0.005908,         1048576
005,    131072,       1,    1.972842,       0.059,   16.281944,    0.008327,         2097152
005,    262144,       1,    2.995075,       0.115,   83.136330,    0.007135,         4194304
005,    524288,       1,    6.690410,       0.223,   81.898613,    0.006665,         8388608
005,   1048576,       1,   14.787606,       0.449,   15.938017,    0.008355,        16777216
006,        16,       1,    0.017904,       0.000,    0.031565,    0.017389,             256
006,        32,       1,    0.022931,       0.000,    0.001075,    0.022377,             512
006,        64,       1,    0.025760,       0.000,    0.001067,    0.024703,            1024
006,       128,       1,    0.008983,       0.000,    0.076012,    0.006966,            2048
006,       256,       1,    0.037200,       0.000,    0.023342,    0.033422,            4096
006,       512,       1,    0.012388,       0.001,    0.694045,    0.005177,            8192
006,      1024,       1,    0.021126,       0.001,    0.173943,    0.005635,           16384
006,      2048,       1,    0.033161,       0.001,    0.846113,    0.004652,           32768
