tid,lock_impl_time(ms)
RUN 0
001,56125.070312
002,56031.343750
003,55896.925781
004,56164.843750
005,55992.937500
006,55967.335938
007,56041.839844
008,56012.019531
009,56599.429688
010,56362.160156
011,56229.417969
012,56499.914062
013,56469.027344
014,56471.015625
015,56512.355469
016,56400.636719
-----------------------------------------------------------------------------------------------

RUN 1
001,56219.039062
002,56287.308594
003,56282.664062
004,56439.726562
005,56348.734375
006,56337.699219
007,56293.406250
008,56238.164062
009,56131.914062
010,56171.308594
011,56141.726562
012,56185.933594
013,56240.515625
014,56077.917969
015,56287.527344
016,56088.882812
-----------------------------------------------------------------------------------------------

