lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000180,0000030,3127970,0019887,0009287,0008837,0000016,001024,000,000,0032,01
0000000,0003148,0000221,9095059,0046216,0019617,0019366,0001792,001024,000,000,0032,01
0000000,0000180,0000030,3028794,0017983,0008917,0008476,0000063,001024,001,000,0032,01
0000000,0032388,0000230,9135233,0037230,0016841,0015399,0029986,001024,001,000,0032,01
0000000,0000180,0000030,3191199,0017282,0008445,0008005,0000060,001024,002,000,0032,01
0000000,0027546,0000220,9115286,0036378,0015268,0014878,0001152,001024,002,000,0032,01
0000000,0000180,0000030,3189034,0017372,0008466,0008025,0000061,001024,003,000,0032,01
0000000,0027299,0000221,9113382,0036408,0015078,0014648,0001137,001024,003,000,0032,01
0000000,0000171,0000030,4001823,0025408,0012684,0012243,0000019,001024,000,000,0128,01
0000000,0002411,0000220,9070232,0052268,0024236,0023714,0001302,001024,000,000,0128,01
0000000,0000170,0000030,3011592,0019377,0010029,0009558,0000068,001024,001,000,0128,01
0000000,0028306,0000210,9108313,0041007,0020178,0019277,0012111,001024,001,000,0128,01
0000000,0000170,0000030,3274455,0019026,0009818,0009317,0000068,001024,002,000,0128,01
0000000,0007228,0000211,9093145,0040506,0018304,0018414,0000814,001024,002,000,0128,01
0000000,0000170,0000030,3114835,0019025,0009819,0009317,0000068,001024,003,000,0128,01
0000000,0006962,0000211,9091592,0040516,0018405,0018535,0000829,001024,003,000,0128,01
0000000,0000170,0000030,3039855,0028133,0014216,0013836,0000021,001024,000,000,0512,01
0000000,0002036,0000221,9055204,0052579,0025328,0025067,0001007,001024,000,000,0512,01
0000000,0000170,0000030,3011491,0020318,0010580,0010119,0000073,001024,001,000,0512,01
0000000,0001615,0000201,9087314,0040826,0020308,0019607,0000652,001024,001,000,0512,01
0000000,0000170,0000030,4003677,0020118,0010469,0010008,0000072,001024,002,000,0512,01
0000000,0001558,0000201,9082715,0040697,0019216,0019026,0000628,001024,002,000,0512,01
0000000,0000170,0000030,3146024,0020088,0010450,0009979,0000072,001024,003,000,0512,01
0000000,0001526,0000210,9080941,0040696,0020148,0019066,0000602,001024,003,000,0512,01
