tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00185599,010,00088971,00004585,001024,000,000,00016384
001,00000000,00185998,010,00088701,00004579,001024,000,000,00016384
002,00000000,00185680,010,00088620,00004690,001024,000,000,00016384
003,00000000,00186218,010,00088558,00004662,001024,000,000,00016384
004,00000000,00185646,010,00088633,00004486,001024,000,000,00016384
005,00000000,00185958,010,00088740,00004535,001024,000,000,00016384
006,00000000,00185596,010,00088608,00004597,001024,000,000,00016384
007,00000000,00185983,010,00088963,00004489,001024,000,000,00016384
008,00000000,00185777,010,00088583,00004560,001024,000,000,00016384
009,00000000,00186412,010,00088776,00004506,001024,000,000,00016384
010,00000000,00185416,010,00088725,00004556,001024,000,000,00016384
011,00000000,00186095,010,00088671,00004563,001024,000,000,00016384
012,00000000,00185746,010,00088693,00004587,001024,000,000,00016384
013,00000000,00186139,010,00088540,00004600,001024,000,000,00016384
014,00000000,00185838,010,00088537,00004564,001024,000,000,00016384
015,00000000,00185884,010,00088404,00004650,001024,000,000,00016384
016,00000000,00186267,010,00088488,00004632,001024,000,000,00016384
017,00000000,00185868,010,00088373,00004617,001024,000,000,00016384
018,00000000,00186015,010,00088705,00004576,001024,000,000,00016384
019,00000000,00185469,010,00088465,00004564,001024,000,000,00016384
020,00000000,00185877,010,00088398,00004618,001024,000,000,00016384
021,00000000,00186084,010,00088559,00004491,001024,000,000,00016384
022,00000000,00185724,010,00088766,00004395,001024,000,000,00016384
023,00000000,00185991,010,00088668,00004520,001024,000,000,00016384
024,00000000,00186264,010,00088545,00004617,001024,000,000,00016384
025,00000000,00185946,010,00088675,00004573,001024,000,000,00016384
026,00000000,00185767,010,00088611,00004579,001024,000,000,00016384
027,00000000,00185900,010,00088567,00004595,001024,000,000,00016384
028,00000000,00186238,010,00088668,00004546,001024,000,000,00016384
029,00000000,00185512,010,00088428,00004615,001024,000,000,00016384
030,00000000,00185620,010,00088510,00004583,001024,000,000,00016384
031,00000000,00185461,010,00088431,00004506,001024,000,000,00016384
000,00000000,00185673,010,00088872,00004589,001024,000,001,00016384
001,00000000,00186068,010,00088722,00004583,001024,000,001,00016384
002,00000000,00186161,010,00088973,00004460,001024,000,001,00016384
003,00000000,00186360,010,00088639,00004561,001024,000,001,00016384
004,00000000,00185552,010,00088790,00004520,001024,000,001,00016384
005,00000000,00186000,010,00088597,00004531,001024,000,001,00016384
006,00000000,00186121,010,00088973,00004480,001024,000,001,00016384
007,00000000,00185716,010,00088579,00004578,001024,000,001,00016384
008,00000000,00186381,010,00088768,00004496,001024,000,001,00016384
009,00000000,00185920,010,00088398,00004588,001024,000,001,00016384
010,00000000,00185691,010,00088646,00004624,001024,000,001,00016384
