tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00003759,00003759,020,01530584,001024,001,000,0001
001,00003720,00003720,020,01524358,001024,001,000,0001
002,00003784,00003784,020,01519838,001024,001,000,0001
003,00003685,00003685,020,01524960,001024,001,000,0001
004,00003784,00003784,020,01528104,001024,001,000,0001
005,00003722,00003722,020,01519818,001024,001,000,0001
006,00003746,00003746,020,01522522,001024,001,000,0001
007,00003793,00003793,020,01527401,001024,001,000,0001
008,00003714,00003714,020,01525788,001024,001,000,0001
009,00003623,00003623,020,01514648,001024,001,000,0001
010,00003713,00003713,020,01508339,001024,001,000,0001
011,00003714,00003714,020,01525026,001024,001,000,0001
012,00003727,00003727,020,01523251,001024,001,000,0001
013,00003741,00003741,020,01525513,001024,001,000,0001
014,00003734,00003734,020,01522868,001024,001,000,0001
015,00003785,00003785,020,01525144,001024,001,000,0001
016,00003685,00003685,020,01522444,001024,001,000,0001
017,00003633,00003633,020,01525968,001024,001,000,0001
018,00003907,00003907,020,01525541,001024,001,000,0001
019,00003672,00003672,020,01524744,001024,001,000,0001
020,00003747,00003747,020,01523014,001024,001,000,0001
021,00003792,00003792,020,01523952,001024,001,000,0001
022,00003859,00003859,020,01522845,001024,001,000,0001
023,00003661,00003661,020,01513778,001024,001,000,0001
024,00003755,00003755,020,01522005,001024,001,000,0001
025,00003681,00003681,020,01520823,001024,001,000,0001
026,00003737,00003737,020,01522605,001024,001,000,0001
027,00003684,00003684,020,01514955,001024,001,000,0001
028,00003808,00003808,020,01522283,001024,001,000,0001
029,00003808,00003808,020,01519121,001024,001,000,0001
030,00003796,00003796,020,01520430,001024,001,000,0001
031,00003601,00003601,020,01525208,001024,001,000,0001
000,00003281,00003281,020,01288329,001024,002,000,0001
001,00003281,00003281,020,01289904,001024,002,000,0001
002,00003297,00003297,020,01285542,001024,002,000,0001
003,00003297,00003297,020,01280630,001024,002,000,0001
004,00003260,00003260,020,01288301,001024,002,000,0001
005,00003305,00003305,020,01289202,001024,002,000,0001
006,00003355,00003355,020,01287558,001024,002,000,0001
007,00003256,00003256,020,01283649,001024,002,000,0001
008,00003249,00003249,020,01287661,001024,002,000,0001
009,00003143,00003143,020,01279611,001024,002,000,0001
010,00003326,00003326,020,01287469,001024,002,000,0001
011,00003296,00003296,020,01279305,001024,002,000,0001
012,00003115,00003115,020,01285891,001024,002,000,0001
013,00003145,00003145,020,01286014,001024,002,000,0001
014,00003289,00003289,020,01286849,001024,002,000,0001
015,00003262,00003262,020,01288421,001024,002,000,0001
016,00003182,00003182,020,01284536,001024,002,000,0001
017,00003193,00003193,020,01285190,001024,002,000,0001
018,00003285,00003285,020,01288426,001024,002,000,0001
019,00003431,00003431,020,01282189,001024,002,000,0001
020,00003266,00003266,020,01287134,001024,002,000,0001
021,00003170,00003170,020,01281055,001024,002,000,0001
022,00003139,00003139,020,01285637,001024,002,000,0001
023,00003228,00003228,020,01287161,001024,002,000,0001
024,00003218,00003218,020,01288610,001024,002,000,0001
025,00003308,00003308,020,01286686,001024,002,000,0001
026,00003129,00003129,020,01282980,001024,002,000,0001
027,00003236,00003236,020,01287238,001024,002,000,0001
028,00003199,00003199,020,01288275,001024,002,000,0001
029,00003297,00003297,020,01284146,001024,002,000,0001
030,00003109,00003109,020,01277239,001024,002,000,0001
031,00003244,00003244,020,01281859,001024,002,000,0001
000,00003873,00003873,020,01517576,001024,003,000,0001
001,00003979,00003979,020,01531046,001024,003,000,0001
002,00003932,00003932,020,01532000,001024,003,000,0001
003,00003915,00003915,020,01529268,001024,003,000,0001
004,00003949,00003949,020,01530717,001024,003,000,0001
005,00003843,00003843,020,01528056,001024,003,000,0001
006,00004004,00004004,020,01529356,001024,003,000,0001
007,00003926,00003926,020,01527631,001024,003,000,0001
008,00003703,00003703,020,01524995,001024,003,000,0001
009,00003835,00003835,020,01523434,001024,003,000,0001
010,00003800,00003800,020,01525036,001024,003,000,0001
011,00004033,00004033,020,01528110,001024,003,000,0001
012,00003960,00003960,020,01521524,001024,003,000,0001
013,00003899,00003899,020,01529084,001024,003,000,0001
014,00003771,00003771,020,01515908,001024,003,000,0001
015,00003859,00003859,020,01511724,001024,003,000,0001
016,00003923,00003923,020,01528360,001024,003,000,0001
017,00003848,00003848,020,01529894,001024,003,000,0001
018,00003835,00003835,020,01527354,001024,003,000,0001
019,00003935,00003935,020,01528028,001024,003,000,0001
020,00003917,00003917,020,01518819,001024,003,000,0001
021,00003962,00003962,020,01528654,001024,003,000,0001
022,00003988,00003988,020,01526034,001024,003,000,0001
023,00003966,00003966,020,01530286,001024,003,000,0001
024,00003956,00003956,020,01528599,001024,003,000,0001
025,00003992,00003992,020,01527721,001024,003,000,0001
026,00003840,00003840,020,01520510,001024,003,000,0001
027,00003900,00003900,020,01530435,001024,003,000,0001
028,00003913,00003913,020,01519900,001024,003,000,0001
029,00003881,00003881,020,01528300,001024,003,000,0001
030,00003943,00003943,020,01527537,001024,003,000,0001
031,00003987,00003987,020,01527404,001024,003,000,0001
000,00003179,00003179,020,01257625,001024,004,000,0001
001,00003168,00003168,020,01267569,001024,004,000,0001
002,00003200,00003200,020,01269594,001024,004,000,0001
003,00003194,00003194,020,01268164,001024,004,000,0001
004,00003192,00003192,020,01269198,001024,004,000,0001
005,00003243,00003243,020,01261287,001024,004,000,0001
006,00003098,00003098,020,01264788,001024,004,000,0001
007,00003087,00003087,020,01260401,001024,004,000,0001
008,00003143,00003143,020,01269474,001024,004,000,0001
009,00003186,00003186,020,01261811,001024,004,000,0001
010,00003158,00003158,020,01263961,001024,004,000,0001
011,00003191,00003191,020,01266973,001024,004,000,0001
012,00003131,00003131,020,01263509,001024,004,000,0001
013,00003054,00003054,020,01265729,001024,004,000,0001
014,00003040,00003040,020,01260648,001024,004,000,0001
015,00003135,00003135,020,01266551,001024,004,000,0001
016,00003143,00003143,020,01263430,001024,004,000,0001
017,00003071,00003071,020,01268135,001024,004,000,0001
018,00003193,00003193,020,01267433,001024,004,000,0001
019,00003113,00003113,020,01267531,001024,004,000,0001
020,00003245,00003245,020,01266826,001024,004,000,0001
021,00003057,00003057,020,01263059,001024,004,000,0001
022,00003224,00003224,020,01266534,001024,004,000,0001
023,00003146,00003146,020,01258603,001024,004,000,0001
024,00003129,00003129,020,01267296,001024,004,000,0001
025,00003243,00003243,020,01258054,001024,004,000,0001
026,00003211,00003211,020,01267005,001024,004,000,0001
027,00003108,00003108,020,01268798,001024,004,000,0001
028,00003268,00003268,020,01267027,001024,004,000,0001
029,00003212,00003212,020,01268155,001024,004,000,0001
030,00003071,00003071,020,01263108,001024,004,000,0001
031,00003142,00003142,020,01257362,001024,004,000,0001
000,00003636,00003636,020,01444773,001024,001,001,0001
