tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,10.0, 0.000276667, 0.000298333, 0.004386667, 0.374041677, 0.585288346,11.276718140, 0.005426667, 0.006336667, 0.013730000, 0.354866654, 0.560306668,11.251355171, 0.000066667, 0.000071667, 0.002785000, 0.006338333, 0.019018333, 0.166001663, 0.005218334, 0.006135000, 0.013483333, 0.000035000, 0.000053333, 0.003261667, 0.000021667, 0.000023333, 0.000045000, 1.000000000, 3.000000000,27.000000000,       100663296,000
001,10.0, 0.000233333, 0.000243333, 0.002178333, 0.388603330, 0.585308313,11.378874779, 0.006170000, 0.006356667, 0.013818333, 0.369636655, 0.559430003,11.288958549, 0.000066667, 0.000070000, 0.000651667, 0.006373333, 0.018993333, 0.175775006, 0.005980000, 0.006151667, 0.013570000, 0.000036667, 0.000041667, 0.003220000, 0.000021667, 0.000023333, 0.000086667, 1.000000000, 3.000000000,28.000000000,       100663296,000
002,10.0, 0.000280000, 0.000298333, 0.003963334, 0.392830014, 0.585708320,11.410306931, 0.006141667, 0.006318334, 0.215544999, 0.371650010, 0.561420023,11.402482986, 0.000065000, 0.000080000, 0.000883333, 0.006288333, 0.018829999, 0.245241672, 0.005931667, 0.006106667, 0.214739993, 0.000035000, 0.000038333, 0.003263333, 0.000021667, 0.000023333, 0.000063333, 1.000000000, 3.000000000,40.000000000,       100663296,000
003,10.0, 0.000223333, 0.000246667, 0.002065000, 0.380178332, 0.585703313,11.278973579, 0.005730000, 0.005838333, 0.014091667, 0.362703323, 0.557754993,11.259791374, 0.000068333, 0.000085000, 0.003128333, 0.005411667, 0.022803333, 0.166303337, 0.005523333, 0.005615000, 0.013515000, 0.000035000, 0.000045000, 0.005315000, 0.000021667, 0.000023333, 0.000083333, 1.000000000, 4.000000000,29.000000000,       100663296,000
004,10.0, 0.000216667, 0.000245000, 0.002906667, 0.382673323, 0.585748315,11.391536713, 0.005216666, 0.006288333, 0.013575000, 0.370163321, 0.559288323,11.372546196, 0.000065000, 0.000070000, 0.000961667, 0.006325000, 0.018756667, 0.242919996, 0.005021667, 0.006086667, 0.013360000, 0.000035000, 0.000038333, 0.003710000, 0.000021667, 0.000023333, 0.000063333, 1.000000000, 3.000000000,29.000000000,       100663296,000
005,10.0, 0.000205000, 0.000245000, 0.009060000, 0.122746669, 0.586260855,11.302969933, 0.006045000, 0.006210000, 0.013520000, 0.035446666, 0.558470011,11.260468483, 0.000066667, 0.000070000, 0.000548333, 0.006243333, 0.019287501, 0.196976662, 0.005851666, 0.006008334, 0.012973334, 0.000035000, 0.000040000, 0.003296667, 0.000021667, 0.000023333, 0.000100000, 1.000000000, 3.000000000,33.000000000,       100663296,000
006,10.0, 0.000271667, 0.000296667, 0.004633334, 0.383526653, 0.585255861,11.301331520, 0.006145000, 0.006325000, 0.015924999, 0.349556655, 0.560312510,11.273333549, 0.000061667, 0.000071667, 0.003293333, 0.006311667, 0.018925000, 0.166541666, 0.005948334, 0.006121667, 0.015635001, 0.000035000, 0.000038333, 0.003460000, 0.000021667, 0.000023333, 0.000080000, 1.000000000, 3.000000000,27.000000000,       100663296,000
007,10.0, 0.000235000, 0.000243333, 0.003751667, 0.384445012, 0.585813344,10.908816338, 0.006081667, 0.006238333, 0.020898333, 0.371833324, 0.559795856,10.880154610, 0.000066667, 0.000071667, 0.007055000, 0.006261667, 0.018686667, 0.195714995, 0.005890000, 0.006036667, 0.017835001, 0.000116667, 0.000125000, 0.011670000, 0.000021667, 0.000023333, 0.000083333, 1.000000000, 3.000000000,32.000000000,       100663296,000
008,10.0, 0.000235000, 0.000243333, 0.007778334, 0.386903346, 0.584020019,11.353204727, 0.007241667, 0.007780000, 0.025356667, 0.358779997, 0.551948309,11.308413506, 0.000061667, 0.000071667, 0.001653333, 0.007513333, 0.030613333, 0.201218337, 0.007045000, 0.007563333, 0.025149999, 0.000036667, 0.000050000, 0.010048334, 0.000021667, 0.000023333, 0.000060000, 1.000000000, 4.000000000,26.000000000,       100663296,000
009,10.0, 0.000283333, 0.000298333, 0.007238333, 0.385125011, 0.584027529,11.413426399, 0.007200000, 0.007710000, 0.020786667, 0.358758330, 0.547571659,11.373816490, 0.000063333, 0.000071667, 0.001200000, 0.007561667, 0.030570000, 0.192485005, 0.006995000, 0.007505000, 0.014731667, 0.000035000, 0.000038333, 0.006691667, 0.000021667, 0.000023333, 0.000080000, 1.000000000, 4.000000000,25.000000000,       100663296,000
010,10.0, 0.000221667, 0.000243333, 0.008533333, 0.198119998, 0.584699988,11.310544968, 0.007241667, 0.007565000, 0.027061667, 0.178800002, 0.552313328,11.302508354, 0.000066667, 0.000071667, 0.003560000, 0.007386667, 0.029743332, 2.315011740, 0.007045000, 0.007360000, 0.026741667, 0.000035000, 0.000051667, 0.009646666, 0.000021667, 0.000023333, 0.000080000, 1.000000000, 4.000000000,43.000000000,       100663296,000
011,10.0, 0.000276667, 0.000298333, 0.007096667, 0.165529996, 0.584754169,11.317330360, 0.007061667, 0.007560000, 0.019346667, 0.143759996, 0.548789978,11.271978378, 0.000063333, 0.000073333, 0.003036667, 0.007578333, 0.029883333, 0.205058336, 0.006853333, 0.007353333, 0.014950000, 0.000035000, 0.000036667, 0.007848334, 0.000021667, 0.000023333, 0.000080000, 1.000000000, 4.000000000,22.000000000,       100663296,000
012,10.0, 0.000216667, 0.000245000, 0.024906667, 0.264609993, 0.584669173,11.302608490, 0.007298333, 0.007696667, 0.020040000, 0.213459998, 0.552082479,11.287333488, 0.000068333, 0.000073333, 0.010305000, 0.005908333, 0.030235000, 0.180926666, 0.007093333, 0.007486667, 0.014896667, 0.000035000, 0.000038333, 0.008095000, 0.000021667, 0.000023333, 0.000083333, 1.000000000, 4.000000000,23.000000000,       100663296,000
013,10.0, 0.000233333, 0.000245000, 0.010378334, 0.309100002, 0.584627509,11.296154976, 0.007141666, 0.007831667, 0.025370000, 0.280703336, 0.551728308,11.287596703, 0.000065000, 0.000071667, 0.012216667, 0.007411667, 0.030181667, 0.225871667, 0.006936667, 0.007621667, 0.015065000, 0.000035000, 0.000036667, 0.008220000, 0.000021667, 0.000023333, 0.000083333, 1.000000000, 4.000000000,29.000000000,       100663296,000
014,10.0, 0.000280000, 0.000298333, 0.008070000, 0.376899987, 0.584236681,10.922485352, 0.007201666, 0.007610000, 0.023148334, 0.347851664, 0.547985017,10.899368286, 0.000066667, 0.000071667, 0.002905000, 0.007635000, 0.030494999, 0.198093340, 0.007006667, 0.007401667, 0.018895000, 0.000036667, 0.000053333, 0.009538333, 0.000021667, 0.000023333, 0.000083333, 1.000000000, 4.000000000,26.000000000,       100663296,000
015,10.0, 0.000233333, 0.000243333, 0.011710000, 0.367408335, 0.584638357,11.290445328, 0.007278333, 0.007665000, 0.252685010, 0.337895840, 0.552439988,11.280751228, 0.000066667, 0.000071667, 0.000653333, 0.007411667, 0.030090000, 0.192083329, 0.007083334, 0.007458333, 0.252014995, 0.000035000, 0.000038333, 0.016078332, 0.000021667, 0.000023333, 0.003090000, 1.000000000, 4.000000000,25.000000000,       100663296,000
000,10.0, 0.000218333, 0.000243333, 0.005011667, 0.334035009, 0.586135805,11.318033218, 0.006150000, 0.006325000, 0.064240001, 0.321421653, 0.559141695,11.297954559, 0.000058333, 0.000076667, 0.000548333, 0.006378334, 0.018708333, 0.423243344, 0.005923333, 0.006118333, 0.063890003, 0.000035000, 0.000038333, 0.002961667, 0.000021667, 0.000023333, 0.000083333, 1.000000000, 3.000000000,38.000000000,       100663296,002
