lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007234,0000601,0000050,0001006,0005180,0006563,0013015,001024,001,000,0256
0011151,0112833,0000701,0001218,0007825,0009328,0019437,001024,001,000,0256
0006963,0000571,0000050,0001005,0005169,0006182,0012684,001024,002,000,0256
0011471,0112869,0000701,0001212,0007875,0009678,0019307,001024,002,000,0256
0007224,0000561,0000050,0001006,0005180,0006563,0013014,001024,003,000,0256
0011902,0112930,0000712,0001222,0008406,0010199,0019677,001024,003,000,0256
0007243,0000631,0000050,0001006,0005190,0006572,0013055,001024,004,000,0256
0012413,0112865,0000712,0001222,0008696,0010319,0021541,001024,004,000,0256
0007224,0000652,0000070,0001006,0005180,0006572,0013014,001024,001,001,0256
0011823,0112827,0000721,0001225,0007694,0009858,0020108,001024,001,001,0256
0007224,0000501,0000050,0001006,0005180,0006572,0013005,001024,002,001,0256
0012213,0113378,0000702,0001229,0008476,0010309,0020068,001024,002,001,0256
0006923,0000571,0000050,0001005,0005160,0006182,0012644,001024,003,001,0256
0011993,0112878,0000711,0001221,0008156,0010139,0020027,001024,003,001,0256
0007264,0000511,0000050,0001006,0005190,0006582,0013055,001024,004,001,0256
0012263,0112848,0000721,0001224,0008446,0010510,0021139,001024,004,001,0256
0007243,0000621,0000060,0001006,0005200,0006573,0013015,001024,001,002,0256
0012243,0112927,0000722,0001220,0007995,0010450,0019717,001024,001,002,0256
0007244,0000501,0000050,0001006,0005200,0006573,0013044,001024,002,002,0256
0011482,0113091,0000702,0001222,0007895,0009538,0019577,001024,002,002,0256
0007234,0000541,0000050,0001006,0005200,0006572,0013025,001024,003,002,0256
0011172,0112830,0000692,0001220,0007695,0009388,0019406,001024,003,002,0256
0007243,0000672,0000061,0001006,0005210,0006582,0013075,001024,004,002,0256
0011682,0112854,0000741,0001219,0008536,0009838,0020298,001024,004,002,0256
