tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   7020937, 7020937,  219.896317,      30.000,58470.234375, 1078.077759,               0
001,   7020953, 7020953,  219.793579,      30.000,58404.855469, 1142.097168,               0
002,   7020940, 7020940,  220.024673,      30.000,58452.070312, 1093.384644,               0
003,   7020946, 7020946,  219.713821,      30.000,58381.332031, 1166.146484,               0
004,   7020908, 7020908,  220.130325,      30.000,58406.542969, 1140.156616,               0
005,   7020971, 7020971,  219.567566,      30.000,58467.957031, 1079.451660,               0
006,   7020957, 7020957,  219.985489,      30.000,58440.144531, 1109.276855,               0
007,   7020938, 7020938,  224.357971,      30.000,58443.878906, 1098.183838,               0
008,   7020968, 7020968,  220.028214,      30.000,58368.769531, 1178.801758,               0
009,   7020988, 7020988,  219.567688,      30.000,58347.785156, 1200.042603,               0
010,   7020995, 7020995,  220.189285,      30.000,58417.363281, 1128.587646,               0
011,   7020932, 7020932,  219.769928,      30.000,58382.117188, 1164.181274,               0
012,   7020990, 7020990,  220.249786,      30.000,58395.632812, 1149.789551,               0
013,   7020985, 7020985,  219.858368,      30.000,58454.671875, 1091.707642,               0
014,   7021001, 7021001,  220.108032,      30.000,58380.023438, 1166.868286,               0
015,   7020884, 7020884,  219.892487,      30.000,58399.101562, 1145.958984,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   7024332, 7024332,  220.047699,      30.000,58483.246094, 1065.246460,               0
001,   7024368, 7024368,  219.786682,      30.000,58398.589844, 1148.419678,               0
002,   7024358, 7024358,  220.155960,      30.000,58445.003906, 1100.527100,               0
003,   7024371, 7024371,  219.874161,      30.000,58384.972656, 1162.448486,               0
004,   7024366, 7024366,  220.178421,      30.000,58400.250000, 1146.417969,               0
005,   7024374, 7024374,  219.771835,      30.000,58462.468750, 1084.874634,               0
006,   7024364, 7024364,  219.924698,      30.000,58434.484375, 1114.987305,               0
007,   7024363, 7024363,  224.326645,      30.000,58437.367188, 1104.751709,               0
008,   7024310, 7024310,  220.228271,      30.000,58370.484375, 1176.798828,               0
009,   7024298, 7024298,  219.677780,      30.000,58358.613281, 1189.213867,               0
010,   7024326, 7024326,  220.246979,      30.000,58418.347656, 1127.496216,               0
011,   7024314, 7024314,  219.789261,      30.000,58377.632812, 1168.940674,               0
012,   7024297, 7024297,  220.295288,      30.000,58398.214844, 1147.301758,               0
013,   7024316, 7024316,  219.849411,      30.000,58445.222656, 1100.980957,               0
014,   7024281, 7024281,  220.397736,      30.000,58385.679688, 1160.641968,               0
015,   7024301, 7024301,  219.905746,      30.000,58401.101562, 1144.610596,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   7021439, 7021439,  219.829834,      30.000,58466.925781, 1081.672485,               0
001,   7021484, 7021484,  219.880859,      30.000,58400.386719, 1146.560669,               0
002,   7021478, 7021478,  220.107239,      30.000,58447.750000, 1097.673706,               0
003,   7021496, 7021496,  219.737625,      30.000,58388.242188, 1159.471680,               0
004,   7021491, 7021491,  220.167282,      30.000,58398.824219, 1148.278931,               0
005,   7021506, 7021506,  219.697037,      30.000,58465.636719, 1081.853760,               0
006,   7021483, 7021483,  219.960617,      30.000,58430.062500, 1119.034302,               0
007,   7021475, 7021475,  224.301651,      30.000,58450.410156, 1091.689697,               0
008,   7021558, 7021558,  220.021973,      30.000,58371.578125, 1175.942871,               0
009,   7021541, 7021541,  219.661407,      30.000,58347.015625, 1200.450562,               0
010,   7021552, 7021552,  220.222092,      30.000,58418.496094, 1127.522339,               0
011,   7021569, 7021569,  219.807953,      30.000,58378.164062, 1168.521240,               0
012,   7021600, 7021600,  220.271393,      30.000,58395.312500, 1150.327759,               0
013,   7021542, 7021542,  219.615448,      30.000,58448.171875, 1098.511108,               0
014,   7021474, 7021474,  219.978790,      30.000,58378.941406, 1168.110352,               0
015,   7021562, 7021562,  219.983063,      30.000,58401.273438, 1144.314087,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,   7022498, 7022498,  220.037186,      30.000,58475.546875, 1073.207520,               0
001,   7022530, 7022530,  219.777023,      30.000,58401.785156, 1145.218506,               0
002,   7022523, 7022523,  219.997116,      30.000,58450.597656, 1094.922974,               0
003,   7022519, 7022519,  219.751495,      30.000,58382.773438, 1164.752686,               0
004,   7022521, 7022521,  220.227768,      30.000,58401.500000, 1145.036011,               0
005,   7022543, 7022543,  219.559906,      30.000,58465.265625, 1082.160767,               0
006,   7022538, 7022538,  219.875687,      30.000,58436.664062, 1112.945435,               0
007,   7022534, 7022534,  224.339096,      30.000,58439.203125, 1102.948853,               0
008,   7022742, 7022742,  220.029114,      30.000,58377.996094, 1169.278687,               0
009,   7022757, 7022757,  219.756180,      30.000,58346.886719, 1200.656006,               0
010,   7022736, 7022736,  220.129593,      30.000,58422.675781, 1123.074219,               0
011,   7022742, 7022742,  219.749924,      30.000,58379.378906, 1167.139893,               0
012,   7022766, 7022766,  220.236115,      30.000,58391.640625, 1154.006348,               0
013,   7022752, 7022752,  219.806580,      30.000,58439.078125, 1107.477905,               0
014,   7022746, 7022746,  220.189621,      30.000,58381.203125, 1165.565918,               0
015,   7022762, 7022762,  220.118805,      30.000,58405.410156, 1140.081299,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,   7020255, 7020255,  219.833145,      30.000,58473.703125, 1075.089111,               0
001,   7020313, 7020313,  219.729630,      30.000,58404.476562, 1142.444336,               0
002,   7020276, 7020276,  219.957550,      30.000,58448.281250, 1097.096802,               0
003,   7020299, 7020299,  219.753891,      30.000,58382.730469, 1164.869873,               0
004,   7020272, 7020272,  220.037582,      30.000,58405.281250, 1141.889771,               0
005,   7020289, 7020289,  219.501129,      30.000,58468.585938, 1079.143311,               0
