lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0011451,0001135,0000742,0001091,0009157,0009458,0014708,0000000,001024,002,002,0032,02
0005821,0000581,0000060,0001005,0005040,0005169,0007514,0000000,001024,003,002,0032,02
0011822,0001139,0000751,0001091,0009738,0010119,0015029,0000000,001024,003,002,0032,02
0002965,0000581,0000060,0001002,0002104,0002345,0004418,0000000,001024,000,000,0128,02
0004378,0001020,0000672,0001032,0002785,0003366,0009227,0000000,001024,000,000,0128,02
0005791,0000571,0000060,0001005,0005059,0005210,0007635,0000000,001024,001,000,0128,02
0011452,0001035,0000731,0001038,0009247,0009808,0014648,0000000,001024,001,000,0128,02
0005861,0000581,0000060,0001005,0004990,0005189,0007404,0000000,001024,002,000,0128,02
0011562,0001036,0000722,0001038,0009217,0009638,0014708,0000000,001024,002,000,0128,02
0005861,0000571,0000060,0001005,0005010,0005209,0007474,0000000,001024,003,000,0128,02
0011512,0001036,0000722,0001038,0009398,0009628,0014597,0000000,001024,003,000,0128,02
0002966,0000581,0000060,0001002,0002094,0002304,0004379,0000000,001024,000,001,0128,02
0004288,0001020,0000671,0001032,0002756,0003236,0007965,0000000,001024,000,001,0128,02
0005791,0000581,0000060,0001005,0005050,0005170,0007625,0000000,001024,001,001,0128,02
0011491,0001035,0000722,0001038,0009648,0009508,0014728,0000000,001024,001,001,0128,02
0005790,0000581,0000060,0001005,0005059,0005179,0007644,0000000,001024,002,001,0128,02
0011121,0001035,0000722,0001037,0008997,0009478,0014366,0000000,001024,002,001,0128,02
0005861,0000581,0000060,0001005,0005050,0005190,0007574,0000000,001024,003,001,0128,02
0011672,0001036,0000722,0001038,0009448,0009808,0014618,0000000,001024,003,001,0128,02
0002975,0000572,0000060,0001002,0002114,0002354,0004419,0000000,001024,000,002,0128,02
0004288,0001020,0000662,0001032,0002765,0003326,0009127,0000000,001024,000,002,0128,02
0005811,0000581,0000060,0001005,0005039,0005190,0007614,0000000,001024,001,002,0128,02
0011712,0001035,0000731,0001038,0009278,0009969,0014598,0000000,001024,001,002,0128,02
0005861,0000581,0000060,0001005,0005029,0005210,0007464,0000000,001024,002,002,0128,02
0011572,0001036,0000712,0001038,0009317,0009718,0014638,0000000,001024,002,002,0128,02
0005881,0000571,0000060,0001005,0005030,0005210,0007574,0000000,001024,003,002,0128,02
0011572,0001036,0000721,0001038,0009067,0009809,0014598,0000000,001024,003,002,0128,02
0003116,0000581,0000060,0001002,0002094,0002415,0004378,0000000,001024,000,000,0512,02
0004559,0001013,0000601,0001023,0002855,0003466,0007955,0000000,001024,000,000,0512,02
0005921,0000581,0000060,0001005,0005019,0005250,0007444,0000000,001024,001,000,0512,02
0011432,0001024,0000611,0001026,0008696,0009758,0014116,0000000,001024,001,000,0512,02
0005881,0000581,0000060,0001005,0005050,0005250,0007634,0000000,001024,002,000,0512,02
0011611,0001024,0000611,0001026,0009488,0009919,0014868,0000000,001024,002,000,0512,02
0005901,0000581,0000060,0001005,0005070,0005270,0007714,0000000,001024,003,000,0512,02
0011822,0001024,0000611,0001026,0009598,0010048,0014608,0000000,001024,003,000,0512,02
0003035,0000581,0000060,0001002,0002104,0002415,0004418,0000000,001024,000,001,0512,02
0004769,0001013,0000601,0001022,0002815,0003546,0008997,0000000,001024,000,001,0512,02
0005911,0000581,0000060,0001005,0004999,0005230,0007434,0000000,001024,001,001,0512,02
0011832,0001024,0000611,0001026,0009648,0010049,0014698,0000000,001024,001,001,0512,02
0005921,0000581,0000060,0001005,0005029,0005259,0007494,0000000,001024,002,001,0512,02
0011652,0001024,0000611,0001026,0009157,0009949,0014467,0000000,001024,002,001,0512,02
0005951,0000581,0000060,0001005,0005010,0005250,0007484,0000000,001024,003,001,0512,02
0011612,0001024,0000611,0001026,0009598,0009819,0014587,0000000,001024,003,001,0512,02
0003105,0000581,0000060,0001002,0002094,0002415,0004388,0000000,001024,000,002,0512,02
0004559,0001013,0000601,0001023,0002825,0003496,0008155,0000000,001024,000,002,0512,02
0005921,0000581,0000060,0001005,0005020,0005250,0007484,0000000,001024,001,002,0512,02
0012153,0001025,0000611,0001026,0009678,0010209,0014867,0000000,001024,001,002,0512,02
0005871,0000581,0000060,0001005,0005059,0005260,0007644,0000000,001024,002,002,0512,02
0011432,0001025,0000611,0001026,0009147,0009959,0014267,0000000,001024,002,002,0512,02
0005911,0000581,0000060,0001005,0005070,0005280,0007714,0000000,001024,003,002,0512,02
0011652,0001025,0000611,0001026,0009538,0009869,0014868,0000000,001024,003,002,0512,02
