lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007724,0000611,0000090,0001005,0014628,0006843,0014317,001024,001,000,0512
0015359,0019336,0006933,0003030,0024957,0013114,0023424,001024,001,000,0512
0007725,0000621,0000090,0001005,0014638,0006853,0014327,001024,002,000,0512
0015038,0019347,0007073,0003047,0025267,0013015,0023374,001024,002,000,0512
0007244,0000511,0000081,0001005,0013996,0006382,0013716,001024,003,000,0512
0013275,0017682,0005210,0003047,0024597,0011202,0022422,001024,003,000,0512
0008066,0000801,0000130,0001005,0015278,0007013,0014958,001024,004,000,0512
0020568,0021773,0035917,0002924,0033663,0017423,0029235,001024,004,000,0512
0007724,0000601,0000090,0001005,0014618,0006843,0014307,001024,001,001,0512
0016712,0017702,0006983,0002817,0026991,0013926,0024556,001024,001,001,0512
0007695,0000541,0000090,0001005,0014717,0006823,0014397,001024,002,001,0512
0013285,0017273,0005401,0003016,0022613,0011421,0021240,001024,002,001,0512
0007234,0000491,0000080,0001005,0013967,0006372,0013696,001024,003,001,0512
0013625,0016292,0004999,0002886,0024165,0011732,0022412,001024,003,001,0512
0008075,0000782,0000130,0001005,0015289,0007003,0014968,001024,004,001,0512
0022422,0020336,0034125,0002717,0037050,0018455,0031158,001024,004,001,0512
0007695,0000611,0000090,0001005,0014598,0006813,0014287,001024,001,002,0512
0016801,0019446,0006893,0003046,0026941,0014307,0024667,001024,001,002,0512
0007705,0000611,0000090,0001005,0014617,0006823,0014307,001024,002,002,0512
0015859,0019016,0007033,0002936,0025969,0013656,0023915,001024,002,002,0512
0008055,0000781,0000131,0001005,0015268,0006993,0014938,001024,003,002,0512
0021300,0022245,0039294,0002975,0033784,0018525,0029776,001024,003,002,0512
0007223,0000511,0000090,0001005,0013957,0006352,0013696,001024,004,002,0512
0013816,0017369,0005260,0003054,0024726,0011651,0022753,001024,004,002,0512
