tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,01135223,010,00572522,00000000,00000000,001024,000,000,00000032,00572522,01,0000013752615851,00000000
001,00000000,01140208,010,00574933,00000000,00000000,001024,000,000,00000032,00574933,01,0000014106079811,00000000
002,00000000,01140898,010,00575784,00000000,00000000,001024,000,000,00000032,00575784,01,0000014437137570,00000000
003,00000000,01123792,010,00566232,00000000,00000000,001024,000,000,00000032,00566232,01,0000014028821007,00000000
004,00000000,01125191,010,00568071,00000000,00000000,001024,000,000,00000032,00568071,01,0000013609445457,00000000
005,00000000,01135276,010,00571987,00000000,00000000,001024,000,000,00000032,00571987,01,0000013959671423,00000000
006,00000000,01127722,010,00568063,00000000,00000000,001024,000,000,00000032,00568063,01,0000014245219740,00000000
007,00000000,01135821,010,00572561,00000000,00000000,001024,000,000,00000032,00572561,01,0000014483571343,00000000
008,00000000,01128711,010,00569719,00000000,00000000,001024,000,000,00000032,00569719,01,0000014206587170,00000000
009,00000000,01082077,010,00545045,00000000,00000000,001024,000,000,00000032,00545045,01,0000002675500173,00000000
010,00000000,01129581,010,00568772,00000000,00000000,001024,000,000,00000032,00568772,01,0000013831265985,00000000
011,00000000,01131100,010,00570004,00000000,00000000,001024,000,000,00000032,00570004,01,0000013258410553,00000000
012,00000000,01125999,010,00568078,00000000,00000000,001024,000,000,00000032,00568078,01,0000013578699044,00000000
013,00000000,01136181,010,00572151,00000000,00000000,001024,000,000,00000032,00572151,01,0000014658065270,00000000
014,00000000,01107555,010,00558843,00000000,00000000,001024,000,000,00000032,00558843,01,0000012223217612,00000000
015,00000000,01126081,010,00568356,00000000,00000000,001024,000,000,00000032,00568356,01,0000013750727329,00000000
000,00000000,01270482,010,00639914,00000000,00000000,001024,000,000,00000128,00639914,01,0000015279829104,00000000
001,00000000,01254335,010,00632383,00000000,00000000,001024,000,000,00000128,00632383,01,0000015170787730,00000000
002,00000000,01269673,010,00641038,00000000,00000000,001024,000,000,00000128,00641038,01,0000016015877997,00000000
003,00000000,01263102,010,00637949,00000000,00000000,001024,000,000,00000128,00637949,01,0000015206981595,00000000
004,00000000,01262638,010,00636579,00000000,00000000,001024,000,000,00000128,00636579,01,0000014778919172,00000000
005,00000000,01259318,010,00636008,00000000,00000000,001024,000,000,00000128,00636008,01,0000015707104875,00000000
006,00000000,01208438,010,00610008,00000000,00000000,001024,000,000,00000128,00610008,01,0000003908547766,00000000
007,00000000,01261168,010,00636543,00000000,00000000,001024,000,000,00000128,00636543,01,0000015688428791,00000000
008,00000000,01264040,010,00637646,00000000,00000000,001024,000,000,00000128,00637646,01,0000015548277011,00000000
009,00000000,01263570,010,00636336,00000000,00000000,001024,000,000,00000128,00636336,01,0000015878268134,00000000
010,00000000,01261890,010,00636464,00000000,00000000,001024,000,000,00000128,00636464,01,0000015154997874,00000000
011,00000000,01266779,010,00639268,00000000,00000000,001024,000,000,00000128,00639268,01,0000015168928540,00000000
012,00000000,01255527,010,00633381,00000000,00000000,001024,000,000,00000128,00633381,01,0000014582691719,00000000
013,00000000,01269499,010,00641189,00000000,00000000,001024,000,000,00000128,00641189,01,0000015884296985,00000000
014,00000000,01264680,010,00639570,00000000,00000000,001024,000,000,00000128,00639570,01,0000014358027231,00000000
015,00000000,01271748,010,00641213,00000000,00000000,001024,000,000,00000128,00641213,01,0000014779106571,00000000
