tid,lock_impl_time(ms)
RUN 0
002, 22925.559
001, 23032.652
003, 22964.514
004, 22911.104
005, 22451.641
006, 22722.230
007, 22803.746
008, 22911.877
-----------------------------------------------------------------------------------------------

RUN 1
002, 22748.822
001, 22935.176
003, 23139.455
004, 22571.775
005, 22347.922
006, 22663.623
007, 22771.471
008, 22880.656
-----------------------------------------------------------------------------------------------

RUN 2
002, 22939.693
001, 23037.371
003, 23080.031
004, 22893.260
005, 22179.186
006, 21874.703
007, 22553.086
008, 23253.578
-----------------------------------------------------------------------------------------------

RUN 3
002, 22974.135
001, 23083.102
003, 23135.199
004, 22869.100
005, 22216.439
006, 22273.842
007, 22599.787
008, 22753.729
-----------------------------------------------------------------------------------------------

RUN 4
002, 22868.732
001, 23019.850
003, 23044.561
004, 22851.551
005, 22275.338
006, 22328.537
007, 22626.600
008, 22710.529
-----------------------------------------------------------------------------------------------

