tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   2024802, 2024802,   63.540501,      30.000,59366.722656,  527.907227,               0
001,   2024827, 2024827,   63.578533,      30.000,59423.648438,  471.210663,               0
002,   2024823, 2024823,   63.627819,      30.000,59399.207031,  495.295410,               0
003,   2024811, 2024811,   63.627735,      30.000,59419.046875,  475.639618,               0
004,   2024810, 2024810,   63.714420,      30.000,59420.359375,  474.314148,               0
005,   2024798, 2024798,   63.634567,      30.000,59443.281250,  451.207855,               0
006,   2024806, 2024806,   63.965481,      30.000,59429.347656,  464.643799,               0
007,   2024815, 2024815,   63.511055,      30.000,59417.859375,  477.032684,               0
008,   2776463, 2776463,   87.201042,      30.000,59180.722656,  656.402283,               0
009,   2776470, 2776470,   87.857323,      30.000,59207.093750,  628.807922,               0
010,   2776472, 2776472,   87.143333,      30.000,59194.824219,  642.542786,               0
011,   2776484, 2776484,   87.367172,      30.000,59216.699219,  620.122986,               0
012,   2776473, 2776473,   87.612305,      30.000,59202.421875,  633.998535,               0
013,   2776466, 2776466,   87.242737,      30.000,59189.089844,  647.904602,               0
014,   2776481, 2776481,   87.244850,      30.000,59132.464844,  704.509949,               0
015,   2776387, 2776387,   87.355797,      30.000,59130.949219,  704.872253,               0
016,   2024805, 2024805,   63.540367,      30.000,59372.167969,  522.640564,               0
017,   2776454, 2776454,   87.154823,      30.000,59182.457031,  654.816223,               0
018,   2024815, 2024815,   64.700691,      30.000,59419.011719,  473.525879,               0
019,   2776466, 2776466,   87.102005,      30.000,59260.996094,  576.285522,               0
020,   2024807, 2024807,   63.665813,      30.000,59343.757812,  550.615234,               0
021,   2776457, 2776457,   87.342789,      30.000,59178.644531,  657.962585,               0
022,   2024812, 2024812,   63.429298,      30.000,59438.277344,  456.633453,               0
023,   2776460, 2776460,   87.149330,      30.000,59208.472656,  628.497131,               0
024,   2024815, 2024815,   63.500706,      30.000,59396.027344,  498.774658,               0
025,   2776468, 2776468,   87.524788,      30.000,59183.117188,  653.163940,               0
026,   2024814, 2024814,   63.951946,      30.000,59382.496094,  511.675690,               0
027,   2776469, 2776469,   87.326759,      30.000,59208.609375,  628.489624,               0
028,   2024812, 2024812,   63.623787,      30.000,59412.343750,  482.305054,               0
029,   2776468, 2776468,   86.864296,      30.000,59240.832031,  596.561096,               0
030,   2024809, 2024809,   63.707352,      30.000,59339.832031,  554.513489,               0
031,   2776466, 2776466,   87.691727,      30.000,59121.082031,  715.089050,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   3141565, 3141565,   98.514374,      30.000,58975.117188,  823.830078,               0
001,   3141569, 3141569,   98.739098,      30.000,59068.441406,  730.227234,               0
002,   3141568, 3141568,   98.693108,      30.000,59019.726562,  778.684326,               0
003,   3141562, 3141562,   99.683891,      30.000,59057.808594,  739.156616,               0
004,   3141570, 3141570,   98.705658,      30.000,59071.542969,  727.370972,               0
005,   3141564, 3141564,  100.010086,      30.000,59097.960938,  698.043335,               0
006,   3141574, 3141574,   98.562988,      30.000,59061.527344,  737.660461,               0
007,   3141570, 3141570,   98.403160,      30.000,59060.722656,  738.626343,               0
