tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,4883972903,      73,29999.875000,   15.000000,    0.069293,    0.732660,        67108864
000,4881625335,      37,29999.896484,   15.000000,    0.039873,    0.397690,       134217728
000,         1,       1,    0.006987,   15.000000,30000.964844,    0.006507,      1073741824
001,         1,       1,    0.008380,   15.000000,30000.349609,    0.007940,        67108864
001,         1,       1,    0.010200,   15.000000,30000.062500,    0.009493,       134217728
001,         1,       1,    0.015440,   15.000000,30000.318359,    0.008393,      1073741824
002,         1,       1,    0.007233,   15.000000,30000.806641,    0.006760,        67108864
002,         1,       1,    0.009927,   15.000000,30000.404297,    0.009340,       134217728
002,         1,       1,    0.009713,   15.000000,30000.558594,    0.009113,      1073741824
003,         1,       1,    0.009320,   15.000000,30000.564453,    0.007647,        67108864
003,         1,       1,    0.008960,   15.000000,30000.175781,    0.008367,       134217728
003,         1,       1,    0.023633,   15.000000,30000.240234,    0.008720,      1073741824
004,         1,       1,    0.006700,   15.000000,30000.664062,    0.006213,        67108864
004,         1,       1,    0.007813,   15.000000,30000.615234,    0.007380,       134217728
004,         1,       1,    0.005533,   15.000000,30000.796875,    0.005203,      1073741824
005,         1,       1,    0.007213,   15.000000,30000.708984,    0.006773,        67108864
005,         1,       1,    0.008113,   15.000000,30000.226562,    0.007427,       134217728
005,         1,       1,    0.004447,   15.000000,30001.111328,    0.004007,      1073741824
006,         1,       1,    0.007187,   15.000000,30000.285156,    0.006780,        67108864
006,         1,       1,    0.004267,   15.000000,30000.800781,    0.003713,       134217728
006,         1,       1,    0.007153,   15.000000,30000.480469,    0.006653,      1073741824
007,         1,       1,    0.018400,   15.000000,30000.001953,    0.009300,        67108864
007,         1,       1,    0.007307,   15.000000,30000.751953,    0.006793,       134217728
007,         1,       1,    0.006740,   15.000000,30000.837891,    0.006247,      1073741824
008,         1,       1,    0.004373,   15.000000,30000.750000,    0.003963,        67108864
008,         1,       1,    0.004740,   15.000000,30000.582031,    0.004333,       134217728
008,         1,       1,    0.008767,   15.000000,30000.705078,    0.008220,      1073741824
009,         1,       1,    0.010607,   15.000000,30000.103516,    0.008993,        67108864
009,         1,       1,    0.016367,   15.000000,30000.130859,    0.006720,       134217728
009,         1,       1,    0.007453,   15.000000,30001.019531,    0.007107,      1073741824
010,         1,       1,    0.010520,   15.000000,30000.490234,    0.009020,        67108864
010,         1,       1,    0.006880,   15.000000,30000.480469,    0.006507,       134217728
010,         1,       1,    0.007067,   15.000000,30000.636719,    0.006693,      1073741824
011,         1,       1,    0.007153,   15.000000,30000.865234,    0.006673,        67108864
011,         1,       1,    0.006947,   15.000000,30000.343750,    0.006487,       134217728
011,         1,       1,    0.007567,   15.000000,30000.353516,    0.007200,      1073741824
012,         1,       1,    0.008107,   15.000000,30000.404297,    0.006720,        67108864
012,         1,       1,    0.007220,   15.000000,30000.541016,    0.006760,       134217728
012,4900939730,       5,30000.195312,   15.000000,    0.012473,    0.076973,      1073741824
013,         1,       1,    0.007767,   15.000000,30000.615234,    0.007133,        67108864
013,         1,       1,    0.006160,   15.000000,30000.285156,    0.005733,       134217728
013,         1,       1,    0.008440,   15.000000,30001.048828,    0.007887,      1073741824
014,         1,       1,    0.009867,   15.000000,30000.169922,    0.009260,        67108864
014,         1,       1,    0.010193,   15.000000,29999.994141,    0.009060,       134217728
014,         1,       1,    0.010440,   15.000000,30000.404297,    0.009900,      1073741824
015,         1,       1,    0.005027,   15.000000,30000.916016,    0.004467,        67108864
015,         1,       1,    0.010813,   15.000000,30000.677734,    0.010260,       134217728
015,         1,       1,    0.009407,   15.000000,30000.751953,    0.008853,      1073741824
-------------------------------------------------------------------------------------------------------

RUN 1
000,         1,       1,    0.006633,   15.000000,30000.804688,    0.006160,        67108864
000,         1,       1,    0.008420,   15.000000,30000.585938,    0.007787,       134217728
000,         1,       1,    0.026353,   15.000000,30000.142578,    0.008707,      1073741824
001,         1,       1,    0.007107,   15.000000,30000.417969,    0.006440,        67108864
001,         1,       1,    0.008787,   15.000000,30000.203125,    0.008193,       134217728
001,         1,       1,    0.008067,   15.000000,30000.199219,    0.007487,      1073741824
002,         1,       1,    0.006960,   15.000000,30000.697266,    0.006540,        67108864
002,         1,       1,    0.016547,   15.000000,30000.138672,    0.008433,       134217728
002,         1,       1,    0.007133,   15.000000,30000.294922,    0.006760,      1073741824
003,         1,       1,    0.008413,   15.000000,30000.466797,    0.007820,        67108864
003,         1,       1,    0.010233,   15.000000,30000.005859,    0.009187,       134217728
003,         1,       1,    0.008273,   15.000000,30000.248047,    0.007673,      1073741824
004,4897886077,      73,29999.943359,   15.000000,    0.063643,    0.659843,        67108864
004,4895088192,      37,29999.923828,   15.000000,    0.034533,    0.364707,       134217728
004,4889966995,       5,30000.046875,   15.000000,    0.011387,    0.084857,      1073741824
005,         1,       1,    0.008360,   15.000000,30000.363281,    0.007760,        67108864
005,         1,       1,    0.006867,   15.000000,30000.632812,    0.006047,       134217728
005,         1,       1,    0.009873,   15.000000,30000.585938,    0.009280,      1073741824
006,         1,       1,    0.009080,   15.000000,30000.574219,    0.008453,        67108864
006,         1,       1,    0.009600,   15.000000,30000.373047,    0.008913,       134217728
006,         1,       1,    0.005300,   15.000000,30000.773438,    0.004480,      1073741824
007,         1,       1,    0.007060,   15.000000,30000.203125,    0.006633,        67108864
007,         1,       1,    0.010967,   15.000000,30000.322266,    0.010573,       134217728
007,         1,       1,    0.007407,   15.000000,30000.677734,    0.006927,      1073741824
008,         1,       1,    0.009473,   15.000000,30000.048828,    0.008407,        67108864
008,         1,       1,    0.004553,   15.000000,30000.787109,    0.004047,       134217728
008,         1,       1,    0.007507,   15.000000,30000.386719,    0.007080,      1073741824
009,         1,       1,    0.004087,   15.000000,30000.847656,    0.003700,        67108864
009,         1,       1,    0.006447,   15.000000,30000.683594,    0.006007,       134217728
009,         1,       1,    0.008140,   15.000000,30000.486328,    0.007747,      1073741824
010,         1,       1,    0.008093,   15.000000,30000.308594,    0.007553,        67108864
010,         1,       1,    0.007607,   15.000000,30000.732422,    0.007153,       134217728
010,         1,       1,    0.027640,   15.000000,30000.083984,    0.008807,      1073741824
011,         1,       1,    0.006393,   15.000000,30000.535156,    0.005967,        67108864
011,         1,       1,    0.006727,   15.000000,30000.076172,    0.006300,       134217728
011,         1,       1,    0.007147,   15.000000,30000.335938,    0.006807,      1073741824
012,         1,       1,    0.004463,   15.000000,30000.253906,    0.004193,        67108864
012,         1,       1,    0.004543,   15.000000,30000.546875,    0.003933,       134217728
012,         1,       1,    0.003950,   15.000000,30000.728516,    0.003777,      1073741824
013,         1,       1,    0.007267,   15.000000,30000.751953,    0.006827,        67108864
013,         1,       1,    0.008000,   15.000000,30000.490234,    0.007360,       134217728
013,         1,       1,    0.007147,   15.000000,30000.714844,    0.006687,      1073741824
014,         1,       1,    0.006360,   15.000000,30000.640625,    0.005927,        67108864
014,         1,       1,    0.007760,   15.000000,30000.445312,    0.007240,       134217728
014,         1,       1,    0.008133,   15.000000,30000.537109,    0.007600,      1073741824
015,         1,       1,    0.009313,   15.000000,30000.128906,    0.008673,        67108864
015,         1,       1,    0.009793,   15.000000,30000.263672,    0.009220,       134217728
015,         1,       1,    0.008920,   15.000000,30000.439453,    0.008367,      1073741824
-------------------------------------------------------------------------------------------------------

RUN 2
000,         1,       1,    0.009327,   15.000000,30000.472656,    0.008767,        67108864
000,         1,       1,    0.008747,   15.000000,30000.277344,    0.008140,       134217728
000,         1,       1,    0.007300,   15.000000,30000.736328,    0.006913,      1073741824
001,         1,       1,    0.007693,   15.000000,30000.339844,    0.007267,        67108864
