tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,   4880871, 4880871,   46.469528,   30.000000,22285.242188,  121.349289,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
001,   4880878, 4880878,   46.292267,   30.000000,22285.695312,  121.144417,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
002,   4880877, 4880877,   45.714920,   30.000000,22286.052734,  121.705017,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
003,   4880878, 4880878,   46.081329,   30.000000,22285.832031,  121.722603,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
004,   4880876, 4880876,   46.642673,   30.000000,22285.550781,  121.215721,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
005,   4880876, 4880876,   47.504456,   30.000000,22285.382812,  120.615173,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
006,   4880875, 4880875,   46.528469,   30.000000,22285.617188,  121.127457,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
007,   4880876, 4880876,   46.332626,   30.000000,22286.115234,  121.098328,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
008,   4880874, 4880874,   46.081554,   30.000000,22285.429688,  121.848373,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
009,   4880877, 4880877,   47.022060,   30.000000,22285.464844,  121.071426,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
010,   4880874, 4880874,   46.660824,   30.000000,22285.677734,  120.848663,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
011,   4880875, 4880875,   47.050854,   30.000000,22285.501953,  121.128433,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
012,   4880874, 4880874,   45.841434,   30.000000,22285.980469,  121.923233,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
013,   4880876, 4880876,   46.403793,   30.000000,22285.769531,  121.344612,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
014,   4880877, 4880877,   46.333031,   30.000000,22285.970703,  121.334137,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
015,   4880877, 4880877,   46.399712,   30.000000,22285.957031,  121.271423,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
000,   4880665, 4880665,   46.429565,   30.000000,22285.230469,  121.467331,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
001,   4880669, 4880669,   46.711906,   30.000000,22285.332031,  120.956558,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
002,   4880670, 4880670,   45.990265,   30.000000,22285.765625,  121.810692,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
003,   4880670, 4880670,   45.993889,   30.000000,22285.798828,  121.851097,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
004,   4880669, 4880669,   46.670719,   30.000000,22285.406250,  121.263649,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
005,   4880670, 4880670,   47.420525,   30.000000,22285.117188,  120.918182,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
006,   4880669, 4880669,   46.329498,   30.000000,22285.800781,  121.198769,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
007,   4880670, 4880670,   46.294666,   30.000000,22286.082031,  121.296860,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
008,   4880669, 4880669,   45.967312,   30.000000,22285.378906,  121.857094,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
009,   4880670, 4880670,   46.754780,   30.000000,22285.355469,  121.376152,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
010,   4880668, 4880668,   46.745750,   30.000000,22285.603516,  120.885483,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
011,   4880669, 4880669,   47.251286,   30.000000,22285.263672,  121.057411,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
012,   4880669, 4880669,   46.440899,   30.000000,22285.552734,  121.734932,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
013,   4880672, 4880672,   46.427769,   30.000000,22285.761719,  121.389313,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
