tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00007178,00007178,020,00090158,001024,001,000,0001
001,00007187,00007187,020,00093531,001024,001,000,0001
002,00007198,00007198,020,00090582,001024,001,000,0001
003,00007172,00007172,020,00091485,001024,001,000,0001
004,00007208,00007208,020,00090774,001024,001,000,0001
005,00007201,00007201,020,00089488,001024,001,000,0001
006,00007175,00007175,020,00090242,001024,001,000,0001
007,00007172,00007172,020,00091368,001024,001,000,0001
008,00007206,00007206,020,00087608,001024,001,000,0001
009,00007188,00007188,020,00087814,001024,001,000,0001
010,00007182,00007182,020,00087073,001024,001,000,0001
011,00007175,00007175,020,00086719,001024,001,000,0001
012,00007175,00007175,020,00085966,001024,001,000,0001
013,00007201,00007201,020,00086887,001024,001,000,0001
014,00007185,00007185,020,00084896,001024,001,000,0001
015,00007173,00007173,020,00086016,001024,001,000,0001
016,00007185,00007185,020,00089240,001024,001,000,0001
017,00007204,00007204,020,00088825,001024,001,000,0001
018,00007185,00007185,020,00089919,001024,001,000,0001
019,00007185,00007185,020,00088655,001024,001,000,0001
020,00007171,00007171,020,00088177,001024,001,000,0001
021,00007174,00007174,020,00088611,001024,001,000,0001
022,00007171,00007171,020,00087052,001024,001,000,0001
023,00007180,00007180,020,00087686,001024,001,000,0001
024,00007176,00007176,020,00087008,001024,001,000,0001
025,00007205,00007205,020,00084405,001024,001,000,0001
026,00007172,00007172,020,00085828,001024,001,000,0001
027,00007172,00007172,020,00085624,001024,001,000,0001
028,00007204,00007204,020,00087736,001024,001,000,0001
029,00007188,00007188,020,00085441,001024,001,000,0001
030,00007176,00007176,020,00084961,001024,001,000,0001
031,00007178,00007178,020,00085702,001024,001,000,0001
000,00006995,00006995,020,00096180,001024,002,000,0001
001,00006990,00006990,020,00091540,001024,002,000,0001
002,00006985,00006985,020,00086636,001024,002,000,0001
003,00006991,00006991,020,00094120,001024,002,000,0001
004,00006995,00006995,020,00085560,001024,002,000,0001
005,00006997,00006997,020,00088443,001024,002,000,0001
006,00006992,00006992,020,00085728,001024,002,000,0001
007,00006993,00006993,020,00092629,001024,002,000,0001
008,00006988,00006988,020,00090281,001024,002,000,0001
009,00006988,00006988,020,00094793,001024,002,000,0001
010,00006988,00006988,020,00083987,001024,002,000,0001
011,00006987,00006987,020,00091878,001024,002,000,0001
012,00006985,00006985,020,00085645,001024,002,000,0001
013,00006990,00006990,020,00090357,001024,002,000,0001
014,00006990,00006990,020,00085917,001024,002,000,0001
015,00006985,00006985,020,00090169,001024,002,000,0001
016,00006986,00006986,020,00091149,001024,002,000,0001
017,00006988,00006988,020,00087060,001024,002,000,0001
018,00006990,00006990,020,00089934,001024,002,000,0001
019,00006990,00006990,020,00085832,001024,002,000,0001
020,00006985,00006985,020,00088837,001024,002,000,0001
021,00006988,00006988,020,00086477,001024,002,000,0001
022,00006986,00006986,020,00087205,001024,002,000,0001
023,00006991,00006991,020,00089757,001024,002,000,0001
024,00006991,00006991,020,00093158,001024,002,000,0001
025,00006990,00006990,020,00087560,001024,002,000,0001
026,00006988,00006988,020,00091628,001024,002,000,0001
027,00006989,00006989,020,00088467,001024,002,000,0001
028,00006989,00006989,020,00091505,001024,002,000,0001
029,00006989,00006989,020,00087915,001024,002,000,0001
030,00006988,00006988,020,00090075,001024,002,000,0001
031,00007002,00007002,020,00088539,001024,002,000,0001
000,00007005,00007005,020,00090287,001024,003,000,0001
001,00006995,00006995,020,00095333,001024,003,000,0001
002,00006997,00006997,020,00088419,001024,003,000,0001
003,00006998,00006998,020,00094562,001024,003,000,0001
004,00007008,00007008,020,00088492,001024,003,000,0001
005,00006994,00006994,020,00094379,001024,003,000,0001
006,00006996,00006996,020,00087413,001024,003,000,0001
007,00006995,00006995,020,00091147,001024,003,000,0001
008,00006998,00006998,020,00090311,001024,003,000,0001
009,00006994,00006994,020,00089955,001024,003,000,0001
010,00006990,00006990,020,00084469,001024,003,000,0001
011,00006990,00006990,020,00084682,001024,003,000,0001
012,00006991,00006991,020,00090065,001024,003,000,0001
013,00006992,00006992,020,00087135,001024,003,000,0001
014,00006995,00006995,020,00094660,001024,003,000,0001
015,00006991,00006991,020,00090040,001024,003,000,0001
016,00006990,00006990,020,00091978,001024,003,000,0001
017,00006994,00006994,020,00091339,001024,003,000,0001
