tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    227261,  227261,   13.293883
-------------------------------------------------------------------------------------------------------

RUN 1
000,    226599,  226599,   13.141560
-------------------------------------------------------------------------------------------------------

RUN 2
000,    222844,  222844,   12.710771
-------------------------------------------------------------------------------------------------------

RUN 3
000,    227457,  227457,   13.084846
-------------------------------------------------------------------------------------------------------

RUN 4
000,    229628,  229628,   13.597904
-------------------------------------------------------------------------------------------------------

