tid,lock_impl_time(ms)
RUN 0
001, 26640.709
002, 26385.818
003, 26575.004
004, 26995.604
005, 26990.512
006, 26682.305
007, 27114.891
008, 27107.701
009, 26590.020
010, 26621.748
011, 26639.236
012, 26747.355
013, 26693.117
014, 26426.773
015, 26799.646
016, 26584.188
-----------------------------------------------------------------------------------------------

RUN 1
001, 26772.273
002, 26715.125
003, 26723.635
004, 26907.789
005, 26891.936
006, 26642.475
007, 26849.461
008, 26935.107
009, 26590.600
010, 26678.387
011, 26733.082
012, 26714.746
013, 26663.158
014, 26616.900
015, 26661.918
016, 26669.693
-----------------------------------------------------------------------------------------------

RUN 2
001, 26734.695
002, 26882.764
003, 26925.250
004, 26860.361
005, 26840.090
006, 26767.414
007, 26908.693
008, 27041.340
009, 26447.869
010, 26586.949
011, 26594.408
012, 26619.490
013, 26628.195
014, 26588.662
015, 26715.717
016, 26598.781
-----------------------------------------------------------------------------------------------

RUN 3
001, 26824.088
002, 26888.082
003, 26686.834
004, 26633.258
005, 26946.891
006, 26410.875
007, 26962.119
008, 27155.705
009, 26398.695
010, 26660.650
011, 26668.963
012, 26637.371
013, 26593.168
014, 26662.432
015, 26667.744
016, 26698.178
-----------------------------------------------------------------------------------------------

RUN 4
001, 26697.059
002, 26939.447
003, 26917.240
004, 27025.270
005, 26921.799
006, 26568.967
007, 27032.396
008, 27016.834
009, 26609.930
010, 26617.379
011, 26654.822
012, 26646.545
013, 26628.562
014, 26679.113
015, 26290.477
016, 26686.672
-----------------------------------------------------------------------------------------------

