tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00054637,00054637,010,00052116,00002521,00002521,001024,000,000,00000512
001,00054459,00054459,010,00052052,00002407,00002407,001024,000,000,00000512
002,00054683,00054683,010,00052197,00002486,00002486,001024,000,000,00000512
003,00054500,00054500,010,00052183,00002317,00002317,001024,000,000,00000512
004,00054700,00054700,010,00052318,00002382,00002382,001024,000,000,00000512
005,00054900,00054900,010,00052393,00002507,00002507,001024,000,000,00000512
006,00054500,00054500,010,00051985,00002515,00002515,001024,000,000,00000512
007,00054293,00054293,010,00051853,00002440,00002440,001024,000,000,00000512
008,00054700,00054700,010,00052391,00002309,00002309,001024,000,000,00000512
009,00055300,00055300,010,00052797,00002503,00002503,001024,000,000,00000512
010,00055039,00055039,010,00052559,00002480,00002480,001024,000,000,00000512
011,00055483,00055483,010,00052951,00002532,00002532,001024,000,000,00000512
012,00054800,00054800,010,00052360,00002440,00002440,001024,000,000,00000512
013,00055800,00055800,010,00053269,00002531,00002531,001024,000,000,00000512
014,00054400,00054400,010,00051766,00002634,00002634,001024,000,000,00000512
015,00055100,00055100,010,00052555,00002545,00002545,001024,000,000,00000512
016,00056400,00056400,010,00053945,00002455,00002455,001024,000,000,00000512
017,00056031,00056031,010,00053560,00002471,00002471,001024,000,000,00000512
018,00055700,00055700,010,00053281,00002419,00002419,001024,000,000,00000512
019,00054756,00054756,010,00052281,00002475,00002475,001024,000,000,00000512
020,00055837,00055837,010,00053342,00002495,00002495,001024,000,000,00000512
021,00055800,00055800,010,00053314,00002486,00002486,001024,000,000,00000512
022,00055900,00055900,010,00053493,00002407,00002407,001024,000,000,00000512
023,00054800,00054800,010,00052275,00002525,00002525,001024,000,000,00000512
024,00056157,00056157,010,00053547,00002610,00002610,001024,000,000,00000512
025,00055800,00055800,010,00053438,00002362,00002362,001024,000,000,00000512
026,00055800,00055800,010,00053389,00002411,00002411,001024,000,000,00000512
027,00056358,00056358,010,00053900,00002458,00002458,001024,000,000,00000512
028,00055300,00055300,010,00052845,00002455,00002455,001024,000,000,00000512
029,00056100,00056100,010,00053653,00002447,00002447,001024,000,000,00000512
030,00056500,00056500,010,00053895,00002605,00002605,001024,000,000,00000512
031,00055800,00055800,010,00053389,00002411,00002411,001024,000,000,00000512
000,00069433,00069433,010,00065482,00003951,00003951,001024,000,001,00000512
001,00068600,00068600,010,00064778,00003822,00003822,001024,000,001,00000512
002,00069200,00069200,010,00065230,00003970,00003970,001024,000,001,00000512
003,00068900,00068900,010,00065072,00003828,00003828,001024,000,001,00000512
004,00068827,00068827,010,00064983,00003844,00003844,001024,000,001,00000512
005,00069900,00069900,010,00065889,00004011,00004011,001024,000,001,00000512
006,00069700,00069700,010,00065878,00003822,00003822,001024,000,001,00000512
007,00071600,00071600,010,00067531,00004069,00004069,001024,000,001,00000512
008,00068827,00068827,010,00065128,00003699,00003699,001024,000,001,00000512
009,00069000,00069000,010,00065117,00003883,00003883,001024,000,001,00000512
010,00070200,00070200,010,00066205,00003995,00003995,001024,000,001,00000512
011,00069000,00069000,010,00065192,00003808,00003808,001024,000,001,00000512
012,00071700,00071700,010,00067557,00004143,00004143,001024,000,001,00000512
013,00071100,00071100,010,00067147,00003953,00003953,001024,000,001,00000512
014,00071700,00071700,010,00067481,00004219,00004219,001024,000,001,00000512
015,00071994,00071994,010,00067977,00004017,00004017,001024,000,001,00000512
016,00072296,00072296,010,00068099,00004197,00004197,001024,000,001,00000512
017,00071947,00071947,010,00067837,00004110,00004110,001024,000,001,00000512
018,00073400,00073400,010,00069420,00003980,00003980,001024,000,001,00000512
019,00072567,00072567,010,00068488,00004079,00004079,001024,000,001,00000512
020,00072978,00072978,010,00068989,00003989,00003989,001024,000,001,00000512
021,00074178,00074178,010,00069875,00004303,00004303,001024,000,001,00000512
022,00074155,00074155,010,00069944,00004211,00004211,001024,000,001,00000512
023,00073554,00073554,010,00069467,00004087,00004087,001024,000,001,00000512
