tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00167725,00167725,010,00420784,001024,001,000,0256
001,00167656,00167656,010,00422766,001024,001,000,0256
002,00167579,00167579,010,00421085,001024,001,000,0256
003,00167871,00167871,010,00421815,001024,001,000,0256
004,00167460,00167460,010,00421714,001024,001,000,0256
005,00168004,00168004,010,00423517,001024,001,000,0256
006,00168457,00168457,010,00423431,001024,001,000,0256
007,00168005,00168005,010,00422571,001024,001,000,0256
008,00168004,00168004,010,00421624,001024,001,000,0256
009,00167666,00167666,010,00421507,001024,001,000,0256
010,00167415,00167415,010,00421013,001024,001,000,0256
011,00168132,00168132,010,00423172,001024,001,000,0256
012,00168311,00168311,010,00422837,001024,001,000,0256
013,00168158,00168158,010,00422256,001024,001,000,0256
014,00168170,00168170,010,00422271,001024,001,000,0256
015,00167499,00167499,010,00421668,001024,001,000,0256
016,00167202,00167202,010,00420967,001024,001,000,0256
017,00167858,00167858,010,00420859,001024,001,000,0256
018,00167611,00167611,010,00421591,001024,001,000,0256
019,00167970,00167970,010,00421251,001024,001,000,0256
020,00167572,00167572,010,00420031,001024,001,000,0256
021,00167761,00167761,010,00421587,001024,001,000,0256
022,00167560,00167560,010,00421163,001024,001,000,0256
023,00167781,00167781,010,00420803,001024,001,000,0256
024,00167692,00167692,010,00421477,001024,001,000,0256
025,00167869,00167869,010,00421632,001024,001,000,0256
026,00167671,00167671,010,00420715,001024,001,000,0256
027,00167380,00167380,010,00421409,001024,001,000,0256
028,00167524,00167524,010,00420882,001024,001,000,0256
029,00167271,00167271,010,00418964,001024,001,000,0256
030,00167224,00167224,010,00418980,001024,001,000,0256
031,00167734,00167734,010,00422137,001024,001,000,0256
000,00168988,00168988,010,00424433,001024,002,000,0256
001,00169229,00169229,010,00426091,001024,002,000,0256
002,00169397,00169397,010,00424934,001024,002,000,0256
003,00169347,00169347,010,00425628,001024,002,000,0256
004,00168685,00168685,010,00425196,001024,002,000,0256
005,00169160,00169160,010,00426447,001024,002,000,0256
006,00169191,00169191,010,00424922,001024,002,000,0256
007,00169072,00169072,010,00425720,001024,002,000,0256
008,00169085,00169085,010,00426032,001024,002,000,0256
009,00169520,00169520,010,00426583,001024,002,000,0256
010,00168855,00168855,010,00426091,001024,002,000,0256
011,00169232,00169232,010,00425781,001024,002,000,0256
012,00169321,00169321,010,00426552,001024,002,000,0256
013,00169390,00169390,010,00425464,001024,002,000,0256
014,00169055,00169055,010,00424543,001024,002,000,0256
015,00169143,00169143,010,00426511,001024,002,000,0256
016,00169267,00169267,010,00424935,001024,002,000,0256
017,00169003,00169003,010,00425096,001024,002,000,0256
018,00168925,00168925,010,00426232,001024,002,000,0256
019,00168891,00168891,010,00426235,001024,002,000,0256
020,00168462,00168462,010,00424601,001024,002,000,0256
021,00168936,00168936,010,00425065,001024,002,000,0256
022,00169063,00169063,010,00424971,001024,002,000,0256
023,00168612,00168612,010,00424788,001024,002,000,0256
024,00169117,00169117,010,00425127,001024,002,000,0256
025,00168855,00168855,010,00424361,001024,002,000,0256
026,00168970,00168970,010,00424933,001024,002,000,0256
027,00168763,00168763,010,00423354,001024,002,000,0256
028,00168985,00168985,010,00426216,001024,002,000,0256
029,00168688,00168688,010,00424699,001024,002,000,0256
030,00168849,00168849,010,00423482,001024,002,000,0256
031,00168399,00168399,010,00423268,001024,002,000,0256
000,00100741,00100741,010,00327352,001024,003,000,0256
001,00100700,00100700,010,00326979,001024,003,000,0256
002,00102200,00102200,010,00330611,001024,003,000,0256
003,00101700,00101700,010,00330648,001024,003,000,0256
004,00101800,00101800,010,00329119,001024,003,000,0256
005,00104000,00104000,010,00338290,001024,003,000,0256
006,00103534,00103534,010,00336741,001024,003,000,0256
007,00103100,00103100,010,00334452,001024,003,000,0256
008,00105178,00105178,010,00340293,001024,003,000,0256
009,00105000,00105000,010,00341431,001024,003,000,0256
010,00104041,00104041,010,00335782,001024,003,000,0256
011,00103587,00103587,010,00337395,001024,003,000,0256
012,00104203,00104203,010,00338781,001024,003,000,0256
013,00104548,00104548,010,00340820,001024,003,000,0256
014,00106100,00106100,010,00346305,001024,003,000,0256
015,00103318,00103318,010,00335185,001024,003,000,0256
016,00102500,00102500,010,00332851,001024,003,000,0256
017,00104200,00104200,010,00337629,001024,003,000,0256
018,00105095,00105095,010,00340883,001024,003,000,0256
019,00104000,00104000,010,00337068,001024,003,000,0256
020,00103300,00103300,010,00334902,001024,003,000,0256
021,00105500,00105500,010,00343044,001024,003,000,0256
022,00105400,00105400,010,00342173,001024,003,000,0256
023,00105700,00105700,010,00343053,001024,003,000,0256
024,00103800,00103800,010,00336026,001024,003,000,0256
025,00104400,00104400,010,00339899,001024,003,000,0256
026,00104100,00104100,010,00336867,001024,003,000,0256
027,00103213,00103213,010,00337139,001024,003,000,0256
028,00103880,00103880,010,00337454,001024,003,000,0256
029,00104700,00104700,010,00340746,001024,003,000,0256
030,00104600,00104600,010,00340236,001024,003,000,0256
031,00104000,00104000,010,00337134,001024,003,000,0256
000,00160511,00160511,010,00401457,001024,004,000,0256
001,00160724,00160724,010,00400858,001024,004,000,0256
002,00160876,00160876,010,00401295,001024,004,000,0256
003,00160783,00160783,010,00401229,001024,004,000,0256
004,00160948,00160948,010,00402416,001024,004,000,0256
005,00160594,00160594,010,00399267,001024,004,000,0256
006,00160344,00160344,010,00399726,001024,004,000,0256
007,00160333,00160333,010,00399459,001024,004,000,0256
008,00160621,00160621,010,00400016,001024,004,000,0256
009,00160381,00160381,010,00398847,001024,004,000,0256
010,00160798,00160798,010,00400738,001024,004,000,0256
011,00160605,00160605,010,00399952,001024,004,000,0256
012,00160390,00160390,010,00400159,001024,004,000,0256
013,00160375,00160375,010,00400664,001024,004,000,0256
014,00158948,00158948,010,00397205,001024,004,000,0256
015,00160498,00160498,010,00399237,001024,004,000,0256
016,00160229,00160229,010,00399606,001024,004,000,0256
017,00160547,00160547,010,00400795,001024,004,000,0256
018,00160313,00160313,010,00399513,001024,004,000,0256
019,00160764,00160764,010,00400529,001024,004,000,0256
020,00160403,00160403,010,00399748,001024,004,000,0256
021,00160629,00160629,010,00399462,001024,004,000,0256
022,00160237,00160237,010,00399339,001024,004,000,0256
023,00160431,00160431,010,00399221,001024,004,000,0256
024,00160013,00160013,010,00398718,001024,004,000,0256
025,00159995,00159995,010,00399249,001024,004,000,0256
026,00159943,00159943,010,00398444,001024,004,000,0256
027,00160235,00160235,010,00399827,001024,004,000,0256
028,00159950,00159950,010,00398813,001024,004,000,0256
029,00160546,00160546,010,00398974,001024,004,000,0256
030,00160353,00160353,010,00398949,001024,004,000,0256
031,00159930,00159930,010,00398582,001024,004,000,0256
000,00171261,00171261,010,00427723,001024,001,001,0256
001,00170900,00170900,010,00426094,001024,001,001,0256
002,00170745,00170745,010,00426227,001024,001,001,0256
003,00170600,00170600,010,00425639,001024,001,001,0256
004,00171100,00171100,010,00427882,001024,001,001,0256
005,00171275,00171275,010,00426740,001024,001,001,0256
006,00171669,00171669,010,00427932,001024,001,001,0256
007,00170955,00170955,010,00428074,001024,001,001,0256
008,00171767,00171767,010,00428231,001024,001,001,0256
009,00171479,00171479,010,00428534,001024,001,001,0256
010,00171434,00171434,010,00428742,001024,001,001,0256
011,00171076,00171076,010,00426691,001024,001,001,0256
012,00171517,00171517,010,00427672,001024,001,001,0256
013,00170992,00170992,010,00427266,001024,001,001,0256
014,00171268,00171268,010,00427719,001024,001,001,0256
015,00171394,00171394,010,00427890,001024,001,001,0256
016,00170772,00170772,010,00425286,001024,001,001,0256
017,00171164,00171164,010,00427227,001024,001,001,0256
018,00171133,00171133,010,00426411,001024,001,001,0256
019,00170791,00170791,010,00426871,001024,001,001,0256
020,00169414,00169414,010,00423240,001024,001,001,0256
021,00170755,00170755,010,00426233,001024,001,001,0256
022,00171301,00171301,010,00427099,001024,001,001,0256
023,00170976,00170976,010,00427205,001024,001,001,0256
024,00169424,00169424,010,00423656,001024,001,001,0256
025,00170883,00170883,010,00426619,001024,001,001,0256
026,00170798,00170798,010,00426777,001024,001,001,0256
027,00168684,00168684,010,00421630,001024,001,001,0256
028,00171134,00171134,010,00428226,001024,001,001,0256
029,00171034,00171034,010,00426340,001024,001,001,0256
030,00168924,00168924,010,00421929,001024,001,001,0256
031,00170545,00170545,010,00425446,001024,001,001,0256
000,00170727,00170727,010,00426430,001024,002,001,0256
001,00171109,00171109,010,00426960,001024,002,001,0256
002,00170910,00170910,010,00426938,001024,002,001,0256
003,00170885,00170885,010,00427666,001024,002,001,0256
004,00170724,00170724,010,00425779,001024,002,001,0256
005,00171412,00171412,010,00427478,001024,002,001,0256
006,00170573,00170573,010,00425049,001024,002,001,0256
007,00171147,00171147,010,00426843,001024,002,001,0256
008,00170886,00170886,010,00425715,001024,002,001,0256
009,00170954,00170954,010,00426345,001024,002,001,0256
010,00170459,00170459,010,00427167,001024,002,001,0256
011,00170634,00170634,010,00426728,001024,002,001,0256
012,00170996,00170996,010,00426757,001024,002,001,0256
013,00171100,00171100,010,00426302,001024,002,001,0256
014,00170491,00170491,010,00425547,001024,002,001,0256
015,00170788,00170788,010,00427169,001024,002,001,0256
016,00170659,00170659,010,00426771,001024,002,001,0256
017,00170873,00170873,010,00425734,001024,002,001,0256
018,00170814,00170814,010,00427764,001024,002,001,0256
019,00170457,00170457,010,00424743,001024,002,001,0256
020,00171420,00171420,010,00427196,001024,002,001,0256
021,00170607,00170607,010,00425044,001024,002,001,0256
022,00170751,00170751,010,00426489,001024,002,001,0256
023,00170645,00170645,010,00425639,001024,002,001,0256
024,00170650,00170650,010,00426658,001024,002,001,0256
025,00170282,00170282,010,00424309,001024,002,001,0256
026,00170480,00170480,010,00426612,001024,002,001,0256
027,00170533,00170533,010,00426248,001024,002,001,0256
028,00171007,00171007,010,00424927,001024,002,001,0256
029,00170495,00170495,010,00424046,001024,002,001,0256
030,00170657,00170657,010,00425277,001024,002,001,0256
031,00170318,00170318,010,00425594,001024,002,001,0256
000,00075600,00075600,010,00249943,001024,003,001,0256
001,00076153,00076153,010,00249264,001024,003,001,0256
002,00076600,00076600,010,00249189,001024,003,001,0256
003,00076109,00076109,010,00249388,001024,003,001,0256
004,00076500,00076500,010,00250591,001024,003,001,0256
005,00076700,00076700,010,00251719,001024,003,001,0256
006,00077400,00077400,010,00252507,001024,003,001,0256
007,00076500,00076500,010,00250755,001024,003,001,0256
008,00078100,00078100,010,00254483,001024,003,001,0256
009,00077400,00077400,010,00253341,001024,003,001,0256
010,00076718,00076718,010,00250851,001024,003,001,0256
011,00076900,00076900,010,00251647,001024,003,001,0256
012,00075900,00075900,010,00248108,001024,003,001,0256
013,00075453,00075453,010,00246463,001024,003,001,0256
014,00076765,00076765,010,00252807,001024,003,001,0256
015,00075499,00075499,010,00247317,001024,003,001,0256
016,00075910,00075910,010,00249476,001024,003,001,0256
017,00076100,00076100,010,00249237,001024,003,001,0256
018,00076523,00076523,010,00250385,001024,003,001,0256
019,00075400,00075400,010,00247712,001024,003,001,0256
020,00076600,00076600,010,00252929,001024,003,001,0256
021,00077700,00077700,010,00254323,001024,003,001,0256
022,00077200,00077200,010,00253210,001024,003,001,0256
023,00076400,00076400,010,00249892,001024,003,001,0256
024,00077600,00077600,010,00255974,001024,003,001,0256
025,00077800,00077800,010,00254894,001024,003,001,0256
026,00077400,00077400,010,00253645,001024,003,001,0256
027,00076200,00076200,010,00249227,001024,003,001,0256
028,00076511,00076511,010,00248479,001024,003,001,0256
029,00076900,00076900,010,00251167,001024,003,001,0256
030,00076200,00076200,010,00250874,001024,003,001,0256
031,00076401,00076401,010,00249625,001024,003,001,0256
000,00159451,00159451,010,00396256,001024,004,001,0256
001,00159561,00159561,010,00396103,001024,004,001,0256
002,00159710,00159710,010,00395878,001024,004,001,0256
003,00160087,00160087,010,00396505,001024,004,001,0256
004,00159895,00159895,010,00396491,001024,004,001,0256
005,00159102,00159102,010,00395143,001024,004,001,0256
006,00160153,00160153,010,00397493,001024,004,001,0256
007,00159988,00159988,010,00396934,001024,004,001,0256
008,00160352,00160352,010,00396902,001024,004,001,0256
009,00159425,00159425,010,00396043,001024,004,001,0256
010,00159978,00159978,010,00397541,001024,004,001,0256
011,00159872,00159872,010,00396690,001024,004,001,0256
012,00159296,00159296,010,00395191,001024,004,001,0256
013,00159887,00159887,010,00397509,001024,004,001,0256
014,00159851,00159851,010,00395559,001024,004,001,0256
015,00159908,00159908,010,00396808,001024,004,001,0256
016,00159786,00159786,010,00397397,001024,004,001,0256
