tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000, 122945536,     937,   74.788231,   20.000000,19778.943359,  124.707970,18796.335938,    0.175081,  982.507202,  124.524117,  114.208076,  116.401413,    122233,          524288,000,000,000001
001, 122945536,     937,   75.146385,   20.000000,19779.132812,  123.175064,18879.214844,    0.143558,  899.832214,  123.058678,  114.617439,  115.793106,    104819,          524288,000,000,000001
002, 123076608,     938,   75.234756,   20.000000,19786.294922,  123.374374,18851.843750,    0.166745,  934.371704,  123.233223,  114.734802,  115.998161,    109046,          524288,000,000,000001
003, 123076608,     938,   75.271049,   20.000000,19783.142578,  123.243744,18835.339844,    0.139377,  947.718506,  123.119987,  114.681107,  115.896210,    111786,          524288,000,000,000001
004, 122945536,     937,   75.266388,   20.000000,19780.763672,  123.213760,18836.117188,    0.152210,  944.569153,  123.094894,  114.535469,  115.841362,    111183,          524288,000,000,000001
005, 123207680,     939,   75.340256,   20.000000,19785.859375,  123.392052,18846.419922,    0.143563,  939.336426,  123.268204,  114.781921,  116.058586,    110508,          524288,000,000,000001
006, 122945536,     937,   75.200775,   20.000000,19778.720703,  123.049080,18804.455078,    0.157923,  974.184875,  122.924080,  114.535316,  115.790443,    115374,          524288,000,000,000001
007, 122945536,     937,   75.081390,   20.000000,19781.728516,  123.070763,18885.080078,    0.146852,  896.569092,  122.944496,  114.593117,  115.827530,    104248,          524288,000,000,000001
008, 121503744,     926,   81.031776,   20.000000,19784.759766,  126.121269,18732.830078,    0.172375, 1051.821777,  125.937256,  114.895187,  116.792282,    100591,          524288,000,000,000001
009, 121503744,     926,   81.645241,   20.000000,19781.525391,  124.505493,18512.710938,    0.145922, 1268.733276,  124.398643,  114.513229,  115.977600,    128261,          524288,000,000,000001
010, 121503744,     926,   80.934265,   20.000000,19780.412109,  124.834427,18665.019531,    0.134083, 1115.319458,  124.729362,  114.607254,  116.094757,    111156,          524288,000,000,000001
011, 121503744,     926,   81.357262,   20.000000,19789.007812,  124.644135,18627.480469,    0.142377, 1161.440552,  124.528358,  114.653946,  116.015556,    116144,          524288,000,000,000001
012, 121503744,     926,   81.166733,   20.000000,19782.234375,  124.885590,18676.335938,    0.175187, 1105.823608,  124.743202,  114.700478,  116.131363,    108767,          524288,000,000,000001
013, 121503744,     926,   81.074760,   20.000000,19779.781250,  124.378159,18523.251953,    0.146482, 1256.448120,  124.262650,  114.457397,  115.873947,    128709,          524288,000,000,000001
014, 121372672,     925,   80.826195,   20.000000,19668.832031,  124.691963,18542.341797,    0.145130, 1126.399414,  124.572014,  114.514641,  116.002106,    111996,          524288,000,000,000001
015, 121503744,     926,   80.822365,   20.000000,19784.935547,  124.893303,18635.234375,    0.143298, 1149.627686,  124.779556,  114.611870,  116.103996,    114860,          524288,000,000,000001
000, 123076608,     938,   74.790321,   20.000000,19690.427734,  124.773094,18690.183594,    0.204883, 1000.146240,  124.558868,  114.354652,  116.526703,    124408,          524288,000,001,000001
001, 123076608,     938,   75.260605,   20.000000,19698.761719,  123.268990,18760.689453,    0.132283,  937.984131,  123.165321,  114.699997,  115.889030,    109967,          524288,000,001,000001
002, 122945536,     937,   75.053551,   20.000000,19692.445312,  123.104362,18802.144531,    0.150198,  890.223755,  122.984375,  114.573410,  115.811348,    103191,          524288,000,001,000001
003, 123076608,     938,   75.276466,   20.000000,19700.457031,  123.186279,18776.814453,    0.140962,  923.557129,  123.061577,  114.634842,  115.871750,    108599,          524288,000,001,000001
004, 122945536,     937,   75.032211,   20.000000,19695.843750,  123.138176,18837.679688,    0.150932,  858.086426,  123.022453,  114.486092,  115.788162,     99637,          524288,000,001,000001
005, 123076608,     938,   75.165504,   20.000000,19699.826172,  123.272797,18770.828125,    0.135353,  928.895264,  123.157349,  114.626869,  115.879654,    109329,          524288,000,001,000001
006, 122945536,     937,   75.219002,   20.000000,19692.990234,  122.971893,18745.271484,    0.152767,  947.633362,  122.852669,  114.509789,  115.708176,    112182,          524288,000,001,000001
007, 122945536,     937,   75.101250,   20.000000,19693.451172,  123.139412,18774.548828,    0.145008,  918.830078,  123.018135,  114.546883,  115.733017,    107380,          524288,000,001,000001
008, 122421248,     933,   81.446625,   20.000000,19780.591797,  127.046989,18702.505859,    0.177802, 1077.971680,  126.855057,  115.693146,  117.638504,    103341,          524288,000,001,000001
009, 122421248,     933,   82.142723,   20.000000,19782.312500,  125.332253,18544.439453,    0.148287, 1237.791748,  125.222130,  115.333656,  116.767296,    126092,          524288,000,001,000001
010, 122290176,     932,   81.531570,   20.000000,19777.941406,  125.496895,18589.667969,    0.144148, 1188.197632,  125.372078,  115.320000,  116.725197,    119170,          524288,000,001,000001
011, 122421248,     933,   81.860077,   20.000000,19787.080078,  125.573441,18667.404297,    0.133993, 1119.592651,  125.466690,  115.430840,  116.848083,    111635,          524288,000,001,000001
012, 122421248,     933,   81.541306,   20.000000,19783.921875,  125.676430,18711.675781,    0.154850, 1072.173706,  125.552666,  115.458282,  116.914055,    105304,          524288,000,001,000001
013, 122421248,     933,   81.577698,   20.000000,19788.785156,  125.159904,18467.839844,    0.143190, 1320.864990,  125.046494,  115.258842,  116.671425,    136175,          524288,000,001,000001
