lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000171,0000040,0001003,0012844,0005901,0012733,0000012,001024,000,000,16384
0000000,0003298,0000421,0001620,0021230,0013926,0021030,0002037,001024,000,000,16384
0000000,0000160,0000040,0001003,0013095,0005961,0012995,0000012,001024,001,000,16384
0000000,0001882,0000421,0001339,0021581,0014206,0021381,0000789,001024,001,000,16384
0000000,0000161,0000040,0001004,0012914,0005961,0012814,0000012,001024,002,000,16384
0000000,0003208,0000441,0001616,0025528,0018245,0025288,0001948,001024,002,000,16384
0000000,0000170,0000040,0001011,0042009,0013285,0041418,0000023,001024,003,000,16384
0000000,0003379,0000390,0001291,0061767,0030057,0061526,0002117,001024,003,000,16384
0000000,0000171,0000040,0001003,0012834,0005771,0012694,0000012,001024,000,001,16384
0000000,0001996,0001182,0001293,0025027,0017523,0024807,0000912,001024,000,001,16384
0000000,0000160,0000040,0001004,0012894,0005951,0012804,0000012,001024,001,001,16384
0000000,0003248,0000431,0001639,0020108,0012744,0019907,0002018,001024,001,001,16384
0000000,0000170,0000040,0001011,0041839,0013134,0041267,0000022,001024,002,001,16384
0000000,0003410,0000380,0001276,0061757,0029967,0061516,0002155,001024,002,001,16384
0000000,0000161,0000040,0001004,0012884,0005942,0012784,0000012,001024,003,001,16384
0000000,0003296,0000421,0001650,0020509,0012934,0020308,0002037,001024,003,001,16384
0000000,0000160,0000040,0001003,0012854,0005741,0012694,0000012,001024,000,002,16384
0000000,0001938,0000460,0001263,0021361,0013846,0021180,0000843,001024,000,002,16384
0000000,0000160,0000040,0001005,0012925,0005951,0012835,0000012,001024,001,002,16384
0000000,0003264,0000411,0001626,0020408,0012925,0020208,0002029,001024,001,002,16384
0000000,0000161,0000031,0001011,0041658,0013014,0041047,0000022,001024,002,002,16384
0000000,0003361,0000381,0001296,0061445,0029886,0061225,0002125,001024,002,002,16384
0000000,0000161,0000040,0001004,0012884,0005961,0012784,0000012,001024,003,002,16384
0000000,0003253,0000421,0001638,0021600,0014197,0021400,0002019,001024,003,002,16384
