tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000011,    0.000000,    0.107316,    0.049703,    0.001153,    0.000591,    0.105801,    0.048961,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    1.534604,    0.030474,    1.486982,    0.000410,    0.047460,    0.029932,         0,               0,000,000
000,         0,       0,    0.000008,    0.000000,    0.586708,    0.030541,    0.551363,    0.000270,    0.035197,    0.030097,         0,               0,000,000
000,         0,       0,    0.000009,    0.000000,    0.278798,    0.034802,    0.231789,    0.000173,    0.046904,    0.034557,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.122844,    0.039155,    0.078406,    0.000171,    0.044365,    0.038918,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.111061,    0.034785,    0.074801,    0.000171,    0.036175,    0.034551,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.110721,    0.044152,    0.074756,    0.000228,    0.035827,    0.043842,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.117122,    0.030453,    0.076451,    0.000158,    0.040544,    0.030221,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.142060,    0.031549,    0.099878,    0.000303,    0.042082,    0.031147,         0,               0,000,000
000,         0,       0,    0.000008,    0.000000,    0.116196,    0.031166,    0.064573,    0.000201,    0.051501,    0.030865,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.104767,    0.040761,    0.064410,    0.000331,    0.040254,    0.040273,         0,               0,000,000
000,         0,       0,    0.000009,    0.000000,    0.102998,    0.031213,    0.065820,    0.000218,    0.037063,    0.030891,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.134834,    0.030742,    0.088803,    0.000246,    0.045864,    0.030406,         0,               0,000,000
000,         0,       0,    0.000008,    0.000000,    0.100244,    0.040164,    0.069412,    0.000213,    0.030746,    0.039881,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.115057,    0.040529,    0.080483,    0.000351,    0.034406,    0.040047,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.110992,    0.030764,    0.066357,    0.000224,    0.044502,    0.030467,         0,               0,000,000
000,         0,       0,    0.000008,    0.000000,    0.100086,    0.030234,    0.067893,    0.000220,    0.032099,    0.029916,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.096619,    0.037859,    0.064970,    0.000194,    0.031563,    0.037582,         0,               0,000,000
000,         0,       0,    0.000008,    0.000000,    0.110198,    0.039248,    0.064482,    0.000339,    0.045614,    0.038730,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.101704,    0.054390,    0.065666,    0.000222,    0.035951,    0.054058,         0,               0,000,000
001,         0,       0,    0.000022,    0.000000,   38.656155,    0.025312,   38.618778,    0.000272,    0.037098,    0.024862,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.079462,    0.046303,    0.049584,    0.000193,    0.029806,    0.045950,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.077145,    0.025830,    0.048274,    0.000198,    0.028802,    0.025513,         0,               0,000,000
001,         0,       0,    0.000009,    0.000000,    0.079015,    0.027097,    0.049433,    0.000170,    0.029505,    0.026844,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.073185,    0.025487,    0.047918,    0.000210,    0.025194,    0.025194,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.075394,    0.024550,    0.047696,    0.000225,    0.027566,    0.024255,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.092731,    0.024704,    0.047739,    0.000184,    0.044914,    0.024453,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.075964,    0.027865,    0.048801,    0.000191,    0.027029,    0.027602,         0,               0,000,000
