tid,lock_impl_time(ms)
RUN 0
001,56023.304688
002,56090.062500
003,55857.332031
004,56081.136719
005,56013.042969
006,56287.308594
007,56252.855469
008,56362.320312
009,56249.332031
010,56213.792969
011,56397.500000
012,56357.570312
013,56406.003906
014,56233.394531
015,56404.597656
016,56495.722656
-----------------------------------------------------------------------------------------------

RUN 1
001,55877.179688
002,55888.894531
003,55844.398438
004,55820.511719
005,55970.554688
006,56154.585938
007,56153.351562
008,56006.949219
009,56627.937500
010,56593.636719
011,56339.710938
012,56546.343750
013,56481.906250
014,56495.171875
015,56325.347656
016,56597.636719
-----------------------------------------------------------------------------------------------

