tid,wait_acq(ms),wait_rel(ms)
013,  0.000085,  0.000065
013,  0.000075,  0.000087
013,  0.000100,  0.000083
013,  0.000072,  0.000073
013,  0.000075,  0.000082
013,  0.000080,  0.000063
013,  0.000063,  0.000075
014, 34.218174,  0.000232
014,  0.000133,  0.000092
014,  0.000063,  0.000058
014,  0.000077,  0.000067
014,  0.000060,  0.000073
014,  0.000060,  0.000058
014,  0.000062,  0.000060
014,  0.000063,  0.000123
014,  0.000060,  0.000060
014,  0.000057,  0.000062
015,  1.555740,  0.000418
015,  0.041982,  0.000085
015,  0.000165,  0.000078
015,  0.008698,  0.000067
015,  0.000182,  0.000060
015,  2.841177,  0.000092
015,  0.000122,  0.000085
015,  0.000083,  0.000060
015,  0.000083,  0.000060
015,  0.000085,  0.000062
016, 17.175358,  0.000147
016,  0.000130,  0.000078
016,  0.000083,  0.000067
016,  0.000070,  0.000065
016,  0.000065,  0.000060
016,  0.000067,  0.000070
016,  0.000080,  0.000060
016,  0.000082,  0.000082
016,  0.000077,  0.000073
016,  0.086375,  0.000085
-----------------------------------------------------------------------------------------------

