tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,  0.000533,  0.000332
002,  0.041907,  0.000070
002,  0.019632,  0.000062
002, 11.369440,  0.000168
002,  0.019652,  0.000075
002,  0.008545,  0.000067
002,  0.002938,  0.000068
002,  0.008487,  0.000067
002,  0.000212,  0.000065
002,  0.000190,  0.000063
001,  0.086558,  0.000417
001,  0.019655,  0.000150
001,  0.008593,  0.000127
001,  0.086230,  0.000118
001,  0.003012,  0.000108
001,  0.002992,  0.000113
001,  0.000233,  0.000112
001,  0.000240,  0.000115
001,  0.000190,  0.000112
001,  0.000200,  0.000115
003,  1.431305,  0.000250
003,  0.000142,  0.000102
003,  0.000108,  0.000088
003,  0.000077,  0.000067
003,  0.000102,  0.000080
003,  0.000098,  0.000072
003,  0.000092,  0.000068
003,  0.000083,  0.000068
003,  0.000083,  0.000058
003,  0.000083,  0.000068
004,  2.843463,  0.000275
004,  0.000130,  0.000082
004,  0.086202,  0.000077
004,  0.008513,  0.000073
004,  0.002975,  0.000070
004,  0.002935,  0.000065
004,  0.002960,  0.000068
004,  0.002908,  0.000063
004,  0.008525,  0.000065
004,  0.002922,  0.000067
005,  0.410720,  0.000337
005,  0.041882,  0.000160
005,  0.003017,  0.000118
005,  0.003017,  0.000143
005,  0.002990,  0.000142
005,  0.002990,  0.000127
005,  0.002977,  0.000112
005,  0.002987,  0.000137
005,  0.000155,  0.000133
005,  0.000147,  0.000125
008, 11.451667,  0.000340
008,  0.000160,  0.000112
008,  0.000082,  0.000067
008,  0.041840,  0.000085
008,  0.008530,  0.000067
008,  0.008530,  0.000078
008,  0.008528,  0.000080
008,  0.002980,  0.000075
008,  0.000212,  0.000087
008,  0.000182,  0.000070
006,  5.723643,  0.000298
006,  0.000163,  0.000112
006,  0.000090,  0.000068
006,  0.000123,  0.000080
006,  0.000068,  0.000083
006,  0.000078,  0.000078
006,  0.000075,  0.000078
006,  0.000072,  0.000083
006,  0.000080,  0.000063
006,  0.000077,  0.000080
007,  3.056653,  0.000338
007,  0.000297,  0.000105
007,  0.000167,  0.000097
007,  0.000198,  0.000092
007,  0.000193,  0.000102
007,  0.000197,  0.000105
007,  0.000188,  0.000107
007,  0.000192,  0.000110
007,  0.000200,  0.000103
007,  0.000075,  0.000072
-----------------------------------------------------------------------------------------------

RUN 1
002,  0.000387,  0.000233
002,  0.000122,  0.000062
002,  0.019693,  0.000065
002,  0.019618,  0.000070
002,  0.008525,  0.000073
002,  0.019628,  0.000065
002,  0.002963,  0.000062
002,  0.008523,  0.000062
002,  0.008525,  0.000062
002,  0.019628,  0.000067
001,  5.702668,  0.000243
001,  0.000147,  0.000128
001,  0.000128,  0.000093
001,  0.000107,  0.000095
001,  0.000103,  0.000098
001,  0.000110,  0.000098
001,  0.000117,  0.000093
001,  0.000112,  0.000107
001,  0.000127,  0.000120
001,  0.000115,  0.000122
003, 17.414827,  0.000220
003,  0.000138,  0.000087
003,  0.000092,  0.000062
003,  0.000088,  0.000062
003,  0.000092,  0.000060
003,  0.000093,  0.000068
003,  0.000087,  0.000070
003,  0.000087,  0.000063
003,  0.000093,  0.000070
003,  0.000087,  0.000080
004,  1.417762,  0.000268
004,  0.000102,  0.000105
004,  0.000115,  0.000065
004,  0.000098,  0.000065
004,  0.000097,  0.000082
004,  0.000073,  0.000067
004,  0.000068,  0.000065
004,  0.000080,  0.000065
004,  0.000080,  0.000063
004,  0.000065,  0.000065
005,  0.204643,  0.000352
005,  0.000247,  0.000102
005,  0.003047,  0.000118
005,  0.000253,  0.000130
005,  0.003007,  0.000098
005,  0.000240,  0.000132
005,  0.003020,  0.000140
005,  0.000263,  0.000102
005,  0.003008,  0.000133
005,  0.000162,  0.000115
008,  2.850300,  0.000268
008,  0.000098,  0.000077
008,  0.000077,  0.000075
008,  0.000077,  0.000070
008,  0.000073,  0.000072
008,  0.000080,  0.000073
008,  0.000088,  0.000068
008,  0.000078,  0.000068
008,  0.000080,  0.000072
008,  0.000080,  0.000070
006, 11.408388,  0.000220
006,  0.000112,  0.000067
006,  0.000062,  0.000062
006,  0.086267,  0.000073
006,  0.008553,  0.000118
006,  0.000223,  0.000112
006,  0.000188,  0.000110
006,  0.000153,  0.000072
006,  0.002942,  0.000070
006,  0.000147,  0.000072
007, 11.739160,  0.000350
007,  0.041992,  0.000073
007,  0.008525,  0.000070
007,  0.019620,  0.000068
007,  0.019623,  0.000072
007,  0.019610,  0.000113
007,  0.008513,  0.000072
007,  0.019620,  0.000080
007,  0.000082,  0.000065
007,  0.000088,  0.000063
-----------------------------------------------------------------------------------------------

