lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000300,0000040,0001006,0005541,0006493,0005901,0000015,001024,000,000,0016,02
0000000,0033404,0000772,0001228,0014738,0014427,0015660,0008025,001024,000,000,0016,02
0000000,0000612,0000040,0001006,0005100,0006392,0005149,0000012,001024,001,000,0016,02
0000000,0002741,0000802,0001303,0006914,0012273,0007113,0001749,001024,001,000,0016,02
0000000,0000651,0000040,0001013,0012363,0011031,0013365,0000086,001024,002,000,0016,02
0000000,0009159,0000792,0001487,0032090,0021430,0033233,0007385,001024,002,000,0016,02
0000000,0000661,0000040,0001013,0012344,0011011,0013365,0000086,001024,003,000,0016,02
0000000,0009327,0000781,0001492,0032310,0021421,0033573,0007480,001024,003,000,0016,02
0000000,0000300,0000040,0001006,0005310,0006322,0005581,0000015,001024,000,001,0016,02
0000000,0031958,0000711,0001211,0012534,0012223,0013265,0002859,001024,000,001,0016,02
0000000,0000632,0000040,0001006,0005100,0006282,0005150,0000013,001024,001,001,0016,02
0000000,0002745,0000802,0001291,0006873,0011392,0006973,0001746,001024,001,001,0016,02
0000000,0000641,0000040,0001011,0011061,0010259,0012023,0000078,001024,002,001,0016,02
0000000,0010556,0000812,0001468,0031459,0021140,0032522,0008503,001024,002,001,0016,02
0000000,0000641,0000040,0001011,0011101,0010240,0012053,0000078,001024,003,001,0016,02
0000000,0010221,0000801,0001466,0036749,0022643,0038091,0008371,001024,003,001,0016,02
0000000,0000291,0000040,0001006,0005340,0006372,0005641,0000015,001024,000,002,0016,02
0000000,0031843,0000752,0001219,0013055,0012814,0013836,0014569,001024,000,002,0016,02
0000000,0000471,0000040,0001006,0005140,0006302,0005190,0000013,001024,001,002,0016,02
0000000,0002747,0000801,0001295,0006763,0011622,0006903,0001740,001024,001,002,0016,02
0000000,0000641,0000040,0001012,0011171,0010369,0012122,0000080,001024,002,002,0016,02
0000000,0010063,0000791,0001468,0036248,0022913,0037551,0008078,001024,002,002,0016,02
0000000,0000651,0000040,0001012,0011492,0010530,0012483,0000081,001024,003,002,0016,02
0000000,0009967,0000842,0001477,0031549,0021360,0032832,0008111,001024,003,002,0016,02
0000000,0000290,0000040,0001006,0006442,0007183,0006913,0000016,001024,000,000,0128,02
0000000,0027198,0000701,0001264,0017353,0016701,0018284,0012033,001024,000,000,0128,02
0000000,0000501,0000040,0001006,0005090,0006573,0005130,0000013,001024,001,000,0128,02
0000000,0003008,0000792,0001337,0006913,0014568,0006954,0001991,001024,001,000,0128,02
0000000,0000651,0000040,0001015,0021280,0015730,0022122,0000120,001024,002,000,0128,02
0000000,0006983,0000731,0001626,0043873,0027642,0044784,0005554,001024,002,000,0128,02
0000000,0000652,0000040,0001015,0021290,0015730,0022132,0000119,001024,003,000,0128,02
0000000,0007049,0000731,0001621,0043693,0027091,0044594,0005638,001024,003,000,0128,02
0000000,0000290,0000050,0001006,0006161,0006973,0006602,0000016,001024,000,001,0128,02
0000000,0028176,0000711,0001255,0015809,0015339,0016721,0004693,001024,000,001,0128,02
0000000,0000511,0000040,0001006,0005109,0006582,0005149,0000013,001024,001,001,0128,02
0000000,0002954,0000752,0001332,0007114,0013916,0007133,0001947,001024,001,001,0128,02
0000000,0000651,0000040,0001015,0019868,0014948,0020739,0000113,001024,002,001,0128,02
0000000,0007668,0000791,0001601,0042660,0026560,0043522,0006185,001024,002,001,0128,02
