tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   2512098, 2512098,  470.037537
001,   2512098, 2512098,  444.498138
002,   2512100, 2512100,  467.212799
003,   2512100, 2512100,  499.023407
004,   2512100, 2512100,  406.874847
005,   2512100, 2512100,  479.573761
006,   2512101, 2512101,  519.438904
007,   2512100, 2512100,  511.927582
008,   2512100, 2512100,  447.313324
009,   2512100, 2512100,  476.866394
010,   2512099, 2512099,  529.910645
011,   2512099, 2512099,  451.669983
012,   2512099, 2512099,  479.730347
013,   2512099, 2512099,  490.135834
014,   2512099, 2512099,  520.094788
015,   2512099, 2512099,  496.086456
-------------------------------------------------------------------------------------------------------

RUN 1
000,   2536094, 2536094,  442.533936
001,   2536092, 2536092,  506.561005
002,   2536093, 2536093,  455.353882
003,   2536093, 2536093,  457.853882
004,   2536098, 2536098,  539.167419
005,   2536094, 2536094,  451.113068
006,   2536092, 2536092,  457.494354
007,   2536094, 2536094,  414.062744
008,   2536094, 2536094,  397.079620
009,   2536096, 2536096,  529.630798
010,   2536098, 2536098,  524.296631
011,   2536093, 2536093,  474.908813
012,   2536093, 2536093,  471.083954
013,   2536095, 2536095,  436.235535
014,   2536085, 2536085,  460.635040
015,   2536094, 2536094,  467.154999
-------------------------------------------------------------------------------------------------------

RUN 2
000,   2551483, 2551483,  498.295197
001,   2551480, 2551480,  406.948120
002,   2551480, 2551480,  492.903046
003,   2551487, 2551487,  503.329865
004,   2551484, 2551484,  446.473724
005,   2551488, 2551488,  520.556458
006,   2551485, 2551485,  473.759521
007,   2551481, 2551481,  479.011932
008,   2551482, 2551482,  459.998932
009,   2551484, 2551484,  481.804962
010,   2550749, 2550749,  431.942780
011,   2551483, 2551483,  431.626617
012,   2551485, 2551485,  449.374664
013,   2551483, 2551483,  443.117889
014,   2551479, 2551479,  503.755249
015,   2551483, 2551483,  477.993652
-------------------------------------------------------------------------------------------------------

RUN 3
000,   2504333, 2504333,  476.412384
001,   2504334, 2504334,  513.848877
002,   2504330, 2504330,  434.698212
003,   2504333, 2504333,  416.222839
004,   2504334, 2504334,  486.804626
005,   2504333, 2504333,  463.909882
006,   2504333, 2504333,  489.027740
007,   2504334, 2504334,  482.892151
008,   2504334, 2504334,  475.827637
009,   2504336, 2504336,  512.000000
010,   2504333, 2504333,  437.602478
011,   2504341, 2504341,  483.505341
012,   2504336, 2504336,  512.869568
013,   2504340, 2504340,  463.574036
014,   2504329, 2504329,  511.831726
015,   2504333, 2504333,  470.779846
-------------------------------------------------------------------------------------------------------

RUN 4
000,   2491916, 2491916,  512.482849
001,   2491915, 2491915,  482.305054
002,   2491912, 2491912,  458.812469
003,   2491921, 2491921,  495.658234
004,   2491916, 2491916,  453.823456
005,   2491916, 2491916,  474.809052
006,   2490844, 2490844,  501.836334
007,   2491916, 2491916,  533.501038
008,   2491917, 2491917,  504.179993
009,   2491916, 2491916,  472.744202
010,   2491917, 2491917,  486.376312
011,   2491916, 2491916,  475.476746
012,   2491917, 2491917,  470.734772
013,   2491920, 2491920,  441.290833
014,   2491915, 2491915,  466.243317
015,   2491916, 2491916,  474.360474
-------------------------------------------------------------------------------------------------------

