tid,lock_impl_time(ms)
RUN 0
002, 17447.430
001, 17775.412
003, 17853.295
004, 17444.908
005, 18316.459
006, 17585.914
007, 17812.748
008, 17520.912
009, 17714.238
010, 17340.559
011, 18023.580
012, 17571.438
013, 17924.686
014, 17696.418
015, 17425.461
016, 17331.023
-----------------------------------------------------------------------------------------------

RUN 1
002, 17672.852
001, 18265.445
003, 17672.211
004, 17601.139
005, 17562.043
006, 17440.422
007, 17612.449
008, 17532.104
009, 17991.742
010, 17449.402
011, 17711.785
012, 17146.426
013, 17990.820
014, 17626.979
015, 17805.531
016, 17770.523
-----------------------------------------------------------------------------------------------

RUN 2
002, 17088.635
001, 18078.213
003, 17778.664
004, 17634.611
005, 17887.826
006, 17552.791
007, 17888.156
008, 17289.803
009, 17490.039
010, 17467.807
011, 18009.527
012, 17427.203
013, 18128.781
014, 17528.863
015, 18034.387
016, 17365.619
-----------------------------------------------------------------------------------------------

RUN 3
002, 17343.385
001, 18082.844
003, 17399.455
004, 17912.301
005, 17630.936
006, 17704.229
007, 17727.500
008, 18202.941
009, 17477.602
010, 17515.686
011, 17413.795
012, 17272.527
013, 18233.611
014, 17163.219
015, 17864.221
016, 17708.070
-----------------------------------------------------------------------------------------------

RUN 4
002, 17420.250
001, 17848.541
003, 17685.119
004, 17561.641
005, 17776.656
006, 17616.324
007, 17690.248
008, 17425.445
009, 17630.111
010, 17592.795
011, 17886.334
012, 17698.137
013, 18141.234
014, 17695.492
015, 17797.822
016, 17198.787
-----------------------------------------------------------------------------------------------

