tid,lock_impl_time(ms)
RUN 0
002, 19321.234
001, 19042.643
003, 19425.180
004, 19254.660
005, 19270.607
006, 18937.828
007, 19094.020
008, 19232.131
009, 19126.932
010, 19329.229
011, 18949.801
012, 19251.494
013, 19223.738
014, 19211.707
015, 19364.057
016, 19179.311
017, 19156.697
018, 19252.941
019, 19302.402
020, 19174.836
021, 19154.311
022, 19296.137
023, 19136.131
024, 19162.760
025, 19268.201
026, 19525.121
027, 19211.738
028, 19194.584
029, 19448.936
-----------------------------------------------------------------------------------------------

RUN 1
002, 19245.387
001, 19194.477
003, 19370.877
004, 19193.730
005, 18976.145
006, 19304.305
007, 19359.164
008, 19380.301
009, 19176.758
010, 19309.449
011, 19203.428
012, 19111.773
013, 19346.078
014, 19221.043
015, 19141.793
016, 19121.695
017, 19296.062
018, 19203.605
019, 19129.562
020, 19158.736
021, 19161.609
022, 19107.979
023, 19392.195
024, 19127.182
025, 19218.514
026, 19215.883
027, 19121.080
028, 19318.389
029, 18909.332
-----------------------------------------------------------------------------------------------

RUN 2
002, 18967.240
001, 19084.828
003, 19358.750
004, 19289.785
005, 19014.609
006, 19219.246
007, 19119.615
008, 19126.471
009, 19153.332
010, 19213.996
011, 19316.318
012, 19276.521
013, 19256.430
014, 19009.172
015, 19224.961
016, 19160.600
017, 19271.156
018, 19327.684
019, 19183.236
020, 19309.271
021, 19026.268
022, 19275.852
023, 18987.625
024, 19062.506
025, 19307.514
026, 19165.229
027, 19289.008
028, 19247.654
029, 19457.602
-----------------------------------------------------------------------------------------------

RUN 3
002, 18992.199
001, 19116.207
003, 19318.680
004, 19222.391
005, 19234.953
006, 19348.033
007, 19182.145
008, 18968.977
009, 19429.961
010, 19278.264
011, 19213.451
012, 19138.369
013, 19126.627
014, 19269.723
015, 19077.756
016, 19197.775
017, 19122.129
018, 19183.646
019, 19351.238
020, 19338.775
021, 19377.641
022, 18971.920
023, 19304.844
024, 19198.512
025, 19357.307
026, 19177.410
027, 19495.719
028, 19278.871
029, 19375.602
-----------------------------------------------------------------------------------------------

RUN 4
002, 19185.266
001, 19317.596
003, 19094.400
004, 19296.516
005, 19021.252
006, 19274.002
007, 19051.539
008, 18957.139
009, 19106.023
010, 19343.619
011, 19129.547
012, 19264.000
013, 19255.652
014, 19100.430
015, 19225.988
016, 19306.971
017, 19331.320
018, 19271.682
019, 19249.141
020, 19232.037
021, 19244.115
022, 19194.500
023, 19311.832
024, 19270.473
025, 19445.783
026, 19147.584
027, 19409.023
028, 19131.740
029, 19161.715
-----------------------------------------------------------------------------------------------

