lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001018,0000181,0001002,0002114,0002465,0001964,0000009,001024,000,000,00000008,01,001,002,016,016
0000000,0001144,0000551,0001005,0003386,0003356,0002594,0000152,001024,000,000,00000008,01,001,002,016,016
0000000,0000180,0000151,0001002,0002295,0002585,0002094,0000010,001024,000,000,00000128,01,001,002,016,016
0000000,0001051,0000461,0001006,0003476,0003577,0002835,0000055,001024,000,000,00000128,01,001,002,016,016
0000000,0000170,0000031,0001002,0002334,0002615,0002114,0000010,001024,000,000,00001024,01,001,002,016,016
0000000,0001030,0000391,0001007,0003536,0003647,0002886,0000036,001024,000,000,00001024,01,001,002,016,016
0000000,0000190,0000031,0001018,0008997,0002915,0002274,0000010,001024,000,000,00000008,01,004,002,016,016
0000000,0003084,0000401,0001403,0020919,0010750,0009769,0002106,001024,000,000,00000008,01,004,002,016,016
0000000,0000190,0000031,0001020,0014918,0009458,0008657,0000010,001024,001,000,00000008,01,004,002,016,016
0000000,0002904,0000381,0001288,0021230,0010860,0009839,0001952,001024,001,000,00000008,01,004,002,016,016
0000000,0000221,0000170,0001019,0011050,0005070,0004329,0000050,001024,002,000,00000008,01,004,002,016,016
0000000,0002451,0000551,0001313,0020819,0010569,0009769,0001508,001024,002,000,00000008,01,004,002,016,016
0000000,0000210,0000170,0001020,0015028,0009407,0008646,0000052,001024,003,000,00000008,01,004,002,016,016
0000000,0002570,0000542,0001290,0021040,0010620,0009739,0001640,001024,003,000,00000008,01,004,002,016,016
0000000,0000171,0000030,0001004,0003617,0003457,0003056,0000009,001024,000,000,00000128,01,004,002,016,016
0000000,0001804,0000501,0001131,0017102,0007244,0006562,0000802,001024,000,000,00000128,01,004,002,016,016
0000000,0000171,0000030,0001005,0004178,0004569,0003877,0000009,001024,001,000,00000128,01,004,002,016,016
0000000,0001880,0000510,0001203,0016510,0007193,0006522,0000867,001024,001,000,00000128,01,004,002,016,016
0000000,0000170,0000030,0001009,0009157,0009568,0008877,0000062,001024,002,000,00000128,01,004,002,016,016
0000000,0001281,0000241,0001162,0022292,0011732,0011051,0000375,001024,002,000,00000128,01,004,002,016,016
0000000,0000170,0000030,0001009,0009157,0009568,0008876,0000062,001024,003,000,00000128,01,004,002,016,016
0000000,0001289,0000241,0001165,0022282,0011742,0011080,0000385,001024,003,000,00000128,01,004,002,016,016
0000000,0000170,0000030,0001005,0005040,0005140,0004829,0000011,001024,000,000,00001024,01,004,002,016,016
0000000,0002060,0000431,0001128,0024315,0013365,0012594,0001086,001024,000,000,00001024,01,004,002,016,016
0000000,0000170,0000031,0001009,0008977,0009428,0008676,0000010,001024,001,000,00001024,01,004,002,016,016
0000000,0001943,0000481,0001216,0023133,0013285,0012583,0000933,001024,001,000,00001024,01,004,002,016,016
0000000,0000170,0000030,0001008,0008987,0009378,0008676,0000060,001024,002,000,00001024,01,004,002,016,016
0000000,0001285,0000240,0001197,0022903,0013075,0012473,0000376,001024,002,000,00001024,01,004,002,016,016
0000000,0000170,0000030,0001006,0006111,0006382,0005921,0000045,001024,003,000,00001024,01,004,002,016,016
0000000,0001439,0000270,0001152,0020809,0010750,0010018,0000495,001024,003,000,00001024,01,004,002,016,016
