tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    100853,  100853,    0.961533,   30.000000,21860.273438,  637.905579,21322.992188,  113.150841,  532.596375,  519.967896,    100853,               0,000,000
001,    178880,  178880,    1.675014,   30.000000,21390.369141, 1105.973389,20449.281250,  189.873764,  933.588562,  908.817017,    178880,               0,000,000
002,     66999,   66999,    0.649226,   30.000000,22076.121094,  422.686554,21718.906250,   75.643723,  354.273804,  344.146240,     66999,               0,000,000
003,    144982,  144982,    1.366240,   30.000000,21613.216797,  884.165100,20860.908203,  152.804993,  746.542236,  725.628723,    144982,               0,000,000
004,     69195,   69195,    0.648972,   30.000000,22066.705078,  432.045593,21702.435547,   78.658073,  361.308197,  350.571838,     69195,               0,000,000
005,    170236,  170236,    1.590590,   30.000000,21452.265625, 1044.553345,20566.001953,  183.561096,  879.456055,  854.225830,    170236,               0,000,000
006,     99695,   99695,    0.932903,   30.000000,21830.837891,  667.279297,21264.427734,  113.114479,  562.028931,  550.030457,     99695,               0,000,000
007,     79120,   79120,    0.743194,   30.000000,22009.962891,  488.672394,21597.166016,   87.814552,  409.421753,  397.539948,     79120,               0,000,000
008,     71817,   71817,    0.675437,   30.000000,21936.009766,  562.901978,21441.789062,   82.097069,  488.365906,  475.044525,     71817,               0,000,000
009,     65333,   65333,    0.603514,   30.000000,22009.751953,  489.234253,21584.685547,   72.504242,  422.266693,  414.146515,     65333,               0,000,000
010,     43074,   43074,    0.402819,   30.000000,22181.126953,  318.191223,21902.437500,   47.390041,  276.919281,  269.074463,     43074,               0,000,000
011,    100862,  100862,    0.945492,   30.000000,21757.078125,  741.097534,21109.044922,  110.633072,  643.939453,  626.524658,    100862,               0,000,000
012,    131962,  131962,    1.220460,   30.000000,21526.396484,  971.181580,20679.099609,  146.261856,  841.564880,  819.544739,    131962,               0,000,000
013,    203030,  203030,    1.888683,   30.000000,20975.347656, 1520.725098,19653.341797,  223.346161, 1313.611816, 1289.124268,    203030,               0,000,000
014,     99971,   99971,    0.923961,   30.000000,21747.798828,  750.337524,21088.875000,  110.572952,  654.707703,  635.741516,     99971,               0,000,000
015,    135048,  135048,    1.256951,   30.000000,21508.943359,  988.526062,20642.873047,  147.307526,  860.438782,  835.745117,    135048,               0,000,000
000,     58629,   58629,    0.562071,   30.000000,22131.640625,  367.223755,21822.453125,   66.135986,  306.514069,  298.355560,     58629,               0,000,001
001,     52223,   52223,    0.494715,   30.000000,22170.109375,  328.868164,21893.931641,   61.494659,  274.030151,  265.286835,     52223,               0,000,001
002,     56575,   56575,    0.543815,   30.000000,22138.248047,  360.785645,21837.357422,   68.392136,  298.489563,  290.048065,     56575,               0,000,001
003,     58829,   58829,    0.557513,   30.000000,22126.212891,  372.788757,21815.769531,   71.453163,  307.912048,  298.954987,     58829,               0,000,001
004,    145104,  145104,    1.366845,   30.000000,21596.435547,  900.991760,20832.900391,  159.668015,  757.499939,  735.384460,    145104,               0,000,001
005,    181344,  181344,    1.694932,   30.000000,21380.453125, 1116.316162,20436.423828,  197.841537,  936.587463,  911.166931,    181344,               0,000,001
006,    121668,  121668,    1.143733,   30.000000,21676.664062,  820.867920,20983.841797,  143.307083,  687.360657,  672.472900,    121668,               0,000,001
007,     76939,   76939,    0.719453,   30.000000,22017.828125,  480.757050,21615.310547,   91.141220,  399.260406,  386.434204,     76939,               0,000,001
008,    185266,  185266,    1.789022,   30.000000,21060.455078, 1436.085083,19793.902344,  209.085022, 1251.375977, 1212.062012,    185266,               0,000,001
009,     95084,   95084,    0.880136,   30.000000,21789.781250,  708.454956,21173.880859,  104.806877,  612.101257,  599.906067,     95084,               0,000,001
010,     76894,   76894,    0.723363,   30.000000,21932.597656,  566.190186,21436.998047,   84.754768,  492.334930,  478.368958,     76894,               0,000,001
011,     99893,   99893,    0.960913,   30.000000,21758.033203,  740.062012,21111.425781,  110.125031,  642.395081,  625.991272,     99893,               0,000,001
012,    124538,  124538,    1.164384,   30.000000,21580.435547,  917.344910,20780.658203,  137.843903,  794.505066,  774.412903,    124538,               0,000,001
013,    123402,  123402,    1.168662,   30.000000,21576.533203,  921.021179,20772.529297,  135.572418,  798.795288,  780.400085,    123402,               0,000,001
014,    130548,  130548,    1.241587,   30.000000,21521.558594,  976.196899,20663.851562,  143.095718,  852.084412,  827.875854,    130548,               0,000,001
015,    134657,  134657,    1.260591,   30.000000,21489.837891, 1007.713989,20610.574219,  149.331497,  873.795410,  852.939514,    134657,               0,000,001
