tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00978717,010,00504485,00099300,00007308,001024,000,000,00000032,00602377,01,0000016359954200,00000000
001,00000000,01036109,010,00533408,00104938,00007528,001024,000,000,00000032,00637047,01,0000016050772400,00000000
002,00000000,01029682,010,00530562,00104903,00007766,001024,000,000,00000032,00634131,01,0000016386621317,00000000
003,00000000,00972551,010,00499794,00098871,00007259,001024,000,000,00000032,00597424,01,0000004066478402,00000000
004,00000000,01028088,010,00529777,00104269,00007508,001024,000,000,00000032,00632732,01,0000016861348899,00000000
005,00000000,01029708,010,00529536,00104930,00007575,001024,000,000,00000032,00633150,01,0000016994885861,00000000
006,00000000,01028218,010,00528924,00104502,00007708,001024,000,000,00000032,00632096,01,0000016238031899,00000000
007,00000000,01025834,010,00529395,00104217,00007544,001024,000,000,00000032,00632249,01,0000016284274377,00000000
008,00000000,01028725,010,00529390,00104427,00007501,001024,000,000,00000032,00632469,01,0000016719803823,00000000
009,00000000,01030782,010,00531185,00104382,00007617,001024,000,000,00000032,00634274,01,0000016733975234,00000000
010,00000000,01028102,010,00529404,00104752,00007531,001024,000,000,00000032,00632739,01,0000016877644968,00000000
011,00000000,01030480,010,00530644,00104746,00007503,001024,000,000,00000032,00634056,01,0000016699143026,00000000
012,00000000,01033494,010,00532568,00105331,00007515,001024,000,000,00000032,00636469,01,0000016889025930,00000000
013,00000000,01034581,010,00532398,00105064,00007453,001024,000,000,00000032,00636005,01,0000016925856622,00000000
014,00000000,01032539,010,00531651,00105273,00007511,001024,000,000,00000032,00635538,01,0000016521175442,00000000
015,00000000,01034592,010,00532806,00104957,00007551,001024,000,000,00000032,00636420,01,0000016580588251,00000000
000,00000000,01243851,010,00627052,00037485,00007479,001024,000,000,00000128,00664388,01,0000017061984613,00000000
001,00000000,01287741,010,00649467,00038902,00007581,001024,000,000,00000128,00688223,01,0000016635382136,00000000
002,00000000,01274915,010,00643434,00038711,00007581,001024,000,000,00000128,00681988,01,0000016861519844,00000000
003,00000000,01280165,010,00646316,00038765,00007393,001024,000,000,00000128,00684927,01,0000016593176316,00000000
004,00000000,01282728,010,00646839,00039046,00007686,001024,000,000,00000128,00685746,01,0000016509104346,00000000
005,00000000,01277118,010,00644437,00038751,00007520,001024,000,000,00000128,00683054,01,0000017361108201,00000000
006,00000000,01283478,010,00646447,00038952,00007696,001024,000,000,00000128,00685234,01,0000016676149964,00000000
007,00000000,01281376,010,00646757,00038976,00008156,001024,000,000,00000128,00685593,01,0000017390108855,00000000
008,00000000,01283271,010,00646799,00038783,00007957,001024,000,000,00000128,00685432,01,0000017113859607,00000000
009,00000000,01280360,010,00646715,00038818,00008154,001024,000,000,00000128,00685375,01,0000017160688465,00000000
010,00000000,01213095,010,00611886,00037053,00007776,001024,000,000,00000128,00648816,01,0000004243882659,00000000
011,00000000,01287322,010,00649606,00039108,00008307,001024,000,000,00000128,00688568,01,0000017352457282,00000000
012,00000000,01278638,010,00644672,00038907,00008070,001024,000,000,00000128,00683412,01,0000016525808402,00000000
013,00000000,01286713,010,00648768,00039050,00008165,001024,000,000,00000128,00687663,01,0000017357117254,00000000
014,00000000,01278939,010,00645521,00039061,00008108,001024,000,000,00000128,00684454,01,0000017194832948,00000000
015,00000000,01286291,010,00650062,00038846,00008050,001024,000,000,00000128,00688761,01,0000017342650647,00000000
000,00000000,01295181,010,00643209,00018798,00008989,001024,000,000,00000512,00662000,01,0000004195383273,00000000
001,00000000,01400867,010,00695637,00020331,00009331,001024,000,000,00000512,00715953,01,0000016598178220,00000000
002,00000000,01402720,010,00696429,00020111,00009364,001024,000,000,00000512,00716522,01,0000016498400894,00000000
003,00000000,01385621,010,00687218,00019963,00009135,001024,000,000,00000512,00707173,01,0000016559158152,00000000
004,00000000,01389804,010,00689731,00020360,00009375,001024,000,000,00000512,00710083,01,0000017575515409,00000000
005,00000000,01392418,010,00690832,00020237,00009354,001024,000,000,00000512,00711055,01,0000017255630087,00000000
006,00000000,01390926,010,00690926,00020143,00009934,001024,000,000,00000512,00711055,01,0000017507208355,00000000
007,00000000,01389551,010,00690179,00020276,00009493,001024,000,000,00000512,00710446,01,0000017198456892,00000000
008,00000000,01387731,010,00689787,00020241,00009364,001024,000,000,00000512,00710017,01,0000017201648456,00000000
009,00000000,01389549,010,00690769,00020060,00009924,001024,000,000,00000512,00710820,01,0000017411313673,00000000
010,00000000,01390442,010,00690156,00020003,00009833,001024,000,000,00000512,00710147,01,0000016750906212,00000000
011,00000000,01400052,010,00695095,00020323,00009973,001024,000,000,00000512,00715403,01,0000017443227135,00000000
012,00000000,01397936,010,00694826,00020142,00010005,001024,000,000,00000512,00714958,01,0000017412240581,00000000
013,00000000,01399664,010,00695862,00020353,00009939,001024,000,000,00000512,00716201,01,0000017297143478,00000000
014,00000000,01393024,010,00690855,00020159,00009887,001024,000,000,00000512,00711007,01,0000016295506355,00000000
015,00000000,01395101,010,00694206,00020058,00009773,001024,000,000,00000512,00714253,01,0000016649816075,00000000
