tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   2769129, 2769129,  506.667145
001,   2631209, 2631209,  420.539398
002,   3400545, 3400545,  592.856995
003,   2360747, 2360747,  387.801422
004,   2469012, 2469012,  429.722626
005,   3870167, 3870167,  766.010925
006,   2403352, 2403352,  414.132904
007,   2467229, 2467229,  388.159454
008,   3604902, 3604902,  644.977966
009,   2437325, 2437325,  406.313232
010,   2410454, 2410454,  391.958527
011,   2353546, 2353546,  411.758331
012,   2356165, 2356165,  405.579987
013,   2353547, 2353547,  478.005920
014,   2354668, 2354668,  434.147705
015,   2371399, 2371399,  454.785553
-------------------------------------------------------------------------------------------------------

RUN 1
000,   2354499, 2354499,  395.155762
001,   2658354, 2658354,  469.410980
002,   3004977, 3004977,  494.493439
003,   2540658, 2540658,  486.172485
004,   2486073, 2486073,  396.532593
005,   4059216, 4059216,  812.986633
006,   2362892, 2362892,  387.132843
007,   2322092, 2322092,  398.027954
008,   4120924, 4120924,  772.279053
009,   2317014, 2317014,  396.945740
010,   2329180, 2329180,  434.212280
011,   2332665, 2332665,  374.400696
012,   2313796, 2313796,  455.702301
013,   2313806, 2313806,  437.153381
014,   2548927, 2548927,  515.088806
015,   2316116, 2316116,  396.630829
-------------------------------------------------------------------------------------------------------

RUN 2
000,   2406869, 2406869,  394.243469
001,   2631254, 2631254,  468.637024
002,   3130080, 3130080,  492.317230
003,   2470771, 2470771,  474.350677
004,   2400207, 2400207,  389.020721
005,   3636783, 3636783,  718.035217
006,   2409170, 2409170,  382.715759
007,   2450174, 2450174,  420.238800
008,   3862495, 3862495,  708.291077
009,   2502444, 2502444,  398.252899
010,   2447624, 2447624,  465.446777
011,   2440712, 2440712,  424.486267
012,   2436058, 2436058,  477.343994
013,   2495791, 2495791,  450.518494
014,   2427683, 2427683,  494.586975
015,   2426166, 2426166,  401.213104
-------------------------------------------------------------------------------------------------------

RUN 3
000,   3542609, 3542609,  675.007385
001,   2664452, 2664452,  465.669342
002,   3263445, 3263445,  546.029114
003,   2313331, 2313331,  414.198456
004,   2313332, 2313332,  395.658356
005,   4104502, 4104502,  837.582153
006,   2313331, 2313331,  373.725006
007,   2313323, 2313323,  394.962891
008,   3101351, 3101351,  555.422485
009,   2386522, 2386522,  404.803986
010,   2364369, 2364369,  429.878021
011,   2347706, 2347706,  410.217285
012,   2313330, 2313330,  436.053375
013,   2313331, 2313331,  402.758301
014,   2313331, 2313331,  459.579742
015,   2320188, 2320188,  435.167084
-------------------------------------------------------------------------------------------------------

RUN 4
000,   2410957, 2410957,  438.240326
001,   2390894, 2390894,  400.258301
002,   3447200, 3447200,  546.712402
003,   2297769, 2297769,  387.468048
004,   4557905, 4557905,  870.482666
005,   4105895, 4105895,  858.427002
006,   2300964, 2300964,  413.958282
007,   2299745, 2299745,  375.680298
008,   2334680, 2334680,  370.007751
009,   2309185, 2309185,  410.354340
010,   2325208, 2325208,  418.931671
011,   2310329, 2310329,  395.213226
012,   2319875, 2319875,  422.624176
013,   2300199, 2300199,  440.027466
014,   2297769, 2297769,  434.682098
015,   2460320, 2460320,  453.535370
-------------------------------------------------------------------------------------------------------

