lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0001005,0000171,0001007,0006813,0008756,0007785,0000018,001024,000,000,0016,02
0000000,0004392,0001282,0001016,0015509,0017483,0016862,0003256,001024,000,000,0016,02
0000000,0001020,0000311,0001009,0008506,0010680,0009708,0000022,001024,000,001,0016,02
0000000,0003044,0001362,0001018,0017563,0019516,0018885,0001768,001024,000,001,0016,02
0000000,0001013,0000281,0001008,0007825,0009829,0008907,0000020,001024,000,002,0016,02
0000000,0003817,0001353,0001017,0016711,0018675,0017994,0002480,001024,000,002,0016,02
0000000,0000671,0000051,0001016,0016040,0017383,0016881,0000039,001024,000,000,0128,02
0000000,0002626,0001182,0001026,0026910,0027832,0027953,0001508,001024,000,000,0128,02
0000000,0000681,0000051,0001016,0016501,0017783,0017272,0000040,001024,000,001,0128,02
0000000,0002526,0001132,0001026,0027111,0027992,0028022,0001419,001024,000,001,0128,02
0000000,0000681,0000051,0001016,0016310,0017663,0017152,0000038,001024,000,002,0128,02
0000000,0002604,0001192,0001026,0027221,0028153,0028323,0001490,001024,000,002,0128,02
0000000,0000671,0000050,0001018,0018394,0019667,0019166,0000046,001024,000,000,0512,02
0000000,0002420,0001022,0001028,0029135,0029846,0030197,0001327,001024,000,000,0512,02
0000000,0000671,0000050,0001018,0018134,0019367,0018886,0000044,001024,000,001,0512,02
0000000,0002445,0000961,0001028,0028804,0029506,0029856,0001341,001024,000,001,0512,02
0000000,0000671,0000050,0001018,0018374,0019617,0019136,0000043,001024,000,002,0512,02
0000000,0002399,0001042,0001028,0029055,0029636,0030077,0001290,001024,000,002,0512,02
