lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000321,0000030,0001019,0050074,0028624,0030547,0000053,001024,000,000,16384,02
0000000,0001675,0000791,0001491,0106270,0053721,0051587,0000644,001024,000,000,16384,02
0000000,0000311,0000030,0001006,0012885,0018796,0005821,0000023,001024,001,000,16384,02
0000000,0002161,0000982,0001509,0050034,0040096,0028234,0001049,001024,001,000,16384,02
0000000,0000321,0000030,0001021,0054352,0031549,0032722,0000200,001024,002,000,16384,02
0000000,0001717,0000581,0001732,0117501,0051747,0054873,0000909,001024,002,000,16384,02
0000000,0000320,0000030,0001020,0053641,0031429,0032261,0000198,001024,003,000,16384,02
0000000,0001711,0000572,0001717,0115647,0051537,0054273,0000898,001024,003,000,16384,02
0000000,0000320,0000030,0001019,0050375,0028874,0030738,0000054,001024,000,001,16384,02
0000000,0001664,0000782,0001488,0106940,0054031,0051597,0000633,001024,000,001,16384,02
0000000,0000311,0000030,0001006,0013024,0019016,0005871,0000023,001024,001,001,16384,02
0000000,0002154,0000941,0001510,0049884,0040286,0028203,0001035,001024,001,001,16384,02
0000000,0000320,0000030,0001021,0054663,0031820,0032952,0000199,001024,002,001,16384,02
0000000,0001713,0000581,0001718,0117561,0051938,0055254,0000886,001024,002,001,16384,02
0000000,0000320,0000030,0001021,0054302,0031720,0032681,0000198,001024,003,001,16384,02
0000000,0001702,0000581,0001713,0116519,0051768,0054863,0000879,001024,003,001,16384,02
0000000,0000321,0000030,0001021,0051857,0029606,0030327,0000056,001024,000,002,16384,02
0000000,0001619,0000801,0001458,0110217,0055684,0053521,0000594,001024,000,002,16384,02
0000000,0000311,0000030,0001008,0018485,0019166,0007875,0000024,001024,001,002,16384,02
0000000,0001992,0000941,0001474,0059272,0042591,0031700,0000897,001024,001,002,16384,02
0000000,0000320,0000030,0001019,0048111,0028765,0027802,0000200,001024,002,002,16384,02
0000000,0001691,0000581,0001711,0109557,0051126,0052498,0000870,001024,002,002,16384,02
0000000,0000321,0000030,0001019,0048261,0028774,0027873,0000201,001024,003,002,16384,02
0000000,0001696,0000601,0001711,0110028,0051247,0053151,0000876,001024,003,002,16384,02
