tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.211646244, 0.217473745, 0.313663334, 1.201354980, 3.159452915, 6.014803410, 0.502204597, 0.513820827, 0.525943339, 0.000133750, 0.000166250, 0.000200000, 0.000272500, 0.000383333, 0.000396667, 0.958482087, 2.917088747, 5.768492699, 0.254037917, 0.259559989, 0.272288322, 0.241252497, 0.241905004, 0.245697498, 0.243609577, 0.251203746, 0.262144178,79.000000000,251.000000000,489.000000000,         1048576,000,000001
000,20.0, 0.202465415, 0.212309584, 0.220462084, 1.226665020, 2.190310001, 7.015808105, 0.502237499, 0.507164598, 0.537720025, 0.000133750, 0.000196667, 0.000220000, 0.000277917, 0.000385000, 0.000443333, 0.984820426, 1.947997928, 6.773469925, 0.255477905, 0.259810001, 0.274008334, 0.241002083, 0.241534591, 0.242337912, 0.243550420, 0.247267082, 0.263087511,86.000000000,169.000000000,581.000000000,         1048576,001,000001
000,20.0, 0.211882085, 0.215555832, 0.325716674, 1.199736714, 2.161863327, 6.050122738, 0.496879995, 0.507440805, 0.539532483, 0.000131667, 0.000196667, 0.000253333, 0.000290417, 0.000393333, 0.000413333, 0.958124578, 1.917639613, 5.808155060, 0.253675818, 0.259356678, 0.273263752, 0.240882084, 0.241388753, 0.248800829, 0.242510423, 0.246374577, 0.265694171,77.000000000,166.000000000,500.000000000,         1048576,002,000001
000,20.0, 0.211166248, 0.212047085, 0.215873748, 1.189064980, 2.181894064, 7.970716476, 0.497060001, 0.505219162, 0.513310432, 0.000132500, 0.000196667, 0.000210000, 0.000297917, 0.000413333, 0.000426667, 0.946517527, 1.939497471, 7.728909969, 0.253540009, 0.259891659, 0.269242495, 0.241210416, 0.241926670, 0.242574587, 0.242919996, 0.243772507, 0.250252903,77.000000000,163.000000000,653.000000000,         1048576,003,000001
000,20.0, 0.201380834, 0.212210000, 0.218327507, 1.195057034, 2.175350904, 5.130972385, 0.496743321, 0.509595394, 0.534410417, 0.000126250, 0.000166250, 0.000206667, 0.000282083, 0.000366250, 0.000493333, 0.952645004, 1.933222055, 4.889088154, 0.253422916, 0.262713343, 0.273635834, 0.241028339, 0.241418749, 0.242157921, 0.242697090, 0.244454160, 0.262009591,81.000000000,170.000000000,437.000000000,         1048576,000,000001
000,20.0, 0.211790413, 0.215136662, 0.232281670, 1.198639154, 1.268320799, 6.036329746, 0.505057514, 0.515009999, 0.536948323, 0.000132500, 0.000196667, 0.000200000, 0.000275833, 0.000375000, 0.000396667, 0.956328332, 1.026244998, 5.793973923, 0.258639991, 0.261395842, 0.274257928, 0.241373748, 0.241706252, 0.242353752, 0.243368328, 0.249634996, 0.262112498,74.000000000,86.000000000,502.000000000,         1048576,001,000001
000,20.0, 0.203126252, 0.212618753, 0.220817924, 1.215119958, 2.669760942,10.037177086, 0.496515840, 0.506826222, 0.521130443, 0.000130417, 0.000196667, 0.000200000, 0.000292500, 0.000400000, 0.000423333, 0.957428753, 1.943962932, 9.796051025, 0.253053755, 0.258728325, 0.276988328, 0.240551665, 0.241209581, 0.243266255, 0.242882088, 0.243841246, 0.253118753,79.000000000,172.000000000,899.000000000,         1048576,002,000001
000,20.0, 0.201939166, 0.212707922, 0.310360014, 1.203335881, 3.633527994, 8.943596840, 0.497379988, 0.509000421, 0.527405024, 0.000131667, 0.000196667, 0.000200000, 0.000291667, 0.000410000, 0.000473333, 0.961560845, 3.391177177, 8.701330185, 0.254051656, 0.260458320, 0.276907504, 0.241048336, 0.241697505, 0.255800009, 0.242728338, 0.244986668, 0.262911677,79.000000000,302.000000000,767.000000000,         1048576,003,000001
000,20.0, 0.212297916, 0.215712085, 0.226420000, 1.203487515, 3.142415762, 5.061968327, 0.496195823, 0.505677521, 0.517535806, 0.000133750, 0.000196667, 0.000203333, 0.000277917, 0.000381667, 0.000503333, 0.961791277, 2.900145531, 4.819957733, 0.253233761, 0.257683337, 0.270295829, 0.241092503, 0.241652921, 0.242408335, 0.242393747, 0.243518755, 0.263002098,81.000000000,256.000000000,434.000000000,         1048576,000,000001
000,20.0, 0.211991668, 0.212415829, 0.225672498, 1.195515871, 2.139547110, 7.983749866, 0.502714157, 0.517703772, 0.536064565, 0.000133750, 0.000172917, 0.000243333, 0.000254583, 0.000330417, 0.000396667, 0.953402102, 1.919927478, 7.741735935, 0.255086243, 0.268159598, 0.273371667, 0.241457909, 0.241771668, 0.246132493, 0.243191659, 0.249376252, 0.262157917,80.000000000,165.000000000,671.000000000,         1048576,001,000001
