lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0003637,0001511,0000421,0001002,0002625,0002956,0005741,0000000,001024,000,000,0001,02
0007064,0001618,0000861,0001004,0003767,0004178,0009879,0000000,001024,000,000,0001,02
0003426,0001507,0000401,0001002,0002374,0002755,0005130,0000000,001024,000,001,0001,02
0006984,0001704,0000901,0001004,0003818,0004248,0009618,0000000,001024,000,001,0001,02
0003627,0001511,0000420,0001002,0002615,0002955,0005730,0000000,001024,000,002,0001,02
0007394,0001612,0000821,0001004,0003887,0004329,0009438,0000000,001024,000,002,0001,02
0003657,0000321,0000030,0001002,0002615,0002955,0005380,0000000,001024,000,000,0032,02
0005651,0001026,0000441,0001004,0003406,0004178,0008777,0000000,001024,000,000,0032,02
0003637,0000320,0000030,0001002,0002605,0002955,0005280,0000000,001024,000,001,0032,02
0005711,0001025,0000440,0001004,0003396,0004158,0008937,0000000,001024,000,001,0032,02
0003517,0000320,0000030,0001002,0002465,0002926,0005059,0000000,001024,000,002,0032,02
0005550,0001025,0000411,0001004,0003387,0004108,0008856,0000000,001024,000,002,0032,02
0003677,0000320,0000030,0001002,0002565,0002986,0005200,0000000,001024,000,000,0128,02
0005630,0001016,0000360,0001004,0003417,0004188,0008947,0000000,001024,000,000,0128,02
0003556,0000320,0000030,0001002,0002484,0002966,0005079,0000000,001024,000,001,0128,02
0005941,0001016,0000351,0001004,0003436,0004197,0009247,0000000,001024,000,001,0128,02
0003697,0000320,0000030,0001002,0002574,0002986,0005210,0000000,001024,000,002,0128,02
0005661,0001016,0000351,0001004,0003437,0004188,0009207,0000000,001024,000,002,0128,02
0003717,0000320,0000030,0001002,0002605,0003015,0005260,0000000,001024,000,000,0512,02
0005711,0001013,0000331,0001004,0003437,0004158,0008886,0000000,001024,000,000,0512,02
0003717,0000321,0000030,0001002,0002605,0003016,0005270,0000000,001024,000,001,0512,02
0005741,0001013,0000331,0001004,0003456,0004188,0008947,0000000,001024,000,001,0512,02
0003616,0000320,0000030,0001002,0002495,0002996,0005090,0000000,001024,000,002,0512,02
0005971,0001013,0000330,0001004,0003436,0004208,0008897,0000000,001024,000,002,0512,02
