lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0004789,0002821,0000421,0001027,0002815,0004177,0006312,0000000,001024,000,000,0001,02
0007685,0003521,0000782,0001214,0004198,0006001,0009719,0000000,001024,000,000,0001,02
0007414,0004544,0000411,0001064,0005420,0006773,0009167,0000000,001024,001,000,0001,02
0012022,0006395,0000781,0001610,0007695,0009338,0014066,0000000,001024,001,000,0001,02
0006642,0003962,0000421,0001057,0005219,0005921,0008746,0000000,001024,002,000,0001,02
0011332,0005555,0000782,0001505,0007875,0008486,0013776,0000000,001024,002,000,0001,02
0006613,0003910,0000430,0001052,0005000,0005922,0008365,0000000,001024,003,000,0001,02
0010259,0006208,0000782,0001486,0006973,0007905,0013024,0000000,001024,003,000,0001,02
0004749,0002805,0000411,0001027,0002816,0004107,0006261,0000000,001024,000,001,0001,02
0008255,0003434,0000772,0001208,0004228,0006061,0009759,0000000,001024,000,001,0001,02
0006582,0003914,0000431,0001052,0005219,0005902,0008726,0000000,001024,001,001,0001,02
0010700,0006323,0000782,0001475,0007685,0008245,0013115,0000000,001024,001,001,0001,02
0007354,0004511,0000401,0001064,0005410,0006723,0009147,0000000,001024,002,001,0001,02
0011872,0006474,0000761,0001581,0007564,0009177,0013886,0000000,001024,002,001,0001,02
0006583,0003929,0000421,0001053,0005000,0005861,0008326,0000000,001024,003,001,0001,02
0010239,0005548,0000781,0001487,0007004,0007855,0013025,0000000,001024,003,001,0001,02
0004769,0002811,0000411,0001027,0002815,0004138,0006272,0000000,001024,000,002,0001,02
0008285,0003816,0000772,0001214,0004228,0006021,0009618,0000000,001024,000,002,0001,02
0007374,0004510,0000420,0001064,0005420,0006762,0009167,0000000,001024,001,002,0001,02
0012444,0006342,0000772,0001581,0007434,0009137,0013766,0000000,001024,001,002,0001,02
0006613,0003964,0000421,0001057,0005230,0005921,0008776,0000000,001024,002,002,0001,02
0011291,0006545,0000782,0001475,0007204,0008786,0013325,0000000,001024,002,002,0001,02
0006613,0003906,0000411,0001052,0005200,0005921,0008736,0000000,001024,003,002,0001,02
0010911,0005655,0000772,0001469,0007093,0008306,0012954,0000000,001024,003,002,0001,02
0003647,0000321,0000030,0001003,0002665,0002976,0005440,0000000,001024,000,000,0032,02
0005350,0001112,0000490,0001100,0003457,0003938,0009017,0000000,001024,000,000,0032,02
0007344,0000331,0000030,0001007,0005871,0006543,0010059,0000000,001024,001,000,0032,02
0014277,0001394,0000541,0001165,0016251,0013315,0031329,0000000,001024,001,000,0032,02
0007333,0000330,0000030,0001007,0005891,0006553,0010109,0000000,001024,002,000,0032,02
0014127,0001390,0000531,0001164,0016160,0013165,0030868,0000000,001024,002,000,0032,02
0006041,0000330,0000030,0001005,0004980,0005411,0007665,0000000,001024,003,000,0032,02
0009068,0001222,0000521,0001145,0006913,0007354,0011762,0000000,001024,003,000,0032,02
0020007,0001012,0000131,0001061,0018285,0019286,0037281,0000000,001024,000,001,0032,02
0032030,0003115,0000652,0001665,0030728,0031199,0054463,0000000,001024,000,001,0032,02
0015600,0000701,0000050,0001053,0005150,0014868,0008476,0000000,001024,001,001,0032,02
0024777,0002894,0000701,0001671,0015790,0023855,0018906,0000000,001024,001,001,0032,02
0017523,0000661,0000130,0001052,0006954,0016821,0012172,0000000,001024,002,001,0032,02
