lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000341,0000030,0001003,0006442,0003466,0003056,0000010,001024,000,000,16384,02
0000000,0005895,0000551,0001378,0018745,0007063,0006442,0004817,001024,000,000,16384,02
0000000,0000341,0000030,0001004,0009598,0005200,0004659,0000010,001024,001,000,16384,02
0000000,0005820,0000541,0001359,0019467,0007404,0006743,0004742,001024,001,000,16384,02
0000000,0000320,0000030,0001005,0010359,0005480,0005059,0000044,001024,002,000,16384,02
0000000,0004658,0000591,0001360,0019056,0007364,0006893,0003605,001024,002,000,16384,02
0000000,0000321,0000030,0001023,0064201,0023204,0040636,0000164,001024,003,000,16384,02
0000000,0002450,0000431,0001225,0125447,0030668,0054432,0001555,001024,003,000,16384,02
0000000,0000351,0000030,0001003,0006633,0003457,0003166,0000010,001024,000,001,16384,02
0000000,0005962,0000622,0001379,0019045,0006973,0007043,0004864,001024,000,001,16384,02
0000000,0000350,0000030,0001004,0009588,0005200,0004659,0000010,001024,001,001,16384,02
0000000,0005860,0000581,0001362,0019417,0007304,0006822,0004777,001024,001,001,16384,02
0000000,0000331,0000030,0001005,0010350,0005470,0005059,0000044,001024,002,001,16384,02
0000000,0004666,0000581,0001366,0019126,0007213,0007294,0003607,001024,002,001,16384,02
0000000,0000321,0000030,0001023,0064501,0023304,0040827,0000165,001024,003,001,16384,02
0000000,0002378,0000420,0001227,0126418,0030658,0054623,0001516,001024,003,001,16384,02
0000000,0000341,0000030,0001003,0006422,0003456,0003056,0000010,001024,000,002,16384,02
0000000,0005976,0000561,0001384,0018725,0007133,0006562,0004880,001024,000,002,16384,02
0000000,0000350,0000030,0001004,0009638,0005220,0004679,0000010,001024,001,002,16384,02
0000000,0005818,0000621,0001358,0019457,0007163,0006903,0004741,001024,001,002,16384,02
0000000,0000320,0000030,0001005,0010360,0005481,0005059,0000044,001024,002,002,16384,02
0000000,0004672,0000591,0001364,0019066,0007424,0007013,0003578,001024,002,002,16384,02
0000000,0000321,0000030,0001023,0064412,0023273,0040777,0000164,001024,003,002,16384,02
0000000,0002361,0000471,0001220,0125225,0030587,0054533,0001498,001024,003,002,16384,02
