tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.479073,  0.000283
001,  0.469973,  0.000402
001,  0.341260,  0.000190
001,  0.285028,  0.000197
001,  0.645805,  0.000150
001,  0.399725,  0.000293
001,  0.290670,  0.000228
001,  0.399453,  0.000318
001,  0.351355,  0.000177
001,  0.450452,  0.000187
002,  0.001527,  0.000437
002,  0.327102,  0.000150
002,  0.317320,  0.000110
002,  0.083050,  0.000125
002,  0.534833,  0.000127
002,  0.000460,  0.000200
002,  0.138980,  0.000128
002,  0.144465,  0.000122
002,  0.140497,  0.000120
002,  0.393447,  0.000120
003,  0.398678,  0.000352
003,  0.000587,  0.000325
003,  0.194920,  0.000195
003,  0.388850,  0.000288
003,  0.584197,  0.000207
003,  0.188647,  0.000195
003,  0.245472,  0.000163
003,  0.302932,  0.000163
003,  0.287970,  0.000187
003,  0.092333,  0.000178
004,  0.320583,  0.000350
004,  0.400778,  0.000185
004,  0.255947,  0.000200
004,  0.192515,  0.000202
004,  0.487250,  0.000170
004,  0.134453,  0.000160
004,  0.082228,  0.000155
004,  0.248948,  0.000182
004,  0.196910,  0.000187
004,  0.335917,  0.000143
005,  0.241438,  0.000340
005,  0.210492,  0.000218
005,  0.144943,  0.000143
005,  0.336288,  0.000163
005,  0.704278,  0.000155
005,  0.386382,  0.000132
005,  0.349612,  0.000157
005,  0.033228,  0.000280
005,  0.400887,  0.000372
005,  0.158225,  0.000220
006,  0.171720,  0.000338
006,  0.156992,  0.000180
006,  0.000637,  0.000233
006,  0.141060,  0.000182
006,  0.434683,  0.000173
006,  0.245670,  0.000237
006,  0.191275,  0.000222
006,  0.199473,  0.000213
006,  0.086510,  0.000193
006,  0.273220,  0.000180
008,  0.549882,  0.000470
008,  0.265347,  0.000193
008,  0.401675,  0.000340
008,  0.240443,  0.000178
008,  0.737903,  0.000360
008,  0.301440,  0.000182
008,  0.367320,  0.000257
008,  0.353038,  0.000187
008,  0.242160,  0.000145
008,  0.498402,  0.000263
007,  0.085772,  0.000332
007,  0.095678,  0.000098
007,  0.079892,  0.000127
007,  0.000352,  0.000277
007,  0.000240,  0.000283
007,  0.066667,  0.000180
007,  0.000250,  0.000188
007,  0.079170,  0.000110
007,  0.000495,  0.000170
007,  0.211122,  0.000112
010,  1.050967,  0.000452
010,  0.800858,  0.000285
010,  0.674302,  0.000280
010,  0.523530,  0.000285
010,  0.281105,  0.000272
010,  0.671270,  0.000288
010,  0.653567,  0.000295
010,  0.669538,  0.000288
010,  0.513982,  0.000260
010,  0.796975,  0.000452
009,  0.975597,  0.000393
009,  0.843137,  0.000328
009,  0.497185,  0.000165
009,  0.705257,  0.000250
009,  0.083132,  0.000163
009,  0.702843,  0.000223
009,  0.470367,  0.000155
009,  0.703855,  0.000300
009,  0.666850,  0.000160
009,  0.606672,  0.000125
011,  0.735532,  0.000338
011,  0.742422,  0.000107
011,  0.584132,  0.000128
011,  0.576385,  0.000127
011,  0.192385,  0.000143
011,  0.574013,  0.000128
011,  0.563118,  0.000127
011,  0.620498,  0.000123
011,  0.571835,  0.000127
011,  0.000887,  0.000433
012,  1.128210,  0.000422
012,  0.000730,  0.000170
012,  0.000633,  0.000310
012,  0.000233,  0.000127
012,  0.000228,  0.000113
012,  0.000357,  0.000223
012,  0.000670,  0.000493
012,  0.000237,  0.000115
012,  0.000680,  0.000210
012,  0.000670,  0.000217
013,  0.810805,  0.000335
013,  0.577902,  0.000140
013,  0.640888,  0.000140
013,  0.472998,  0.000138
013,  0.156393,  0.000133
013,  0.517950,  0.000145
013,  0.618245,  0.000152
013,  0.511417,  0.000158
013,  0.622083,  0.000148
