tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    113419,  113419,    1.081001,   30.000000,21870.783203,  626.465637,21137.771484,    6.371130,  721.067810,  614.987915,    113419,               0,000,000
001,    113419,  113419,    1.166520,   30.000000,21849.632812,  647.326782,21122.664062,    7.902151,  718.085022,  633.732117,    113419,               0,000,000
002,    113419,  113419,    1.076045,   30.000000,21890.423828,  607.277100,21226.197266,    5.136443,  653.106445,  597.372375,    113419,               0,000,000
003,    113419,  113419,    1.101523,   30.000000,21876.281250,  621.003174,21197.105469,    5.708691,  670.563721,  610.429382,    113419,               0,000,000
004,    113419,  113419,    1.184760,   30.000000,21880.501953,  617.072327,21191.113281,    6.004840,  682.340210,  605.100342,    113419,               0,000,000
005,    113419,  113419,    1.064673,   30.000000,21888.880859,  608.842285,21246.958984,    5.093137,  636.948242,  599.048096,    113419,               0,000,000
006,    113419,  113419,    1.063158,   30.000000,21862.910156,  633.497559,21178.111328,    5.611370,  679.109741,  623.162720,    113419,               0,000,000
007,    113419,  113419,    1.114340,   30.000000,21867.775391,  628.935303,21157.687500,    6.624952,  701.006775,  615.787170,    113419,               0,000,000
008,    113419,  113419,    1.054181,   30.000000,21748.294922,  749.452576,20964.158203,    7.373334,  774.919189,  734.685852,    113419,               0,000,000
009,    113419,  113419,    1.066155,   30.000000,21786.933594,  711.116211,21041.275391,    4.334286,  741.109680,  702.284485,    113419,               0,000,000
010,    113419,  113419,    1.064557,   30.000000,21792.148438,  705.769592,21021.490234,    4.613858,  765.918701,  696.631287,    113419,               0,000,000
011,    113419,  113419,    1.051518,   30.000000,21795.732422,  701.597412,21060.771484,    4.562196,  730.392151,  692.528015,    113419,               0,000,000
012,    113418,  113418,    1.045914,   30.000000,21791.232422,  705.827942,21054.363281,    4.403319,  731.958252,  696.815735,    113418,               0,000,000
013,    113419,  113419,    1.057845,   30.000000,21782.929688,  714.245422,21033.626953,    4.341142,  744.539978,  705.455261,    113419,               0,000,000
014,    113418,  113418,    1.049613,   30.000000,21779.982422,  717.936218,21033.617188,    4.504873,  741.907043,  708.935547,    113418,               0,000,000
015,    113418,  113418,    1.057432,   30.000000,21788.410156,  709.271973,21051.474609,    4.354933,  732.570557,  700.507690,    113418,               0,000,000
000,    111119,  111119,    1.048699,   30.000000,21888.496094,  609.086060,21188.761719,    5.180616,  689.648071,  598.789185,    111119,               0,000,001
001,    111118,  111118,    1.106204,   30.000000,21862.148438,  634.918762,21119.878906,    7.516251,  730.699524,  621.759094,    111118,               0,000,001
002,    111119,  111119,    1.079456,   30.000000,21885.181641,  612.506042,21190.019531,    5.675143,  683.178955,  601.531738,    111119,               0,000,001
003,    111118,  111118,    1.062125,   30.000000,21880.417969,  617.060669,21194.613281,    5.163161,  676.474182,  607.218811,    111118,               0,000,001
004,    111119,  111119,    1.214148,   30.000000,21870.929688,  626.588623,21118.654297,    6.861318,  743.709351,  613.057434,    111119,               0,000,001
005,    111119,  111119,    1.054429,   30.000000,21887.513672,  610.364380,21236.878906,    5.383314,  645.281982,  600.277161,    111119,               0,000,001
006,    111118,  111118,    1.055477,   30.000000,21860.134766,  636.323303,21144.761719,    5.739332,  709.914062,  625.642456,    111118,               0,000,001
007,    111118,  111118,    1.062313,   30.000000,21894.898438,  602.413879,21241.841797,    5.070222,  646.809204,  592.271667,    111118,               0,000,001
008,    111118,  111118,    1.021919,   30.000000,21762.453125,  734.680237,20956.593750,    7.149744,  796.905029,  720.285583,    111118,               0,000,001
009,    111119,  111119,    1.033259,   30.000000,21801.818359,  695.834167,21053.373047,    4.462404,  744.056824,  686.962158,    111119,               0,000,001
010,    111119,  111119,    1.048849,   30.000000,21803.990234,  693.755981,21060.273438,    4.320868,  739.266479,  685.037292,    111119,               0,000,001
011,    111118,  111118,    1.026916,   30.000000,21807.292969,  690.191895,21089.386719,    4.414892,  713.454224,  681.389465,    111118,               0,000,001
012,    111119,  111119,    1.012253,   30.000000,21805.914062,  691.559937,21065.736328,    4.210108,  735.462341,  682.841980,    111119,               0,000,001
013,    111118,  111118,    1.045746,   30.000000,21793.912109,  703.381897,21037.783203,    4.653831,  751.410156,  694.384094,    111118,               0,000,001
014,    111119,  111119,    1.040216,   30.000000,21798.535156,  699.471924,21041.517578,    4.562567,  752.688171,  690.557678,    111119,               0,000,001
015,    111119,  111119,    1.028771,   30.000000,21805.896484,  691.898010,21083.806641,    4.399786,  717.782959,  683.149170,    111119,               0,000,001
