tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1665064, 1665064,   15.659292,   30.000000,11319.770508,11148.510742,   50.965382,  101.911491,11122.793945,10924.699219,   1665064,               0,000,000
000,   1659284, 1659284,   15.511959,   30.000000,11305.687500,11162.929688,   50.663300,  101.326691,11110.855469,10940.272461,   1659284,               0,000,001
