tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00147832,010,00074511,00000000,00000000,001024,000,000,00000016,00074511,02,0000000017404495,00000000
001,00000000,00145210,010,00073217,00000000,00000000,001024,000,000,00000016,00073217,02,0000000016893430,00000000
002,00000000,00148324,010,00074481,00000000,00000000,001024,000,000,00000016,00074481,02,0000000021096585,00000000
003,00000000,00148201,010,00074514,00000000,00000000,001024,000,000,00000016,00074514,02,0000000022523677,00000000
004,00000000,00146714,010,00073941,00000000,00000000,001024,000,000,00000016,00073941,02,0000000019699341,00000000
005,00000000,00146537,010,00073866,00000000,00000000,001024,000,000,00000016,00073866,02,0000000027431341,00000000
006,00000000,00146692,010,00073726,00000000,00000000,001024,000,000,00000016,00073726,02,0000000021819179,00000000
007,00000000,00146520,010,00073711,00000000,00000000,001024,000,000,00000016,00073711,02,0000000016582004,00000000
008,00000000,00147370,010,00074185,00000000,00000000,001024,000,000,00000016,00074185,02,0000000022515355,00000000
009,00000000,00146056,010,00073353,00000000,00000000,001024,000,000,00000016,00073353,02,0000000017425876,00000000
010,00000000,00146792,010,00073839,00000000,00000000,001024,000,000,00000016,00073839,02,0000000034442882,00000000
011,00000000,00146449,010,00073316,00000000,00000000,001024,000,000,00000016,00073316,02,0000000021280753,00000000
012,00000000,00146901,010,00074080,00000000,00000000,001024,000,000,00000016,00074080,02,0000000023892077,00000000
013,00000000,00148053,010,00074570,00000000,00000000,001024,000,000,00000016,00074570,02,0000000030779838,00000000
014,00000000,00145259,010,00072864,00000000,00000000,001024,000,000,00000016,00072864,02,0000000021311389,00000000
015,00000000,00145882,010,00073139,00000000,00000000,001024,000,000,00000016,00073139,02,0000000022499230,00000000
016,00000000,00146773,010,00073857,00000000,00000000,001024,000,000,00000016,00073857,02,0000000025864872,00000000
017,00000000,00147763,010,00074404,00000000,00000000,001024,000,000,00000016,00074404,02,0000000031972778,00000000
018,00000000,00147565,010,00074098,00000000,00000000,001024,000,000,00000016,00074098,02,0000000030357048,00000000
019,00000000,00146497,010,00073335,00000000,00000000,001024,000,000,00000016,00073335,02,0000000018172459,00000000
020,00000000,00146597,010,00073756,00000000,00000000,001024,000,000,00000016,00073756,02,0000000019765073,00000000
021,00000000,00147247,010,00074265,00000000,00000000,001024,000,000,00000016,00074265,02,0000000027392303,00000000
022,00000000,00145886,010,00073249,00000000,00000000,001024,000,000,00000016,00073249,02,0000000022305900,00000000
023,00000000,00146712,010,00073440,00000000,00000000,001024,000,000,00000016,00073440,02,0000000022492839,00000000
024,00000000,00147330,010,00074130,00000000,00000000,001024,000,000,00000016,00074130,02,0000000029682021,00000000
025,00000000,00146133,010,00073404,00000000,00000000,001024,000,000,00000016,00073404,02,0000000022034903,00000000
026,00000000,00147492,010,00074290,00000000,00000000,001024,000,000,00000016,00074290,02,0000000026063436,00000000
027,00000000,00146916,010,00073873,00000000,00000000,001024,000,000,00000016,00073873,02,0000000025005388,00000000
028,00000000,00146518,010,00074102,00000000,00000000,001024,000,000,00000016,00074102,02,0000000027969420,00000000
029,00000000,00144935,010,00072797,00000000,00000000,001024,000,000,00000016,00072797,02,0000000021864330,00000000
030,00000000,00144121,010,00072831,00000000,00000000,001024,000,000,00000016,00072831,02,0000000024452407,00000000
031,00000000,00147659,010,00074208,00000000,00000000,001024,000,000,00000016,00074208,02,0000000022436231,00000000
000,00000000,00142863,010,00071756,00000000,00000000,001024,000,001,00000016,00071756,02,0000000014400233,00000000
001,00000000,00144529,010,00072563,00000000,00000000,001024,000,001,00000016,00072563,02,0000000013532957,00000000
002,00000000,00147886,010,00074435,00000000,00000000,001024,000,001,00000016,00074435,02,0000000017661916,00000000
003,00000000,00144942,010,00072879,00000000,00000000,001024,000,001,00000016,00072879,02,0000000013817483,00000000
004,00000000,00147987,010,00074347,00000000,00000000,001024,000,001,00000016,00074347,02,0000000018919103,00000000
005,00000000,00147453,010,00074146,00000000,00000000,001024,000,001,00000016,00074146,02,0000000020949633,00000000
006,00000000,00144146,010,00072580,00000000,00000000,001024,000,001,00000016,00072580,02,0000000015798131,00000000
007,00000000,00146731,010,00073934,00000000,00000000,001024,000,001,00000016,00073934,02,0000000017916168,00000000
008,00000000,00147535,010,00073977,00000000,00000000,001024,000,001,00000016,00073977,02,0000000022204598,00000000
009,00000000,00144408,010,00072356,00000000,00000000,001024,000,001,00000016,00072356,02,0000000015137838,00000000
010,00000000,00143102,010,00071749,00000000,00000000,001024,000,001,00000016,00071749,02,0000000015887460,00000000
011,00000000,00148243,010,00074687,00000000,00000000,001024,000,001,00000016,00074687,02,0000000020977658,00000000
012,00000000,00143777,010,00072357,00000000,00000000,001024,000,001,00000016,00072357,02,0000000015445760,00000000
013,00000000,00146959,010,00074061,00000000,00000000,001024,000,001,00000016,00074061,02,0000000022051590,00000000
014,00000000,00143363,010,00072272,00000000,00000000,001024,000,001,00000016,00072272,02,0000000015267203,00000000
015,00000000,00143588,010,00072064,00000000,00000000,001024,000,001,00000016,00072064,02,0000000015257430,00000000
016,00000000,00147457,010,00074177,00000000,00000000,001024,000,001,00000016,00074177,02,0000000021884571,00000000
017,00000000,00144565,010,00072964,00000000,00000000,001024,000,001,00000016,00072964,02,0000000016121216,00000000
018,00000000,00144169,010,00072589,00000000,00000000,001024,000,001,00000016,00072589,02,0000000017130098,00000000
019,00000000,00147567,010,00074402,00000000,00000000,001024,000,001,00000016,00074402,02,0000000020690249,00000000
020,00000000,00146943,010,00073863,00000000,00000000,001024,000,001,00000016,00073863,02,0000000020439513,00000000
021,00000000,00144865,010,00072700,00000000,00000000,001024,000,001,00000016,00072700,02,0000000017451702,00000000
022,00000000,00146025,010,00073476,00000000,00000000,001024,000,001,00000016,00073476,02,0000000021600510,00000000
023,00000000,00148294,010,00074634,00000000,00000000,001024,000,001,00000016,00074634,02,0000000022663061,00000000
024,00000000,00143368,010,00071940,00000000,00000000,001024,000,001,00000016,00071940,02,0000000019166097,00000000
025,00000000,00143321,010,00071837,00000000,00000000,001024,000,001,00000016,00071837,02,0000000017836146,00000000
026,00000000,00147628,010,00073966,00000000,00000000,001024,000,001,00000016,00073966,02,0000000023364404,00000000
027,00000000,00148435,010,00074653,00000000,00000000,001024,000,001,00000016,00074653,02,0000000020899995,00000000
028,00000000,00144237,010,00072398,00000000,00000000,001024,000,001,00000016,00072398,02,0000000016621816,00000000
029,00000000,00147097,010,00074284,00000000,00000000,001024,000,001,00000016,00074284,02,0000000021096017,00000000
030,00000000,00148877,010,00074691,00000000,00000000,001024,000,001,00000016,00074691,02,0000000023096466,00000000
031,00000000,00144659,010,00072604,00000000,00000000,001024,000,001,00000016,00072604,02,0000000018366227,00000000
000,00000000,00144704,010,00072506,00000000,00000000,001024,000,002,00000016,00072506,02,0000000016923478,00000000
001,00000000,00142182,010,00071308,00000000,00000000,001024,000,002,00000016,00071308,02,0000000015237483,00000000
002,00000000,00146420,010,00073640,00000000,00000000,001024,000,002,00000016,00073640,02,0000000020102453,00000000
003,00000000,00145993,010,00073504,00000000,00000000,001024,000,002,00000016,00073504,02,0000000022219948,00000000
004,00000000,00142949,010,00071405,00000000,00000000,001024,000,002,00000016,00071405,02,0000000018576654,00000000
005,00000000,00143916,010,00072170,00000000,00000000,001024,000,002,00000016,00072170,02,0000000019247148,00000000
006,00000000,00145991,010,00073706,00000000,00000000,001024,000,002,00000016,00073706,02,0000000028917330,00000000
007,00000000,00145727,010,00073358,00000000,00000000,001024,000,002,00000016,00073358,02,0000000020508671,00000000
008,00000000,00145343,010,00072992,00000000,00000000,001024,000,002,00000016,00072992,02,0000000028630575,00000000
009,00000000,00143558,010,00072110,00000000,00000000,001024,000,002,00000016,00072110,02,0000000019269779,00000000
010,00000000,00145918,010,00073203,00000000,00000000,001024,000,002,00000016,00073203,02,0000000031950600,00000000
011,00000000,00143861,010,00072432,00000000,00000000,001024,000,002,00000016,00072432,02,0000000019099459,00000000
012,00000000,00145295,010,00073242,00000000,00000000,001024,000,002,00000016,00073242,02,0000000027307086,00000000
013,00000000,00142630,010,00071782,00000000,00000000,001024,000,002,00000016,00071782,02,0000000020297567,00000000
014,00000000,00144432,010,00072661,00000000,00000000,001024,000,002,00000016,00072661,02,0000000019101335,00000000
015,00000000,00146769,010,00073344,00000000,00000000,001024,000,002,00000016,00073344,02,0000000030068513,00000000
016,00000000,00142941,010,00072095,00000000,00000000,001024,000,002,00000016,00072095,02,0000000018906430,00000000
017,00000000,00148063,010,00074291,00000000,00000000,001024,000,002,00000016,00074291,02,0000000031426705,00000000
