tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00037633,00037633,010,00075266,00000000,001024,001,000,0512
001,00067013,00067013,010,00134026,00000000,001024,001,000,0512
002,00055631,00055631,010,00111262,00000000,001024,001,000,0512
003,00069760,00069760,010,00139520,00000000,001024,001,000,0512
004,00056002,00056002,010,00112004,00000000,001024,001,000,0512
005,00066061,00066061,010,00132122,00000000,001024,001,000,0512
006,00064528,00064528,010,00129056,00000000,001024,001,000,0512
007,00090103,00090103,010,00180206,00000000,001024,001,000,0512
008,00040400,00040400,010,00080800,00000000,001024,001,000,0512
009,00049382,00049382,010,00098764,00000000,001024,001,000,0512
010,00074353,00074353,010,00148706,00000000,001024,001,000,0512
011,00063635,00063635,010,00127270,00000000,001024,001,000,0512
012,00065238,00065238,010,00130476,00000000,001024,001,000,0512
013,00059729,00059729,010,00119458,00000000,001024,001,000,0512
014,00077955,00077955,010,00155910,00000000,001024,001,000,0512
015,00069625,00069625,010,00139250,00000000,001024,001,000,0512
016,00053356,00053356,010,00106712,00000000,001024,001,000,0512
017,00084752,00084752,010,00169504,00000000,001024,001,000,0512
018,00050340,00050340,010,00100680,00000000,001024,001,000,0512
019,00062948,00062948,010,00125896,00000000,001024,001,000,0512
020,00055764,00055764,010,00111528,00000000,001024,001,000,0512
021,00071004,00071004,010,00142008,00000000,001024,001,000,0512
022,00032994,00032994,010,00065988,00000000,001024,001,000,0512
023,00061000,00061000,010,00122000,00000000,001024,001,000,0512
024,00035688,00035688,010,00071376,00000000,001024,001,000,0512
025,00045370,00045370,010,00090740,00000000,001024,001,000,0512
026,00070825,00070825,010,00141650,00000000,001024,001,000,0512
027,00050510,00050510,010,00101020,00000000,001024,001,000,0512
028,00062341,00062341,010,00124682,00000000,001024,001,000,0512
029,00065870,00065870,010,00131740,00000000,001024,001,000,0512
030,00070381,00070381,010,00140762,00000000,001024,001,000,0512
031,00040678,00040678,010,00081356,00000000,001024,001,000,0512
000,00042864,00042864,010,00085728,00000000,001024,001,001,0512
001,00056151,00056151,010,00112302,00000000,001024,001,001,0512
002,00078753,00078753,010,00157506,00000000,001024,001,001,0512
003,00047214,00047214,010,00094428,00000000,001024,001,001,0512
004,00051696,00051696,010,00103392,00000000,001024,001,001,0512
005,00067300,00067300,010,00134600,00000000,001024,001,001,0512
006,00050621,00050621,010,00101242,00000000,001024,001,001,0512
007,00067303,00067303,010,00134606,00000000,001024,001,001,0512
008,00053690,00053690,010,00107380,00000000,001024,001,001,0512
009,00068616,00068616,010,00137232,00000000,001024,001,001,0512
010,00047182,00047182,010,00094364,00000000,001024,001,001,0512
011,00073248,00073248,010,00146496,00000000,001024,001,001,0512
012,00056271,00056271,010,00112542,00000000,001024,001,001,0512
013,00048980,00048980,010,00097960,00000000,001024,001,001,0512
014,00046518,00046518,010,00093036,00000000,001024,001,001,0512
015,00068415,00068415,010,00136830,00000000,001024,001,001,0512
016,00071330,00071330,010,00142660,00000000,001024,001,001,0512
017,00042445,00042445,010,00084890,00000000,001024,001,001,0512
018,00053695,00053695,010,00107390,00000000,001024,001,001,0512
019,00035957,00035957,010,00071914,00000000,001024,001,001,0512
020,00057887,00057887,010,00115774,00000000,001024,001,001,0512
021,00045623,00045623,010,00091246,00000000,001024,001,001,0512
022,00076813,00076813,010,00153626,00000000,001024,001,001,0512
023,00066393,00066393,010,00132786,00000000,001024,001,001,0512
024,00058616,00058616,010,00117232,00000000,001024,001,001,0512
025,00047903,00047903,010,00095806,00000000,001024,001,001,0512
026,00058535,00058535,010,00117070,00000000,001024,001,001,0512
027,00041695,00041695,010,00083390,00000000,001024,001,001,0512
028,00062896,00062896,010,00125792,00000000,001024,001,001,0512
029,00054886,00054886,010,00109772,00000000,001024,001,001,0512
030,00065005,00065005,010,00130010,00000000,001024,001,001,0512
031,00047197,00047197,010,00094394,00000000,001024,001,001,0512
000,00056232,00056232,010,00112464,00000000,001024,001,002,0512
001,00060270,00060270,010,00120540,00000000,001024,001,002,0512
002,00071910,00071910,010,00143820,00000000,001024,001,002,0512
003,00069401,00069401,010,00138802,00000000,001024,001,002,0512
004,00054516,00054516,010,00109032,00000000,001024,001,002,0512
005,00057673,00057673,010,00115346,00000000,001024,001,002,0512
006,00062822,00062822,010,00125644,00000000,001024,001,002,0512
007,00044188,00044188,010,00088376,00000000,001024,001,002,0512
008,00067068,00067068,010,00134136,00000000,001024,001,002,0512
009,00064024,00064024,010,00128048,00000000,001024,001,002,0512
010,00062036,00062036,010,00124072,00000000,001024,001,002,0512
011,00058383,00058383,010,00116766,00000000,001024,001,002,0512
012,00054309,00054309,010,00108618,00000000,001024,001,002,0512
013,00048655,00048655,010,00097310,00000000,001024,001,002,0512
014,00045097,00045097,010,00090194,00000000,001024,001,002,0512
015,00058718,00058718,010,00117436,00000000,001024,001,002,0512
016,00067862,00067862,010,00135724,00000000,001024,001,002,0512
017,00068519,00068519,010,00137038,00000000,001024,001,002,0512
018,00047186,00047186,010,00094372,00000000,001024,001,002,0512
019,00049378,00049378,010,00098756,00000000,001024,001,002,0512
020,00054021,00054021,010,00108042,00000000,001024,001,002,0512
021,00054428,00054428,010,00108856,00000000,001024,001,002,0512
022,00052613,00052613,010,00105226,00000000,001024,001,002,0512
023,00062418,00062418,010,00124836,00000000,001024,001,002,0512
024,00047952,00047952,010,00095904,00000000,001024,001,002,0512
025,00057517,00057517,010,00115034,00000000,001024,001,002,0512
026,00043484,00043484,010,00086968,00000000,001024,001,002,0512
027,00057519,00057519,010,00115038,00000000,001024,001,002,0512
028,00061647,00061647,010,00123294,00000000,001024,001,002,0512
029,00056798,00056798,010,00113596,00000000,001024,001,002,0512
030,00046137,00046137,010,00092274,00000000,001024,001,002,0512
031,00043943,00043943,010,00087886,00000000,001024,001,002,0512
