0000000,0000571,0000091,0001011,0011853,0011943,0024696,0000021,001024,000,000,16384
0000000,0003998,0002605,0001740,0029186,0027532,0051818,0002678,001024,000,000,16384
0000000,0000581,0000091,0001011,0009859,0011793,0022763,0000020,001024,001,000,16384
0000000,0003644,0002405,0001677,0026640,0026039,0047289,0002351,001024,001,000,16384
0000000,0000601,0000091,0001007,0005160,0008235,0013896,0000014,001024,002,000,16384
0000000,0002816,0003216,0001419,0007153,0023064,0028915,0001598,001024,002,000,16384
0000000,0000581,0000100,0001008,0008235,0009838,0018826,0000017,001024,000,002,16384
0000000,0004771,0002375,0001688,0024457,0023064,0044244,0003321,001024,000,002,16384
0000000,0000621,0000100,0001006,0005120,0007414,0012904,0000013,001024,001,002,16384
0000000,0005206,0003386,0001689,0006693,0018355,0024155,0003728,001024,001,002,16384
0000000,0000581,0000091,0001009,0009988,0010720,0021651,0000020,001024,002,002,16384
0000000,0003415,0002234,0001565,0024245,0022963,0042801,0002154,001024,002,002,16384
