tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.000608  0.000275
001,  0.000087  0.000090
001,  0.000057  0.000067
001,  0.000060  0.000075
001,  0.000058  0.000065
001,  0.000070  0.000063
001,  0.000062  0.000073
001,  0.000063  0.000065
001,  0.000065  0.000067
001,  0.000073  0.000067
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000413  0.000160
001,  0.000060  0.000077
001,  0.000065  0.000093
001,  0.000060  0.000060
001,  0.000062  0.000065
001,  0.000062  0.000060
001,  0.000063  0.000068
001,  0.000062  0.000060
001,  0.000078  0.000065
001,  0.000065  0.000060
-----------------------------------------------------------------------------------------------

