tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  0.822867,  1.906497,000,000
001,  1.380933,  3.375447,000,000
002,  0.520586,  1.228094,000,000
003,  0.613865,  1.346719,000,000
004,  1.523560,  3.286359,000,000
005,  1.887299,  4.406056,000,000
006,  1.170693,  2.702957,000,000
007,  2.421878,  5.811021,000,000
008,  0.675672,  1.562541,000,000
009,  1.248046,  3.115214,000,000
010,  1.060903,  2.358651,000,000
011,  1.243801,  2.907119,000,000
012,  2.783453,  6.835437,000,000
013,  2.142889,  5.000921,000,000
014,  1.689153,  4.217895,000,000
015,  2.570063,  6.020604,000,000
000,  1.573586,  3.495469,000,001
001,  1.572658,  3.751868,000,001
002,  0.859115,  2.032885,000,001
003,  2.799087,  6.131982,000,001
004,  1.767540,  3.916401,000,001
005,  2.609668,  5.860497,000,001
006,  2.744511,  6.162144,000,001
007,  2.886327,  6.980497,000,001
008,  0.866602,  1.979284,000,001
009,  0.776019,  1.924907,000,001
010,  1.610884,  3.267542,000,001
011,  0.863194,  2.129377,000,001
012,  1.198065,  2.813751,000,001
013,  2.081708,  5.216945,000,001
014,  0.267011,  0.669088,000,001
015,  0.444029,  1.053969,000,001
