tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000007,    0.000000,    0.125155,    0.053335,    0.001389,    0.000587,    0.123435,    0.052603,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.547527,    0.032059,    0.514708,    0.000288,    0.032716,    0.031634,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.422421,    0.025922,    0.392916,    0.000200,    0.029350,    0.025598,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.409753,    0.025735,    0.380784,    0.000210,    0.028836,    0.025444,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.401286,    0.026840,    0.372724,    0.000224,    0.028435,    0.026533,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.400313,    0.029905,    0.370898,    0.000205,    0.029296,    0.029612,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.401054,    0.026427,    0.371024,    0.000205,    0.029840,    0.026137,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.401543,    0.025318,    0.372980,    0.000240,    0.028431,    0.025006,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.393394,    0.026422,    0.364998,    0.000249,    0.028264,    0.026075,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.387780,    0.050331,    0.359674,    0.000264,    0.027991,    0.049991,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.389768,    0.024964,    0.361646,    0.000225,    0.027988,    0.024599,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.390789,    0.024953,    0.362927,    0.000201,    0.027741,    0.024685,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.388693,    0.028589,    0.360590,    0.000239,    0.027976,    0.028247,         0,               0,000,000
000,         0,       0,    0.000011,    0.000000,    0.390835,    0.028040,    0.360271,    0.000192,    0.030400,    0.027769,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.402646,    0.026196,    0.372620,    0.000214,    0.029827,    0.025906,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.400617,    0.025835,    0.372200,    0.000219,    0.028288,    0.025541,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.395145,    0.029273,    0.366738,    0.000223,    0.028274,    0.028956,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    7.560654,    0.025709,    7.530900,    0.000221,    0.029593,    0.025405,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.415072,    0.028651,    0.386465,    0.000204,    0.028471,    0.028311,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.414482,    0.026957,    0.383691,    0.000223,    0.030661,    0.026665,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.237068,    0.029489,    0.177597,    0.000308,    0.059129,    0.029056,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.519045,    0.026143,    0.490768,    0.000149,    0.028187,    0.025861,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.421293,    0.026625,    0.393829,    0.000139,    0.027385,    0.026414,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.409027,    0.026667,    0.381472,    0.000149,    0.027475,    0.026468,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.401331,    0.025741,    0.373903,    0.000139,    0.027357,    0.025549,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.404430,    0.025873,    0.377023,    0.000136,    0.027273,    0.025677,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.401239,    0.026294,    0.374229,    0.000140,    0.026953,    0.026081,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.401938,    0.025959,    0.373564,    0.000186,    0.028291,    0.025697,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.392086,    0.025288,    0.365447,    0.000145,    0.026573,    0.025083,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.412873,    0.025203,    0.386193,    0.000121,    0.026623,    0.024959,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.389311,    0.025928,    0.362820,    0.000145,    0.026432,    0.025718,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.391083,    0.025329,    0.363437,    0.000146,    0.027588,    0.025115,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.390909,    0.025319,    0.364244,    0.000197,    0.026609,    0.025058,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.393938,    0.025186,    0.366888,    0.000166,    0.026935,    0.024959,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.404103,    0.026418,    0.376601,    0.000142,    0.027433,    0.026212,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.399770,    0.026478,    0.372560,    0.000158,    0.027144,    0.026263,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    7.875812,    0.025717,    7.846266,    0.000223,    0.029424,    0.025425,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.416180,    0.025786,    0.387222,    0.000130,    0.028884,    0.025530,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.414591,    0.026330,    0.386607,    0.000157,    0.027921,    0.026107,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.405213,    0.025822,    0.377362,    0.000130,    0.027787,    0.025635,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    0.306011,    0.028907,    0.266265,    0.000335,    0.039499,    0.028448,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.507750,    0.027779,    0.476501,    0.000222,    0.031162,    0.027467,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.418288,    0.027320,    0.388952,    0.000195,    0.029249,    0.027046,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.408323,    0.027400,    0.379040,    0.000209,    0.029204,    0.027101,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.399888,    0.027534,    0.370394,    0.000205,    0.029377,    0.027244,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.402824,    0.027321,    0.373268,    0.000203,    0.029489,    0.027025,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.400267,    0.027153,    0.370661,    0.000206,    0.029545,    0.026858,         0,               0,000,000
