tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00001862,00001862,010,00098664,00000488,001024,001,000,0512
001,00001622,00001622,010,00070703,00000406,001024,001,000,0512
002,00002137,00002137,010,00112796,00000547,001024,001,000,0512
003,00002360,00002360,010,00111514,00000650,001024,001,000,0512
004,00002054,00002054,010,00086652,00000540,001024,001,000,0512
005,00001711,00001711,010,00068442,00000420,001024,001,000,0512
006,00002260,00002260,010,00120783,00000581,001024,001,000,0512
007,00001492,00001492,010,00075241,00000401,001024,001,000,0512
008,00001928,00001928,010,00105533,00000485,001024,001,000,0512
009,00001605,00001605,010,00071686,00000459,001024,001,000,0512
010,00001849,00001849,010,00079307,00000516,001024,001,000,0512
011,00002069,00002069,010,00103025,00000543,001024,001,000,0512
012,00002172,00002172,010,00111327,00000540,001024,001,000,0512
013,00001922,00001922,010,00083405,00000476,001024,001,000,0512
014,00001924,00001924,010,00079975,00000530,001024,001,000,0512
015,00002245,00002245,010,00083194,00000601,001024,001,000,0512
016,00002279,00002279,010,00084482,00000557,001024,001,000,0512
017,00001295,00001295,010,00065859,00000344,001024,001,000,0512
018,00001779,00001779,010,00083143,00000439,001024,001,000,0512
019,00002071,00002071,010,00079454,00000529,001024,001,000,0512
020,00002385,00002385,010,00117123,00000619,001024,001,000,0512
021,00002066,00002066,010,00076740,00000520,001024,001,000,0512
022,00001831,00001831,010,00075220,00000459,001024,001,000,0512
023,00001809,00001809,010,00084768,00000473,001024,001,000,0512
024,00002371,00002371,010,00090968,00000600,001024,001,000,0512
025,00001382,00001382,010,00069119,00000359,001024,001,000,0512
026,00001999,00001999,010,00097348,00000549,001024,001,000,0512
027,00002267,00002267,010,00082153,00000569,001024,001,000,0512
028,00002094,00002094,010,00088032,00000529,001024,001,000,0512
029,00002031,00002031,010,00089623,00000515,001024,001,000,0512
030,00002053,00002053,010,00088315,00000556,001024,001,000,0512
031,00001910,00001910,010,00095031,00000485,001024,001,000,0512
000,00002292,00002292,010,00107643,00000575,001024,002,000,0512
001,00002216,00002216,010,00105647,00000566,001024,002,000,0512
002,00001689,00001689,010,00080956,00000413,001024,002,000,0512
003,00001750,00001750,010,00067117,00000451,001024,002,000,0512
004,00001939,00001939,010,00112625,00000509,001024,002,000,0512
