lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000180,0000030,0001012,0009939,0010390,0010059,0000018,001024,000,000,0032,01
0000000,0002986,0000381,0001299,0021821,0021730,0021941,0001898,001024,000,000,0032,01
0000000,0000180,0000030,0001010,0009077,0009678,0009237,0000067,001024,001,000,0032,01
0000000,0031666,0000261,0001255,0019066,0019467,0021571,0028564,001024,001,000,0032,01
0000000,0000180,0000030,0001009,0008506,0009127,0008686,0000064,001024,002,000,0032,01
0000000,0001822,0000270,0001241,0016501,0017252,0017974,0000776,001024,002,000,0032,01
0000000,0000180,0000030,0001009,0008536,0009158,0008716,0000064,001024,003,000,0032,01
0000000,0001818,0000261,0001240,0016822,0017313,0018004,0000761,001024,003,000,0032,01
0000000,0000180,0000040,0001014,0013475,0013926,0013565,0000019,001024,000,000,0128,01
0000000,0002245,0000411,0001234,0024706,0024737,0024596,0001205,001024,000,000,0128,01
0000000,0000171,0000030,0001010,0009758,0010330,0009888,0000070,001024,001,000,0128,01
0000000,0001503,0000250,0001208,0018224,0019597,0019366,0000511,001024,001,000,0128,01
0000000,0000171,0000030,0001010,0009759,0010339,0009889,0000070,001024,002,000,0128,01
0000000,0001517,0000241,0001211,0018134,0018775,0018785,0000507,001024,002,000,0128,01
0000000,0000171,0000030,0001010,0009979,0010530,0010099,0000072,001024,003,000,0128,01
0000000,0017242,0000241,0001216,0018525,0019527,0019346,0000669,001024,003,000,0128,01
0000000,0000171,0000030,0001014,0014457,0014868,0014507,0000021,001024,000,000,0512,01
0000000,0002003,0000341,0001219,0025407,0025097,0024827,0000992,001024,000,000,0512,01
0000000,0000171,0000030,0001010,0010309,0010861,0010430,0000075,001024,001,000,0512,01
0000000,0001373,0000221,0001204,0018755,0020067,0018915,0000461,001024,001,000,0512,01
0000000,0000170,0000030,0001010,0010209,0010780,0010350,0000074,001024,002,000,0512,01
0000000,0001325,0000230,0001198,0018655,0019597,0019757,0000420,001024,002,000,0512,01
0000000,0000170,0000030,0001010,0010189,0010770,0010329,0000074,001024,003,000,0512,01
0000000,0001325,0000230,0001200,0019146,0019096,0019106,0000426,001024,003,000,0512,01
