tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   2707827, 2707827,  437.134186
001,   2707830, 2707830,  448.388580
002,   2707831, 2707831,  463.134308
003,   2707828, 2707828,  425.512115
004,   2707833, 2707833,  391.034546
005,   2707829, 2707829,  427.296417
006,   2707829, 2707829,  460.027039
007,   2707827, 2707827,  420.858032
008,   2707831, 2707831,  441.319214
009,   2707828, 2707828,  453.958618
010,   2707827, 2707827,  437.067078
011,   2707826, 2707826,  464.384857
012,   2707826, 2707826,  425.803986
013,   2707830, 2707830,  431.011627
014,   2707832, 2707832,  504.833649
015,   2707828, 2707828,  482.317108
-------------------------------------------------------------------------------------------------------

RUN 1
000,   2735932, 2735932,  405.955475
001,   2735941, 2735941,  456.196533
002,   2735937, 2735937,  434.340118
003,   2735937, 2735937,  408.784027
004,   2735934, 2735934,  458.662079
005,   2735936, 2735936,  418.933624
006,   2735936, 2735936,  443.979156
007,   2735936, 2735936,  412.200897
008,   2735936, 2735936,  450.464966
009,   2735933, 2735933,  472.462189
010,   2735935, 2735935,  396.161774
011,   2735937, 2735937,  436.792877
012,   2735932, 2735932,  423.166321
013,   2735935, 2735935,  440.784302
014,   2735936, 2735936,  551.635132
015,   2735935, 2735935,  498.291107
-------------------------------------------------------------------------------------------------------

RUN 2
000,   2682400, 2682400,  397.303894
001,   2682407, 2682407,  446.840820
002,   2682409, 2682409,  430.723358
003,   2682405, 2682405,  456.207428
004,   2682407, 2682407,  493.226837
005,   2682405, 2682405,  394.354797
006,   2682407, 2682407,  426.195496
007,   2682407, 2682407,  446.389771
008,   2682408, 2682408,  446.312866
009,   2682410, 2682410,  465.152161
010,   2682410, 2682410,  453.326721
011,   2682405, 2682405,  430.626038
012,   2682407, 2682407,  425.327545
013,   2682404, 2682404,  461.090942
014,   2682413, 2682413,  514.759338
015,   2682407, 2682407,  483.974121
-------------------------------------------------------------------------------------------------------

RUN 3
000,   2790415, 2790415,  421.178436
001,   2790417, 2790417,  445.542664
002,   2790418, 2790418,  386.265900
003,   2790414, 2790414,  462.639740
004,   2790416, 2790416,  434.999878
005,   2790417, 2790417,  408.993103
006,   2790418, 2790418,  407.091248
007,   2790417, 2790417,  427.828613
008,   2790419, 2790419,  426.837067
009,   2790417, 2790417,  413.815918
010,   2790415, 2790415,  486.130707
011,   2790416, 2790416,  440.488129
012,   2790415, 2790415,  439.639862
013,   2790417, 2790417,  473.611511
014,   2790418, 2790418,  537.480286
015,   2790417, 2790417,  452.268585
-------------------------------------------------------------------------------------------------------

RUN 4
000,   2806366, 2806366,  413.463287
001,   2806364, 2806364,  410.286102
002,   2806367, 2806367,  426.227661
003,   2806383, 2806383,  432.902496
004,   2806366, 2806366,  421.507080
005,   2806365, 2806365,  377.786407
006,   2806365, 2806365,  424.470612
007,   2806363, 2806363,  440.598999
008,   2806366, 2806366,  426.818176
009,   2806364, 2806364,  434.879883
010,   2806363, 2806363,  429.442810
011,   2806365, 2806365,  425.141174
012,   2806363, 2806363,  432.292816
013,   2806365, 2806365,  520.966370
014,   2806366, 2806366,  562.350891
015,   2806361, 2806361,  472.134735
-------------------------------------------------------------------------------------------------------

